1845.4058973997046,3126.656298913552,3921.7336680514204,5319.126352256145,9452.422640278292,11604.665488805835,13792.22376293239,14541.55916514914,15989.895459322115,16860.92815173561,17418.069750670395,18051.627847325737,18615.229641872982,18867.79964030778,19545.732327218782,20458.687674061795,21544.96311292683,23123.38481996584,24755.339077225464,26484.343509896647,28018.407910703554,29597.921384284575,30550.870188537778,32401.742541052532,34076.005242073246,36284.31199221827,38706.208432892956,42489.476591159226,42672.003226576824,43102.40065660232,44573.31550085065,45564.56282247338,46232.98384852827,46593.19135067489,47979.92196659384,48365.64160824205,49362.90689782034,50073.68140083272,51115.364835533706,52048.53879162789,52720.21842968626,53035.02989856555,53816.16556385516,54383.07136070446,57192.66108437707,60774.077802117936,64723.60545860732,68270.21227810337,70143.64059657593,76441.49851091379,81074.47866863103,88501.1312395867,96780.70835782244,105775.68822149941,115060.03077327277,125284.45499893435,136730.1583094057,148555.6235169299,160446.5094807399,174788.25105280912,190558.05911274182,206660.51842805525,222524.44302975255,238096.2169324809,254140.40668089886,270836.594420438,289435.10922083113,309136.2672319553,329039.14901347243,349726.5484945587
Infinity,Infinity,Infinity,Infinity,Infinity,50569.838205952794,48623.29132445964,41247.20050953236,32238.886507886713,29255.897033710953,24392.387413245215,22362.038600188684,22811.431217100373,26261.749591285297,30940.8265873234,34755.20354046466,38943.01757257475,44525.26783229905,49349.46285131757,53954.1442740066,57725.54754000282,61784.241775882285,62384.89147083725,65448.16151521006,67825.9119693007,71165.46210813978,76661.86903113243,84352.73203300813,76214.0822850308,69046.12083829753,71578.72989347964,63678.04577148323,60709.98045047641,59018.71371878131,63164.750609545044,62368.36281005369,64491.7651672857,60819.76036817214,57869.88190530412,65448.66568794047,60888.76573606516,60619.79861058784,65922.94477662753,67635.39269551478,75597.33442980154,83231.83466248975,90062.54367603213,95049.12686299949,96466.42534709645,109714.02801830928,118102.31716281033,130655.17380905812,144307.09271588273,158131.54543650892,171661.05278430972,185246.3569312388,199269.38131538787,212737.06157260766,225966.37246771163,243488.509675897,261611.1812088979,279059.44118406135,296589.16471844853,313097.70634406223,329951.50216908654,347337.05577322806,367368.74429733877,388630.96901835577,409353.43978245085,431570.9831136467
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,53817.672645684805,44174.887105750226,34915.84741444138,31673.3253647749,27022.8782735982,25078.82651801365,25643.97782918478,29482.6274980395,34644.50873968514,38764.17029771994,43189.57752951601,49070.62886733569,53989.618368723925,58715.88347107411,62457.59113293563,66487.70667696158,67037.05211948707,70064.22271608772,72654.88535139711,76248.52177474766,81857.1453055985,90124.56911407394,80964.43437106683,73090.33342797955,75663.61849698563,68404.26993517172,64302.20777217053,62350.17680532012,67298.13277835713,65873.2077767342,68577.82483826636,63935.36412161612,60658.46345280319,69180.57603564998,64278.436442395905,64126.3939642304,69995.53069589865,71900.33480783047,80787.5056506556,88874.53526041433,95806.29535866066,100866.97897789093,101835.25749502821,116028.08192579956,124587.69137835901,137681.1116252881,151640.85105608526,165643.08675549785,179403.90603801745,193116.46558327472,207251.73042198917,220894.8182837278,234201.5974674386,251946.34592601383,270410.5441553509,288007.11971492996,305463.0795658034,321941.36773878854,338835.1932037951,356383.80111716804,376588.8538718472,398005.4218374274,418848.82095484645,441141.2876930899
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,70591.62242101636,56390.90826657778,46870.482130344455,39897.69237706308,38611.38489272114,33180.09245537498,31478.885970770913,35481.907743223375,41990.00096485797,47700.76628064412,52797.54826939097,59121.32148731822,64633.60059463288,69517.21229768751,73140.04270305282,76765.09837176008,78781.7904104554,82976.852523026,85526.39067354905,90389.44767314443,95252.07902079826,105720.65366016515,97097.14724822692,86617.15187556986,85501.07297708526,86427.28581228649,77440.44347975682,71382.23875908797,75347.12783580972,74491.8944935209,78106.60237230238,72227.4657932062,67430.99166825946,73693.59199310567,73380.8411631899,72082.2625759714,76403.56270127333,80554.28056829129,90713.95497546699,100784.61559110778,109987.18128890326,115632.43027619188,116376.56075900322,129900.39439772457,140066.38384525932,155032.3013033792,169821.92929828228,185243.4591963577,199593.89067712406,215217.0201786662,231378.43330960567,246209.8542020209,259932.8089064871,278011.661385253,298069.834878556,317066.3743453709,334116.4402234027,351195.48133661074,368628.7666040746,386612.85955947416,407514.8143650155,429544.7222098275,451070.23109786166,473294.0902820016
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,61186.38667706951,49465.23223151607,42182.272126806165,40595.63370737179,35416.42298370265,33812.91090496938,37828.912427818665,44620.539286282066,50724.716511522834,56141.38335318365,62608.17360271032,68411.86704835336,73405.87663085261,77150.99676840457,80758.3007663325,82799.04829277867,86832.0238751832,89347.50060135029,94359.49762592968,99488.01408532647,110045.04628756765,102392.85031667832,90947.52287205233,89054.92693705956,90055.61993154834,81717.05807345067,74586.86792426529,78241.37164656406,78226.45978107389,81154.51552817028,75949.81273938762,70242.27671355435,76039.78920833551,76770.06924315073,75076.44995170228,79461.6319839763,84200.40436544307,94490.83036641244,105484.18721499431,115084.93829851378,120834.83533676557,121688.93597440682,134651.70308013426,145741.46816640373,160806.32749430632,176104.35086793144,191778.4927533103,206331.5457158609,222117.2051371336,238396.25749520832,253325.304570626,267191.1993935861,285292.485465028,305566.34024565585,324854.75255554967,342055.092137933,359038.1824060545,376437.5350161271,394446.65828434756,415468.52282921236,437622.7033775049,459304.4831122723,481649.9991916208
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,74625.16489643524,58985.10008198074,50775.943506629585,45016.15368528055,43410.495072082245,38286.96265218855,39275.60520931818,45734.89419337356,52957.09372561375,59941.45452697766,66728.21749634788,73050.39903792203,78703.34981059717,82785.53791217798,86368.65286977906,88337.46862715355,93209.35847706521,96922.1109655517,101309.52863971681,107389.37307216901,116352.79150666577,113723.36881629899,103107.23952338389,97230.04416200896,94914.8704438972,95037.0744029164,83851.11157568992,82133.10112752608,82233.15022687576,84734.60316557609,82387.22892318395,75823.8934101361,77878.4087009871,78142.57313010519,80214.14978336963,82497.81758282542,85976.76506993509,97008.66578595522,108991.4544519509,120316.16281016664,128452.95049517314,130706.38633097977,141609.96948588602,152529.6457924669,168228.57695208743,185263.37729412343,201437.24775234342,217402.90544013842,233431.05849253506,251453.44603678936,268300.893307721,283309.2785984506,301289.16532955645,321582.19298445195,342352.10312456207,361032.4075231238,377655.5067224076,395673.6944977746,413977.3675240869,435087.30440903164,457716.8792015288,479980.40193846636,502935.45115305774
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,63234.412699050925,52713.54549322957,46556.46670487783,44654.6152509394,39769.00693003784,40682.94967155897,47100.7151883613,54614.441456777065,61927.60257368985,68998.71187653414,75458.83145627075,81388.39587646931,85616.73516298574,89328.57149334156,91319.15258368688,96118.96348419982,99695.47229431407,104010.38802157789,110147.48619499065,119189.60300525099,117108.94777802246,107624.98670705436,100534.28518228901,97485.26205526324,97697.20321975175,87262.02813812318,84216.25814660857,84221.30893881113,87347.5226610755,84750.49391589628,78908.42386263405,79515.71752028256,79778.44586509033,82701.68911662449,84360.87629214764,87954.9425027184,99236.3567788085,111243.04775330618,123438.4134975874,132053.7661217676,134574.71331591674,145170.96739139612,155660.813320094,172113.566887121,189189.18171797183,205851.23918915892,222025.2722180105,238232.4062448384,256387.12019716232,273328.46630193695,288437.18757279776,306484.1090872689,326731.376018898,347727.4336179602,366705.5002143289,383479.2181891307,401386.2322451206,419631.9277443777,440715.241005454,463423.4977047743,485844.9547928538,508902.100782746
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,75564.35133093927,60280.23907393618,52686.79727865427,46783.29407139867,45440.798110094394,42058.10000807661,44983.77053665839,51651.47904916518,59238.74535624383,68285.75899205515,75976.77734807093,82526.84833349139,87686.87183718724,91715.84452047062,93873.87544561405,98220.3463419626,102677.51999306132,107347.23550080686,112335.3368872683,120930.67995831462,120471.18966797605,116177.88468429126,107814.15453467511,101392.99447914916,98729.32292719412,97827.5805256221,88704.77230919983,85191.77643871424,86995.29292751696,86761.10159010031,84110.03445507838,81003.8824203638,79909.31972124992,81308.66741953339,85427.43562995321,87261.34867565526,95011.75008523306,105305.97199177908,116749.2226372658,127305.09535364411,135823.47117167583,146529.1924336076,155850.10090251756,170884.98620407894,188382.82828442316,206725.04485794975,223215.08991791258,240555.8749898,258668.95486238325,277240.67903431866,294361.44764578715,312937.76565021416,332765.89023720473,353824.21906077454,374311.14160272456,392714.0711314458,410199.48069045827,428886.79782061675,449917.1704754692,472567.70104434376,495354.537061919,518857.5969416526
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,64544.54251762487,54709.35527631747,48401.37611573429,46726.42840746824,43676.38932484581,46588.155008410075,51549.95902560863,59168.933391794824,68160.28782498516,77254.13483516683,84690.41835961676,90116.6497372529,94382.47715451551,96712.21161335454,100977.56584774156,105319.6152170896,110103.69211163805,115193.80878119232,124306.99404661672,123358.57748287695,119720.61992630204,113174.04769433773,105302.7529482886,101774.40953656627,100710.45065147404,93027.19103938299,87524.68596549559,89684.1776147864,88882.55420732587,86320.24564158349,84672.71641944307,81463.40666041472,83097.84139519533,87026.87250834258,89537.82083500014,97422.49135750899,106579.15480461111,117900.54948631753,128440.82194816276,136539.9806158581,151774.58992559684,160352.1184456072,175279.98826635908,192302.11781173537,210969.4956982931,228868.81869364346,246406.30708759913,264716.87545428565,283447.85032168345,300554.18698250316,319321.3879398365,339265.0079094417,360170.3127890068,380903.73042527755,399530.3809516568,417177.50295232557,435771.54848831357,456756.18847550947,479354.98722975794,502255.03687178774,525952.4899538175
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,76428.23098717182,61701.682841858994,53977.95144750433,48276.97292817127,48541.110454163914,47094.84196594774,50712.12161841969,57403.50555189148,65405.65813869429,73535.14239416424,81788.96226780448,89613.94032202364,95562.94166405157,98241.30301022666,102569.10671213969,106473.76856394725,112003.71212436829,117323.44649805462,124957.2666520859,124282.66059733827,122416.96594345843,120624.81781968765,111582.07584757578,104742.38475440555,101008.80593941837,102421.90479418848,91232.51421866828,89543.46082490397,88428.13002151839,87952.57467943401,88759.39229113868,82460.33859408913,82470.06986722616,85931.8555723776,89584.71805576797,95874.66410460409,104907.1798929623,115786.99769310348,125827.48888997824,133651.25089672348,148848.64451815805,159899.26825889226,173377.74484509559,190115.69698692733,208786.51944645843,227509.07867361736,245318.70101975193,264694.9953211008,283339.1929099655,302099.0172975684,322728.9455124466,343132.467933691,363632.69742969685,384433.37341050187,404576.2593760578,423837.2484935606,441983.51689750876,463321.0705430239,485816.3463040864,508658.3045636069,532660.2307819299
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,66974.02440048491,56857.00224817963,50690.79741265515,50914.06478546554,49891.309468921085,53479.695504809206,58547.20601264535,66687.30582521166,74714.93906455794,82856.78413052695,90568.2135174272,98410.50064198211,101767.42036153741,106521.85985255384,110388.4649199936,116320.28539704638,122008.01367531874,130445.79189227193,128579.53530040792,126338.00762078592,126424.30627282964,118790.97678347272,110215.26967062918,104979.15322844783,107391.52675218202,96550.63246849457,93719.59927966207,91249.27051418026,89709.69206504126,92584.16065511685,86459.29501338428,84888.00988060798,88627.67988899874,91387.50291347314,100600.11050377644,108458.90146826807,118605.9263442065,128623.76218081202,135655.46322687177,152089.4742220072,164925.44912432175,180796.7673346191,196010.47139859377,214013.3673493582,233108.33617747802,253395.78691823353,273268.69722943037,293206.76431810553,312047.11666145286,333032.71035326493,353760.72726986103,374392.4108807479,394999.10504902515,415355.61483031954,434797.7702990399,453280.8837473894,474687.40223825857,497238.6196981661,520055.4343499644,544219.4773617748
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,76663.17350441014,61948.029441067294,54264.38028707514,49156.53279948602,50566.94619152204,49734.89757994501,52948.22357339723,57084.91613485972,61452.314765968316,65875.28489432373,70200.60372660276,74641.61406500569,78101.3816600019,83086.4737318509,87695.95572062038,92836.22731201521,98230.14795206921,105263.5144929906,106340.19574544231,106713.56097611452,108220.100377391,109328.94769712331,110274.90092224523,105438.89213177019,102746.21324949546,103180.8666772512,92826.14560836401,90261.00164523155,89293.50424961286,89858.17524687946,89411.51125144966,83219.04935886955,84189.984804217,85662.351875026,89867.43259674555,94980.41042912715,100853.23597904661,106057.03827474044,109693.42607670554,118635.89336686704,126062.68392673077,136633.34680067544,148503.79989088938,161302.55892494312,174378.31006735077,188483.85693451017,204151.00557732518,220243.4134406011,236502.98535723824,255604.52712722335,276224.8590349845,297403.7726509278,318342.38173311565,339035.74138764956,360404.9569388805,382341.15841126576,406504.79633160366,431918.22368963365,457444.5755632217,484024.8009115
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,67121.28332784274,57042.34630921275,51246.22560046137,50731.283417223065,51984.25877935803,52336.64686960168,55751.5028979846,59330.105776532226,62930.14804881604,66483.60710238645,70153.26093324214,72941.87405531126,77055.56692514004,80824.91004096947,85080.11254638548,89577.85083355712,95648.68559720277,96418.6053498192,96679.7153030795,97966.06119641877,98871.10379961532,99595.10955274652,100137.50204484312,101600.04839129893,102165.75440188227,97847.37214806462,93474.0863597676,91149.96137735414,90828.36433138952,90466.11542201975,87035.87566899441,84607.24468625776,85363.89228470791,89087.8727989296,93637.3016598744,98844.53421895893,103466.97291770713,106594.08186201745,114733.7224083087,121345.91626760727,130967.89477504363,141805.2433448495,153509.76505881056,165462.43702788433,178361.5681329282,192803.0247507785,207644.0109073814,222589.79136377317,240328.86647506407,259525.27859751065,279249.38629138796,298719.8642236637,317901.66436348454,337738.87277102895,358141.06221983914,380674.9487037543,404385.81937139225,428252.6420460137,453118.4602300657
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,76905.28031184297,62174.39501167009,54643.87386011685,50438.296753282506,52289.81656855034,51953.89294599468,54922.00393788111,58089.10727744467,61287.62632211856,64515.519933768985,67857.5211142824,70379.5805618046,74107.61047217349,77499.76803102385,81234.3290788552,85067.45320112904,90139.528619759,90680.9814301493,90858.7452982574,91630.34720827047,92116.0260724384,92513.13827398015,92936.93364645487,93889.52837791659,94315.36872243305,95180.27801140567,93655.44166954955,91386.1657973531,90429.00210039895,90595.5604772148,89843.42748494723,84151.04595588993,84919.13988021383,87708.2004455959,91225.69127318803,95386.5656178122,98989.2188353014,101274.79963405336,108016.84028624742,113336.34724947701,121398.15809727102,130563.96542372661,140572.1512513022,150787.454938405,161916.24711786155,174414.07556015064,187307.5195645895,200321.7478353534,215943.97013526183,232957.2725500401,250494.57630655158,267791.05966612976,284874.491882135,302526.6666891796,320748.33071653877,340987.3736740395,362393.50978920655,383909.504864476,406361.78277487145
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,67648.94320001538,57398.46531021001,52225.932114989766,51820.6192634624,53498.10621606556,54163.95548979449,56567.46462811386,58973.47763027996,61508.7034906674,64210.22109987367,66270.810696182,69205.64543051508,71815.95335116336,74604.75364811649,77421.10391167141,81281.38724726813,81723.90084761895,82047.13568455115,82669.89341731845,83049.68305679108,83396.99401643372,84018.65040007367,84932.13709400635,85499.46470187299,86294.25021854631,87510.77916272638,89191.63568423025,90261.55077679976,91396.07843311093,91020.59316838262,87804.41463083777,84814.79601739664,87107.9575657002,90082.23529594851,93576.34136234358,96539.23875720198,98281.50304966392,103952.84021451748,108165.22137295162,114828.3071915167,122455.67940026207,130754.62028130621,139304.35319646273,148638.96388289347,159167.3617170072,170061.11870738928,181032.26542999133,194355.36627217257,208968.67579811785,224023.98942984102,238854.53620642523,253483.0517631871,268622.2065882211,284300.42559227586,301826.3579330215,320422.7098095714,339084.0436144151,358647.73392370075
