Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,36489.440629880715,39052.34878348299,39053.5039879319,36031.74601798848,35153.32239248962,35564.15641016179,35712.9779851727,35185.28739349972,36281.04703913455,38450.78520237771,40494.758042873196,43177.28128015157,46129.27410092658,49067.15063995238,52251.23508200497,55549.01288079518,58298.090485651206,61583.101555020105,64795.08799402098,67972.82680448175,70851.18754688783,73786.93663093339,74959.43909342506,76379.48885577521,76511.49606600322,77005.82373864134,77601.61971749013,78819.25187708226,78768.48461400851,79971.46480199194,80012.25904186993,82954.56139396067,85833.8254022842,85538.97248320427,88144.277324907,88715.15360338512,88291.61139532275,88580.63928607771,88651.98541888772,89227.48798035693,90172.07373421377,90882.8652041398,91109.3152176633,93314.82364734514,94831.73706721033,97936.59979985394,101752.13669714703,106243.2481895095,110807.89902664722,116222.3737673342,122557.62164960915,129177.07390760569,136037.41127866574,144786.4439167202,154486.58511792572,164800.62121358406,174954.54228526258,185036.12491388232,195563.73456757754,206535.96860232367,219099.1220877743,232719.91777776545,246412.53160741093,260722.3956757287
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,37036.2048360755,38781.6155294409,36608.81232402308,35334.34544920474,35106.45103861741,35477.384449821715,35421.57282929955,35839.44589009918,37372.228259959535,39035.10053312612,41349.83798217043,43783.540624241614,46185.19013170907,48646.56294799131,51244.159962928105,53155.51352112488,56011.53315156375,58627.38077609348,61705.13465253862,64741.55238085957,68779.09858130598,68907.82084311338,69181.24875740185,69952.5495333968,70309.11498609441,70497.28733968355,70708.23215104568,71362.91085808637,71524.73592089766,71971.9414054111,72860.7664204111,74096.83165965679,74559.76245176434,75303.6224014742,75429.91936825462,75679.79908391462,75789.33309857687,77497.13738672055,79835.78117189599,82671.61760118169,85123.2232478236,86213.95457445926,91180.83882133251,94768.5993445733,100875.47769499263,104935.58335631173,109512.30981182802,114198.41062281659,119761.02666747391,126324.40541456197,133020.85904881015,139801.9855832799,149023.41324196843,159016.0839524928,169259.35233800163,179360.07555019515,189334.37273347616,199897.66826529035,211024.758425401,223856.8251229205,237573.05661296085,251315.37070167903,265781.5977333472
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,37082.51532797079,38268.021256624,38939.441109674466,36404.83744457889,35525.52162712449,35350.240488197574,35538.794399526036,36220.145665080905,37296.882932235436,38940.24896947735,41251.66817629434,43632.40138724719,45986.068537867024,48308.77824706149,50746.97969979924,52464.044889555786,55213.19575673798,57715.477869507944,60842.93518831643,64073.88367965604,68638.13655432568,68702.56240886947,68874.0579496835,70037.01938980393,70585.68726254866,70674.21450565466,70618.77538500096,71671.22100857629,71491.5365102335,72250.38968016056,72480.88161613714,73259.00416648494,73992.76134478251,74399.99263831455,74453.9319463885,74966.66159866675,75250.23733046434,77689.44752063885,80684.96078201354,83536.94966335311,85948.65708496736,86744.97258237429,92312.95520572913,95655.16214837541,102067.6987059226,106161.6742330999,110758.57414471869,115486.19739882149,121092.17553079319,127710.55192603226,134440.83024077307,141181.55092343257,150547.04393589922,160648.72096624333,170847.5158045428,180934.63041604444,190872.99049586407,201427.29656476065,212615.8327267229,225523.22084034124,239267.01113455874,253035.29334921346,267533.9204613743
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,39552.61496361043,39801.725655310154,37558.1683200788,36379.24583507679,35978.736616645474,35706.34661871501,36409.08650021195,37196.8801471124,38631.552668068674,40579.26822511087,42641.549604269785,44707.08093153059,46868.15362747548,49200.30226672459,50973.75978607987,53426.39627597875,55649.64740182225,58168.84532846847,60527.26752354123,63586.42963872425,63851.83154703031,64419.00286301818,65036.02521602053,65340.294878567016,65557.1799286176,66030.8352965779,66541.0421698616,66918.49794643655,67234.76630302843,68705.99142311294,70636.38485765834,70939.21972774393,72241.8041581682,72614.05840192923,72745.71534441307,72837.8617564186,74016.46788094677,75696.67642851727,77679.5735262122,79361.28759149469,79962.85240698472,83785.367832769,86400.08563876721,91204.96198224567,96808.7243524983,103046.44051840848,109480.08590682677,116781.79913602897,125159.65622837195,133884.43160697233,141882.28035664454,150840.8563428364,161209.69389270636,171682.49665402668,181734.7017813418,191663.80196527834,202118.09456308727,213190.56429935936,226045.07546709484,239968.61181456613,253819.07954196318,268260.62210615637
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,41023.41862343374,40853.49978697738,40699.31737764653,38348.89928574098,37278.71084952563,36215.670596925615,36813.12016686908,37841.79068381985,38803.64515600998,40600.17297361506,42709.965513930314,44773.09265573541,47094.68788700989,49467.87772152377,51379.011197200976,53534.60701306335,55761.99652603896,57945.39857970716,59889.073845021376,62030.81456315091,62868.80060531553,64134.88792405311,64646.172593251475,65054.82901243161,65542.40140589474,66760.60416555233,66509.77855780922,67535.49575167551,67320.67474236318,69906.85203622162,72034.7014741622,71096.29966918976,73413.49137510211,73325.84015065731,72906.45638643799,73152.37200311062,73450.82049146644,74366.3332244497,75458.32015549159,76319.73658668803,76581.91645399276,79048.9725862338,80604.69070390546,83815.47163042623,87716.46222739236,92142.83402729756,96721.98768717995,101986.933536274,108223.41606934922,114754.74002694538,121416.1264053823,129994.09418733607,139554.135506502,149583.75403477222,159430.23343672772,169125.3942425813,179297.63421985813,189873.00489740458,201996.398842219,215109.45247613254,228326.09939788142,242184.0918252113
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,43043.72492091522,42304.52573491669,40286.142047949754,38892.733707147876,37339.665530422455,37293.93822913387,38335.17914560958,39015.205111149655,40710.1479768478,42840.26786064311,44865.06103245602,47308.70606540015,49702.19133630539,51700.66807208253,53668.76900090959,55901.467518108824,57923.986249450456,59727.015127400504,61448.642576128965,62798.42495994788,64764.07854317053,64915.74880850404,65426.93668098269,65998.12835503486,67473.25621014212,66805.6875969707,68190.88964667555,67658.38100402903,70872.68433620714,73114.16980666797,71453.50234227885,74355.32925318915,73971.56416718876,73235.06006330055,73554.06396791199,73341.94078012659,74009.83560583874,74794.9075351503,75405.66693036194,75657.81238627997,77503.73829857062,78532.9685813848,80935.65579954613,83927.4358245368,87374.70623080082,90923.49648669802,95057.35231064753,100051.70206120568,105320.76206316723,110684.26728240476,117817.9998203296,125839.846019924,134305.68387817638,142593.11434295183,150744.0643945449,159317.19811638826,168265.11773387494,178648.14821474283,189942.68380689473,201345.23842823575,213341.81492277223
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,47144.557227629346,45633.16648097137,45813.88851925696,43192.812426549004,40320.32464085412,39084.0110768355,39940.06530272291,40732.939762433554,41713.394133833,43726.87400384273,45805.27469907557,48410.62141646272,51001.90858703641,53329.36374407848,54959.67778441346,56988.865482082634,58611.40993302208,60042.53109252377,61078.44813387588,64132.871301889565,66806.45092477,65931.30012691376,66677.48589832739,67395.7656660762,69482.54517422606,68568.13057118504,70032.7306473945,69381.6462087705,73559.89945616064,77237.78102773338,73964.67591606887,77087.16143822717,77066.51283143339,75071.1258889529,75044.39938344502,73724.26480684335,73857.62798468917,74386.41740038531,74874.80766624675,75561.92468193942,76328.96464969277,76706.31271436994,77653.8101434527,79054.34650289375,80718.25022949313,82443.32573242935,84569.62281584924,87403.70228895253,90372.3930981678,93468.21236627779,97875.93564258015,102861.77151903135,108300.73436002334,113594.75378956413,118796.73947785274,124424.23524252298,130289.7311847373,137299.46187869558,145055.75362303093,152870.0410608906,161205.83274662917
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,46658.603333522056,46210.48430163842,43911.48628602458,40910.367763867376,39240.961790820234,39354.451400502214,40234.98283422723,40961.83821455602,42832.36045289041,44914.057644789675,47367.32503083155,50068.21032121982,52342.08152322555,54226.55748106073,56046.99773277237,57946.27462927553,59414.5906738654,60563.06938399347,62522.46086662874,65471.28145507672,66210.22063910696,66415.78734221557,67103.33219644622,68882.96710270172,68941.50066888068,69367.5080509088,69554.12835462362,72454.70160143716,76617.70954622296,74499.93857423037,76022.70548800642,76927.66068489033,75106.26939084027,74620.49022703996,74145.26508393414,74049.64186710867,74626.92982314945,75047.54714092662,75266.41639002193,76572.81580764003,76845.26204358095,78250.69544858344,79672.33877718107,81364.65847774711,83139.83321254184,85362.70588673787,88206.24243771646,91229.4787509242,94263.65000034746,98838.77423705235,104000.73138562184,109346.65937706229,114651.17262579518,119828.8286607512,125403.07574641469,131372.89659880148,138487.1702345735,146285.71729881899,154136.8240697822,162513.58392370868
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,54057.10842644233,52967.36054553884,52789.18972244207,47809.76664985669,44412.93256368899,43223.83125333772,43186.5540367266,43842.18638547908,44806.94465607962,46612.03732305567,49348.48747935285,52149.31706721343,55002.92015651825,56632.52748232552,58411.751319262985,59443.77398583267,60444.319615913024,60718.34419374393,65172.22494401903,68538.26814048862,68731.05015600432,69525.69209258843,70405.2009508611,73026.36339349457,72186.80146880152,73988.7907370414,72657.94046649394,77984.77736031279,82336.52847603007,79929.31257750191,82267.54791415254,81506.84626233796,80007.75009590281,78652.91172765133,75922.80256390484,74806.89897463915,74766.33895097276,75363.33065497123,76313.12203252531,75824.61187367435,76079.4339732444,76462.67607799155,77117.68249999794,77838.53485433797,78600.59550296298,79602.63030418879,81126.90088659852,82723.10015534733,84383.03500816434,87029.9871600074,90120.60831412164,93527.62284245895,96846.68451470618,100086.79843570504,103693.3259140522,107452.68760703123,112144.00868221765,117431.52232143492,122802.61484575487,128616.58548692205
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,60506.2518063705,59564.69515275384,54030.517192917796,50146.80643888668,48546.80922514385,48060.05499744035,48462.854610465976,49563.84075007897,51348.90888487935,54417.011391325046,57307.80630159771,60388.94873740499,61481.71031240368,63292.80498150404,63708.84724866131,64160.67279080856,63095.985416884716,70656.73768707387,74521.63490042654,72851.0015277584,74342.05673655795,75301.90266041017,78906.08368617453,76273.72603959305,80052.93284571817,76984.84363665784,85238.37256861535,89749.20111654555,84317.31120006263,89705.41252340535,87253.41068871788,84383.3218755224,83394.36015307764,78451.96140464504,77271.22985645548,76763.43530403252,77613.52782856095,79529.5896775295,76393.15305539886,77380.17885804152,76561.98017281592,76906.65827553798,77236.05982133375,77455.89991915328,77669.96587789152,78042.19999943486,78375.10546313309,78814.19824294277,79569.36227762594,80405.23768626004,81554.84776958637,82698.32489970479,83875.28871383006,85348.6353575537,86776.07723684575,88729.15934266393,91102.52533907526,93509.13114789774,96148.55983126437
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,69696.60676445204,68077.18993651839,64359.27516572575,58195.295528114046,54770.616218984156,52855.47482688817,52153.14240041418,53179.34054302523,54085.71128097118,56913.9741237124,60065.67923160351,63384.65465901431,64835.107863840945,66421.78010083475,66640.99194391593,66180.9638702119,64445.84933373491,72205.68182958328,78804.71739749325,77292.81532875088,78313.34930122997,79905.1843598717,83855.90952557154,81866.36524039939,84933.62762428557,83064.7157536349,90161.31132667516,97207.02485481225,91515.59965826792,96957.74145881325,95106.20999536692,90360.54665271429,89720.18383754451,83571.51038716747,80095.88864576735,78514.94227691273,78759.01902096102,80898.40042290516,78071.157506493,77939.40986199443,76904.66254187377,77099.9090325924,77341.75930846397,77561.05696085101,77676.21283641171,77869.03388644186,78013.31527969248,78213.61044329681,78527.68875230261,78896.65755861299,79486.64481576243,80075.2399067312,80726.41717225428,81565.42138159808,82389.71291853761,83590.71019644327,85142.05348079526,86690.77314488881,88427.49965724205
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,73764.00580535193,69387.48322310296,62633.22053488568,58593.577642317025,56300.39457638607,55082.357271934656,55762.670353430476,56773.97407238213,59489.287019541945,62965.21170401901,66368.80540647943,68062.99482375412,69101.2971316274,69576.15692338318,68712.59558369075,66926.72466726352,72772.67274161213,82545.44347164598,82260.49682479279,81239.29557409148,83359.34244187096,87021.52853257845,86736.87997337205,87352.63112947994,87961.60911261723,92320.23008078607,102233.288842214,97684.65478097952,99268.11620638355,100810.32679744146,94818.1438757484,92672.78916732053,87667.90869249777,82145.23967613761,80493.52201681637,80228.13778554012,82158.18168528852,81111.96358889274,77901.87780763755,78010.51675494753,76977.0002234495,77130.43020812425,77318.91250948374,77430.30639705359,77551.00486961007,77650.84185349736,77734.19286405458,78093.06425237437,78661.2096023426,79364.08599363039,80018.66558923411,80666.10161041073,81447.43104401864,82334.99181169477,83673.51567066477,85278.15260235853,86860.42232470997,88631.49110996963
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,86480.39666048199,81000.9117327572,75723.94232194175,69387.37273033637,65126.72146705937,62313.937961477146,61945.96393341823,62891.936305907206,64897.936230328414,68157.90343275706,71994.22287417577,73591.83167306779,75010.23970319802,74899.8466950411,73639.54628704555,70406.97680271334,77285.40969563974,87428.66699447739,89025.41364785846,88383.79333715151,90215.20893838532,95016.7713338323,94274.35338057148,96241.13390286425,95551.90729836182,102282.13015272057,111248.15485678168,107938.71864516048,110314.00927601541,111406.61368614068,105434.97956890121,101566.20246337699,95962.48352691752,89025.72633545466,84957.36971081569,83691.46422776952,85498.6287708448,83576.6044691195,80945.18893988318,79322.07450407905,77976.95998577983,77730.17600450505,77792.90312663464,77711.97331994165,77672.23363382704,77730.7770244648,77790.41525741582,77860.94558791921,78011.15837883302,78271.81347126799,78493.64291143413,78750.53551661114,79095.9662362033,79456.44951921605,80059.19458077403,80912.25706186178,81750.73186732586,82747.25493461166
