Infinity,Infinity,Infinity,Infinity,Infinity,7101.149191628434,7883.0281961395085,9462.953226217422,8627.129908493283,7828.455897739472,6882.250593776322,5823.973674104032,5538.849984680566,6333.981956319012,6124.954829518816,6672.886233326071,7038.476525674245,6277.904294729628,6312.990506826175,6839.437577073669,8400.152948419527,8331.668735108311,9696.261643547972,10748.244457889901,12299.570991503913,12366.421897243054,17237.342436966654,21706.655543375648,27614.170415837667,34828.54192643317,43681.25734092646,53606.34070877504,64956.079721181646,76171.03900890274,89112.20668154916,100221.89989986604,110754.51168689146,121735.59804509673,126838.54010851262,129878.81962693922,128892.95583088267,123469.49704870391,121517.78797849087,123962.41139416529,130265.53511846237,136629.84007347666,141161.55939683903,141517.36493212963,140242.8661056983,142818.90336536276,143746.4892110328,148210.88524040958,156306.80140493877,164919.14305050645
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,7384.611741979389,7866.288991297343,9419.098210853055,10520.892820205068,8693.107253788396,6481.592099308079,5414.79187600815,5273.579264230596,5813.0879616676475,5830.473584311685,6080.161049361464,7684.21217810311,8316.696142308154,7127.758290037313,7006.100317521702,7766.138020276872,8229.156894793785,8972.597127930158,9740.156168230087,10668.913683870223,12446.557638751541,14585.607034373345,17937.75022005293,22334.71703840769,28036.093482164004,34707.71087078241,42501.99531490609,50415.939131789666,59680.61443895339,68542.71602319686,78700.20726122186,89147.90383791193,96463.89429772465,103413.51341985044,108913.28876016686,115156.57344443168,121324.39696437889,124651.67073581628,128009.49575484489,134083.14878948985,139320.78717831834,142354.67801910796,143602.5373082857,144252.02069507996,144626.64356020137,148484.71883838793,153439.9411570091,164204.5566894408
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,9515.768931212046,9647.710849513625,8128.428567601945,8255.967859266639,8245.57499181369,7739.93738262099,6438.718014704518,6325.749527567545,5712.838529546383,6388.319806351278,6605.865143309201,6207.304625416788,6429.022882086577,6655.076320956841,8048.727347554558,7796.684125493115,9307.853499685347,9969.835670944767,11152.68180458174,10871.24061500582,15433.713964723102,18136.42600522398,21906.44127765898,26701.623014695433,32851.119789245524,39794.590089438716,47959.39336915175,55823.74242033758,65368.11207694887,74200.98113793043,84737.4193062044,95181.18426359905,100793.95340836282,106596.32583243115,110449.56123502746,116471.05297322667,123584.74248827132,132083.4610727188,136501.1209934554,139225.33018828992,144207.03370755416,147188.7388532624,149854.31601844996,152000.84070944777,152343.97674036233,156563.47057909248,162211.9692912648,170902.77359095524
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,9890.643247551314,8195.915593230997,8268.688110778241,8732.26126646962,9180.686788822206,7165.223139660735,6395.185640519368,5780.741998615113,6471.686570451621,6694.2482028319,6219.4705718512705,6441.881900193192,6792.675377840911,8124.5576660670895,7869.751728561551,9417.753881869377,10130.92348260591,11348.851932019816,11045.275002785944,15741.347525960291,18466.707143924094,22306.100713613298,27152.371218569293,33330.84063919854,40308.64831430737,48489.82317746806,56360.78700576122,65933.9077336507,74764.46796491668,85322.978125984,95790.47638283542,101314.0783605287,107102.79456877966,110870.17475892973,116891.87683939456,124037.83781927872,132561.29268769728,137734.03791230547,139748.16632176712,144703.96241325664,147612.79942747884,151121.64507940118,155881.324958195,154241.4043988508,157956.69174505252,163017.4848974986,171508.91401051253
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,12619.528045158968,10084.235570000106,8268.468737954701,8972.605350891647,9581.361884984059,8723.009008629491,7874.898297111283,7124.359557210815,6864.4577139652865,7641.7709311899525,6752.140781780674,6384.0773152746115,6916.854159682289,8555.347398770518,9175.777287951629,9903.82504498231,11681.230739189225,12913.784013695647,12826.123148461225,16832.200365284178,22463.229580409792,26967.57727384596,32338.642160728952,39014.47704558306,46517.64467644152,55027.166277779485,63247.6913352441,72840.09677465566,81958.94425717273,92573.97776781085,103429.35059375923,108549.87458219999,112472.98259393508,114755.45991057997,119083.00727957321,126207.0074364991,135913.97661871224,146415.1573230424,149505.45956651526,151099.40858276677,153589.73295003828,157041.71864623335,163472.65283711153,163184.29065255658,167085.3606584752,172521.70603608017,181871.66577074415
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10187.702649503328,8352.617695856934,8724.005625659436,9642.813298386684,9833.580911970996,8162.456773027892,6884.751183225261,6496.998335662938,7257.839767263769,6750.907973589268,6347.975202845819,6596.561253168769,7893.96249339697,8557.28262454831,9298.943143198605,10932.392256291721,12234.654246494087,12431.81235553744,15800.693373602899,21465.637478476514,25816.989491769487,31159.14547572378,37752.7187572125,45189.073643113945,53636.65506563424,61883.521692693015,71393.16664075175,80570.92101776916,91096.62406372282,101943.17986417188,107413.99648184187,111490.94630610938,114141.48098608265,118393.42126868643,125319.54100029598,134802.63411362452,145149.63981462564,149037.26296146945,149978.6347890023,152648.4567076802,156020.35294570902,162986.56421046867,165506.09909581617,167188.35881160625,172023.95626981521,180573.63198775964
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,12961.817212330652,10473.196806856533,8536.817313960384,9009.243396475047,9371.760592315537,9213.688820363872,8085.213806019663,7155.968503004053,6808.99846202712,7017.897112327035,7145.0736723792015,6451.5626684865665,7105.372128489565,7430.6498019693,8202.779458376794,9169.566089828904,10463.89652646001,11142.01478196659,14573.290091018653,18807.553956608524,24479.392518099907,31545.171479153818,39834.44302799215,47612.576670252834,56388.70215878537,64915.11608864617,74689.44447209673,83827.66775790231,94584.80068102993,105395.54186916508,111728.90166576592,116169.00258365014,117656.82790608797,120862.31355667383,125700.63998789425,134517.4307641555,145247.6476814955,154552.79034282718,157396.2247530901,156315.73829190127,159437.6254999955,165859.23770021816,170843.56050249646,174010.45836056222,178998.01659631878,187197.83217473413
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10738.241220333028,8631.038674662985,8955.646695402393,9260.0056138673,9754.573638304091,8379.43329911998,7161.37842540965,6786.557508514597,7032.907487307771,7230.7551449499,6493.984459292304,7075.633215208982,7290.106606977988,7938.2896663572155,8689.159263317837,9739.889783482136,10189.26293880408,13186.501811520373,16930.87912570441,21985.24095394343,28298.89709615501,36077.978076006664,44990.47638851643,55129.171424110886,63836.76079553709,73520.19176071124,82696.95637806717,93355.51591054253,104146.32092483106,110627.39628702698,115073.29023233183,116670.2203514958,119813.77068142744,124625.58163068605,132690.83210026144,142260.68508569346,150696.04089441977,156511.35766840348,155536.06821220426,158606.68464907524,164887.70406559127,169948.96447470668,175286.76577293276,177919.16152673727,185845.83643585653
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,13128.136274109022,10861.114954045639,9404.389062006736,9537.480346378503,10322.000683189937,9725.095474312704,8916.931551095138,8083.703254818981,6879.524158431842,7067.329107425388,7438.611638913151,7876.383872829309,7785.582295781904,8812.09646964942,9588.722124026552,10739.552275846992,10701.778595297259,14803.063186784513,18772.804761608,23998.730980909655,30507.075115639702,38490.8063574003,47510.86942075388,57819.62158331786,67978.79185722221,78256.11768003246,87598.62153580177,98429.27284181191,109355.46199997637,115111.94563155356,120095.41155332884,121454.75852568666,123458.72170920306,127540.84861161822,134697.2782916776,144580.24220056957,152959.7947761172,160431.71191550326,164011.0974886648,163434.1567498938,169914.53077151024,173982.4985481818,182353.8381180564,187454.5828283497,194801.82923811002
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10947.111294466105,8960.551856240958,9201.324214035903,9636.227613723084,9832.732330718076,8665.46624156352,7523.262371758041,7148.895670802974,7474.095446181986,7273.227016329865,7122.474383643717,7379.137390313657,7990.590317689298,8760.959219464916,9714.778279787884,10184.199469777242,13077.632787995262,16720.614107155805,21629.632368055492,27822.352821173507,35480.02045745265,44262.79399726207,54255.90273983107,64281.413192824606,75279.35022489176,84661.47404283725,95327.77088432435,106270.61765226537,112693.26416980346,118188.80778166087,120265.70370642774,122333.48035434289,126037.9837148827,132588.81481531292,142003.68258458527,150208.64724179314,157519.79613064745,161909.0591957015,161305.44319187786,167268.40229974332,171676.3544580238,179546.47895762217,185859.88367080563,191613.02923686156
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,13455.262617446906,11579.229313649357,9440.92733499571,10095.427878552773,10045.84826334945,10361.772985990365,9397.148589356402,7631.1855505217545,7082.8453698236035,7338.14507473962,8422.349861121787,7625.779081792933,8568.160672085029,9263.103079169401,10373.37461436267,10365.786594307523,14136.26745167256,17958.00066934227,22976.87904704692,29250.918013234976,37034.894574706515,45858.03582453095,55983.52014754609,66013.94400058665,77530.83564284915,88205.72285645346,99194.10173463689,110122.68503983832,116217.44429877067,121253.73786010017,123874.6851586626,126348.03291247359,129264.55308794258,135166.30259903177,143432.7520762583,151719.82451005347,159018.22030163577,164215.61640149637,168979.17480460316,171614.69840574573,175483.61577019305,183067.07100017587,191928.12911652515,201530.9858372468
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,11272.870556965154,9199.809007225158,9698.808116290234,9908.17420894288,10229.162997757912,9153.019253249438,8074.1517443696475,7947.633000831544,7490.57145950259,8015.059431544717,7480.794847453329,8104.371681554507,8711.934532848998,9540.218540824208,9802.67147351513,12251.041012677846,15399.33650499288,19637.538036536815,25025.683417604705,31742.355681498582,39484.334639628,48367.4406103931,57240.07570637087,67459.24512432178,77400.6939038445,88747.71433263061,100318.26749869468,107721.49915541876,114105.05999952169,118302.98712787704,122913.67184659754,127471.57064136419,132855.88992721937,140790.52037631863,147911.12337724384,154251.31135312063,158807.6310319443,163696.54749325386,168916.4930894801,173101.13075227448,180189.9238392912,188913.29393792571,198162.6349826203
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,13588.374182396172,11437.680962235912,9341.662142347921,9455.103677709176,9554.731319654673,9722.446965864297,9832.562892742344,8633.421892221504,7410.087053038601,7738.1254398263645,8050.404401967597,7954.200073877064,8537.956973824994,9219.326231014877,9592.51099466756,11737.871073028446,14470.039619707126,18377.28389696508,23449.650993968302,29888.620910690912,37361.7164355011,46014.938881935064,54703.921286629695,64789.01271323741,74523.79987421012,85647.71088094753,97012.33765708414,104554.7335939659,111331.47365410205,116150.61085003437,121547.14174077325,127230.75614959316,134346.5473364813,141211.78128235738,147858.5039706364,153999.47259771163,158424.61124335742,163266.8847082622,170689.5647757704,174632.54238693227,181343.40008611017,189410.16988378006,201061.06139690807
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,11642.720080325611,9381.581631808476,9652.253671192342,9640.707686617694,9770.946463749213,10328.255398805159,9663.458257365826,8573.897717200532,7727.440687877868,8227.035356723229,7916.375569240083,8492.315011267234,9093.163817816616,9661.836305692968,11293.195246737865,13469.159434276293,16725.827107495414,21087.814467177108,26752.971463621987,33440.24288063951,41233.439194950384,49053.10597041449,58237.893028525046,67075.85141238873,77233.68428019459,87618.7524575301,94484.8997671269,100884.81018176398,105668.83403196029,111128.24310155644,116627.11072575315,123231.45328685014,130895.23668317,137210.02147988032,142576.5417812258,146413.84328558075,150692.22491939308,157272.4756458563,162321.14116723614,169651.89390859072,177952.66491160428,189064.86270224926
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,13737.798507003621,11569.575350318371,9483.071991041748,9596.95238186968,9775.336675594339,10590.761607789023,11055.656521356515,9114.607595038973,7937.4699458184,8129.991357041387,8590.150481548455,8486.907300986488,9079.082765415258,9377.175484155514,11236.401913085223,13600.985994989887,16943.486956597957,21246.32929029504,26878.16146470948,33503.683830810616,41320.731916114884,49117.06362364212,58301.47915365704,67133.55192423193,77286.2423235032,87651.99854670995,94474.68945876618,100507.76227084975,104731.72457532925,109505.03430009118,114547.3682143543,120978.36929959923,128572.01978530754,134937.26519936646,140432.52672349723,144291.55238265797,148555.24574830531,155276.13023793616,160353.79815533108,167811.90773964755,176184.25939375817,187346.67574665535
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,11955.43082616789,9541.433738315482,9761.819530985578,9984.477370854647,10374.729319269789,11220.743212158644,10122.180148643802,9337.981007898466,8106.139131945911,8823.130199791256,8591.69463123506,9247.067226859794,9249.654251190217,11475.114256048662,14069.143735955304,17398.39431205305,21664.560632226952,27284.376576433508,33904.10317534589,41741.078130544294,49525.19076451465,58685.02106464734,67531.04371995303,77698.19254849125,88052.09138369893,94616.3073798443,100361.26142756044,104150.87999928696,108388.23533745206,113090.85499057718,119430.49975178693,127120.2056107337,133774.14214998676,139629.67836529703,143759.01330738942,148239.67189143822,155349.29187688665,160631.97940464097,168254.2196612479,176567.01550668487,187741.5282494827
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,14481.980920736996,12505.647396280969,10320.187239399953,10553.838923821515,11949.370192624778,13039.117860848468,12672.449187617245,10245.629983489902,9012.811965964782,9030.994627957725,9300.552532999309,8959.20461619098,9370.666755243887,10088.134340704662,11207.391045232273,12936.428264912885,15251.99461856662,18418.154117093414,22299.572177901613,27005.068451916566,31692.566093777852,37391.20245179081,42828.64199292305,49293.177646971606,55919.22260753406,59728.89415861017,62922.636062134676,65026.62168101052,67566.677754824,70113.00660167902,73555.03882027199,77856.7881382917,81330.44606966041,84229.34489001565,85948.56450449652,87905.63782332223,91699.21010282489,94232.13081527103,98582.23973247931,103596.37416198626,110794.11762809234
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,14888.558978968926,11990.333979671199,12279.970771241766,15107.40000259607,16210.237555091026,15145.756174220254,12512.082731225779,12247.417920617647,10167.363038782107,10566.786468526905,9758.254761176659,10895.97829172482,9545.197148197649,9727.667452249201,10062.7596330431,10619.336968241703,11639.56174696762,13130.893661083963,15138.731341337329,17163.18531095609,19899.087101045705,22424.65267567007,25665.200089570513,29046.430917225858,30824.257892485155,32749.095977544774,34816.115398746275,37430.78526907548,39385.340698663575,41298.46531425394,43444.17587336384,44810.28367785382,45730.29426745442,46102.25751606402,46665.69247828455,48098.85972260193,48882.984389410056,50635.277901136134,52919.54872738753,56747.895769753806
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,17364.48185446055,14931.249746434876,12834.56091572063,15600.62601169687,17685.412028318744,16912.882212711036,15051.462365498854,13124.548780353023,11082.277845652454,10775.404621190984,10447.68682590668,10834.231533041251,9667.253929427612,9761.900974904012,10102.26373071098,10649.735002087858,11668.984670344436,13145.019190379411,15165.652807235632,17166.836177442354,19910.57830314223,22438.144896389444,25680.731602378695,29070.915751365083,30830.13787850167,32690.901158929126,34673.67248431485,37174.85206314843,39060.025130447975,40936.1699676919,43056.42894722378,44403.37705911855,45336.96317340133,45695.279831496366,46223.35222411091,47662.837621073275,48430.83529225885,50206.442604945965,52489.589112332906,56336.80275244719
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,19278.085771077353,16391.439834145236,20106.770587722585,23793.64349320156,22493.246177059485,19230.773699585137,17412.65296625226,15912.604609198737,13399.559447217885,13012.999643992789,13460.402711682242,11591.276198870572,9948.502947443112,9971.967155297005,10151.993791871437,10501.189134619151,11133.921659953037,12083.663501229585,13032.266708802308,14520.251211885641,15811.389409905625,17581.973832679538,19446.08472017367,20519.12204551779,22138.876748505652,24671.132721254544,27806.165256430195,29875.534664753042,31345.259570852948,32676.87726075439,33349.398690079914,33670.91546156365,33862.60915602709,34197.63212502342,34776.8429643289,35089.67157660567,35804.13897232317,36887.32061681273,39055.505456037354
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,20546.70631455553,18214.076543328214,18599.493460549504,22048.247798954693,22326.818360997357,20000.993748146324,18500.73475701921,15799.489602679818,13295.268140112243,12341.476621553908,12692.565298143592,11362.80038607739,10101.54522630114,10211.700840848445,10497.287900558966,10975.773784352097,11664.315564712944,12770.967513559568,13659.56767405912,15271.270397947983,16558.134531506366,18472.733756889247,20330.49282127961,20704.012626861153,21775.341049953153,23242.642905606604,25142.990573984604,26460.62309783778,27725.734768211336,29254.133947348622,30233.236449722954,30926.658658458113,31110.858160655498,31405.17904271973,32510.445051715877,33001.407383438134,34371.262159575665,36094.09173085069,39166.98828607703
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,22906.037779550472,22488.987596115316,25402.458961963825,27039.69076112834,25746.420582036928,22951.7493305082,20359.080759264514,18251.462859190317,15107.919409842872,14805.97414042861,13394.229487945215,11951.354224897808,10489.41597290897,10497.204878004708,10892.721326396826,11559.016761156896,12592.034562136425,13497.815985699091,15022.449272556809,16340.478874881346,18202.412501693154,20075.94391815124,20485.932561937407,21513.857698971566,22763.197398460725,24393.42289445799,25447.65461990061,26414.580217527913,27673.615741108588,28543.84347512034,29187.2413628681,29362.076127421067,29597.716675002976,30603.091356462664,31019.593637362363,32244.717776596415,33761.34412856,36532.450544541
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,24629.09652465638,24947.89367529208,26074.348859723945,27616.295769374956,26192.844556631288,24222.068755662593,21847.50180722098,18605.933970050843,15402.980661106098,15186.064807965307,13492.847910226792,11983.206497139408,10565.837937851375,10586.533035143957,11016.67874392245,11685.757601235304,12696.001286668463,13692.392348130703,15116.312003870118,16488.593721470086,18324.660833915008,20266.872450214018,20884.315974602694,21362.272631334905,22651.182082732405,24328.523954948098,25320.795113271757,26132.162572587444,27138.934609891003,27778.46310726743,28218.311217267303,28315.951055716185,28474.267931272792,29227.76224809406,29490.75693722993,30450.449964489948,31655.60705839035,34005.652098475424
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,31780.962625448883,32210.90947898528,32837.575732875375,32283.87998693183,31572.161364713218,27594.044572732906,24383.691792092384,21426.86379627899,19387.610695870848,16080.65561181457,14307.529415541574,12469.598000578408,10717.23632522417,10662.310262251758,10971.19204659844,11467.050169588374,11936.644937230625,12774.25465770145,13483.293113875316,14550.765055163049,15673.755395572938,16116.77150815145,16963.473506351274,18798.84561808428,21057.085301640578,22325.406814315516,22990.417690968363,23567.989093082368,23857.138303205593,24018.484373973562,24148.62927542054,24307.222991369155,24598.063312214566,24684.527054146536,25060.329711492443,25577.77519705342,26904.64361155406
