Infinity,Infinity,Infinity,Infinity,Infinity,3802.006961799593,1970.543255358097,2084.4877092962674,2447.8317222564756,2647.078474499085,2776.6288318586953,3092.440731141302,3908.6699651987938,4350.804828608361,5568.918150892891,5889.322126758782,6667.664807331597,7335.328659563845,8239.740605755907,10085.32098754401,12097.59061081146,12736.819669610995,13147.34514410098,13819.879629998424,14414.435435524145,15540.631226889487,20361.127176429494,23790.274108641876,29540.99964370027,32351.95612188561,35936.02804555785,39373.24518338876,42311.25679314901,47090.781604430376,43861.064398936236,41566.66734575249,43765.525196642666,47209.95053303363,52302.44777724736,57260.40035398137,57649.454149485064,55536.09260598441,53331.4039965971,53154.39189697276,53350.087274088684,53566.72658911784,53798.54822452761,55103.663160896336,58172.22181289051,62380.61476383482,66019.50617098618,69698.86331283346,74113.78405631712,78851.4900728655,81765.6171461553,82771.00560352136,85853.48129901412,87895.57479176801,90977.41524091623,95107.38406998086,100210.2340133488,105387.86972023925,110944.0992670235,117104.85981169376
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1655.8746515102573,2203.7775217259064,2123.3067966151093,2286.5645077017493,2448.2698545948633,2606.7536796227,2984.3062479313257,3275.4567219703986,3870.4867051430665,4132.586591162962,4524.5671133506185,5381.162854377636,6403.620855555308,8796.780968972069,11373.972749898208,12131.449190985397,12459.31795755404,13618.825227406993,14590.514993229632,16195.4864077661,21809.643623505366,26383.509990627215,32539.53103116418,35688.69762529293,39462.755698713416,43203.10929059833,46206.84610253209,51206.9237670134,46833.14058473988,42906.10488865968,44854.337551327335,49044.49264864081,54916.368382938075,60283.35839736459,60836.70300059882,57790.46526225733,54164.10866085901,52925.36618335574,53190.528433334235,53507.96726809779,53939.09543304296,56015.96095816174,59531.71239208139,64351.99070545275,68845.50903236883,72530.6879471826,77064.74774704195,81997.91372728301,85064.44213806777,85948.52763907416,89381.21207189423,91448.15381269963,94677.78752024358,99152.58658583763,104536.23756283052,109946.88457612124,115618.13238626727,121953.73431079964
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,4615.692449784437,2151.3948978309254,2749.7878108420236,2671.1500955674987,2602.0906711964108,2845.6901836161896,3525.621522790059,3453.469290929661,4330.768182481261,4253.970194829107,4817.552896514795,5003.325205133018,5511.770508253874,6943.246693170474,8534.153443086245,8965.306822427898,9304.171942914141,9992.980860439558,10567.007146234682,11768.370315124324,16526.933870517474,20976.075268498593,27816.993764980747,34167.17760733867,40628.27861122596,44023.16857583932,47663.713168309325,52363.937175855535,49215.04352278577,45647.67413580407,43685.843714006216,47256.38651358764,52817.319781534556,58304.2670816324,60779.94866098693,59350.26331718228,55843.420561989224,53781.625451015105,53265.39136761447,53483.14632792788,53747.596813018965,55054.70999287413,58060.593443501624,62581.44045819119,67098.81353871712,70758.90109472828,75208.26972258536,80135.38412108892,83813.14391255568,87154.28636791183,89597.72912835632,91845.80201402499,95568.1834546104,99495.02499953502,105385.66481977628,110924.0986934352,117046.77107702896,123452.38844615717
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,2392.3040376692575,2313.761410021709,2285.86300368278,2653.9321612380268,2737.2884232621805,2807.485433332215,3290.0814561214656,3576.067943300108,3864.312762670368,4129.3906727529975,5292.378724655578,6292.205520848698,8526.818095500279,10167.563770433339,9446.412231533262,9253.456948612282,10887.627077615598,11130.913016732737,12777.930318309718,18997.39908227859,23255.766728237686,30681.828581126458,36841.74459587758,45456.01336493223,50508.24458974703,54497.80052601996,59533.151541602594,54424.81736773611,49544.05025896667,45973.30440502114,48993.102912454146,55369.06081505469,61359.7206363232,63900.312188734126,63929.47621515565,58111.93304788542,54263.971725127514,53117.8908445933,53403.03138059119,53907.47027484473,56593.62418826613,60369.433131630896,64980.86055133668,69824.41295839708,74258.25828900465,78977.77508310157,83985.4628778506,87378.63868750923,91612.65724163063,95591.41973382275,97999.4046381951,102172.88917300742,106321.7700823492,112806.77508668437,118645.95087494468,125055.4802371172,131695.47561783638
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,5595.496591534176,2369.8103613334847,2559.2696427624,2818.38406926302,3015.8383638904616,2916.517486664001,3407.460308728178,3568.8862598618116,3983.514998046894,4182.550200864922,5593.544164935081,6615.739803248449,9061.307965288921,10717.047622916432,9738.72047457134,9403.7666392704,11284.843515032924,11451.447669332738,13214.239946332333,19778.780203748538,23981.499291111504,31579.408390410972,37687.793226154725,46382.08636607387,52594.724621367306,56244.525879922585,61993.836800332145,55947.44607849433,52271.54989634489,49119.13643608917,49592.34410815505,56139.79640893548,62160.59705128455,64595.42268032816,64466.52126532905,59827.85023139382,56009.6228316103,54076.62526967138,53542.48947299897,54104.43751935492,57111.062199545064,61061.55928729841,65734.62469782105,70610.55813708648,75007.64236764808,79794.11827118146,84838.327036671,88118.55072793744,92386.12197591776,97651.82795565737,99032.1293702895,103494.80958128834,108154.05596769345,114149.17436982301,120526.91489882671,127064.58237872321,134207.71271607175
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,4809.665204947499,4482.615534724478,3666.325829315169,4332.794523953026,5595.92726050897,4253.56006672936,6295.989182415276,5175.817518102025,6116.695349818832,4880.83042158769,5633.4800979487645,6340.950997734863,7083.266105314677,8104.434428924246,9646.699520988577,9994.503112330542,11074.671974681116,12279.376162753808,15291.873314058947,18297.13548937334,23059.44203837518,27552.90682644863,33610.4411573783,39551.738938374925,45682.30430039962,53297.062594803945,55504.103691572156,56366.72428916403,51877.1407528607,48827.479932938855,52822.28203879639,57221.93846429846,59659.25847231317,60972.307221262025,62452.257464344715,60144.508455585754,55980.89029038529,54647.761270333,54674.8605531927,54782.26383336905,56427.308248003304,59466.595237805785,62521.40110338061,65803.89798998299,69541.52105728391,73754.3279544582,77367.48828342036,81264.80142315035,86134.5686439219,90462.03427964245,95978.6435498313,102279.43663864773,110077.63181526483,118253.11944836081,127269.55348022052,134837.66770436754
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,5830.364370795785,2550.2290697011063,2821.527251207566,3097.5851089768375,3489.2902202921996,3431.447781457993,4058.839433751037,3872.0970622950404,4342.1112698490515,5102.697259164378,5864.257143000202,7935.362189456224,8836.272016550105,7684.434626330478,7888.968981703644,8924.500152750797,9619.216377416795,11114.320398901982,16981.146684143547,20754.83697891728,26360.671793701145,30540.872244613318,37100.91185134372,42902.34214983169,49069.94189480318,57061.86478913685,55856.51379763659,57668.98123362857,54624.315625288764,53350.32417476504,55477.82505961591,59744.74896131153,61461.2203968023,61827.90510328483,61148.222769724234,59967.664476445,56154.43656841993,54252.05488931682,53801.41890151485,55701.82984990669,58791.62165125542,61913.827278534125,65203.57382236954,68233.06758909149,72456.34772391572,76623.87013088248,79532.64936820023,83632.2728119538,89168.8856098976,93137.28101491812,99365.90112977992,105731.66316933132,113916.29483453037,122113.07945369498,131287.93642963687,140954.48006810795
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,5678.513345969915,3167.6896631302393,3655.319283009004,4684.590498816545,4486.142523065698,5163.842358153147,4856.03864556799,5115.872647475843,5126.108211967745,5584.337815020028,6861.944834805933,7738.174048597319,7462.598429696609,7892.014112500246,8214.524856573456,8444.043434633562,8957.898313199237,12403.822435798647,15551.950613052717,20647.55324707447,25318.04030760264,31602.094883361744,37676.60660629981,43928.42024754794,51706.73051236552,53158.09161533521,54600.71663790366,56060.492812557015,54418.87336947791,52990.97452661863,57044.984607490725,59221.44510530845,60053.2467322328,60385.79020138183,61068.603822893005,60457.410690508594,56384.454148435114,54511.23871003668,54496.51374509853,56551.97586498213,59529.44345121131,62732.01256735928,65820.5712831366,69820.38117995216,73844.44975240601,77071.83911238587,80765.90310048505,85706.21712883102,89964.63980313651,95689.44677658325,102095.1702960266,110047.18071080226,118339.7897747287,127389.89632536724,137144.48877039214
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,7941.8454315283325,4014.7840569703135,4713.216577803911,6272.538852425021,5362.399139041925,6652.79938832153,5828.186008142211,6290.649551870072,5368.894797992443,5978.845316824952,6301.431860161883,7044.018063032036,7771.679081712824,8676.46467845655,8105.8919384801775,8525.645525180706,8725.65586876404,10477.395399923105,12085.636593844643,15122.179787290941,17875.330677064732,21906.7594751755,25824.795793972804,29911.450359223636,35239.42043377452,36522.5693750787,38076.39572152287,39648.76128244653,41549.068211121026,44281.630863066785,47067.28219614374,48226.231414015136,48566.795909658475,49651.433695599015,51450.55047991254,52881.953577498585,54098.74979813729,55010.23789697831,54088.396420823556,55000.560862106824,56652.85864871859,58430.93571652776,60355.52731880077,62728.36206998752,65369.266316909205,67345.4539858377,69599.45719635907,72715.91142301403,75358.50748202026,79094.6232640509,83378.18174243523,88961.91971229861,94811.35797984501,101388.15532676766,108596.71235669435
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,7549.878322404347,5531.453283178272,7476.848749489145,7138.799620546177,8428.806005869914,7469.291698714572,7911.920251366346,6587.507104160788,6394.5086688992715,6478.1274413379915,7220.342585593122,8078.381830421986,9082.193419539397,8207.684250707916,8694.633310667472,8733.807550822647,10139.44891926777,11438.244260283127,13905.389079384071,16156.498730074592,19547.23813261126,22809.32545747423,26199.79407494865,30709.18575254573,32058.498315419987,33856.006908355,35506.21500555848,37288.704607296866,39660.320173627,41898.259400311304,42654.470511298314,42817.527949965435,44246.173162041174,46513.301179570655,48366.405877537676,49971.007807155715,51182.061151056085,51372.97125267687,51995.75292335646,53228.32858335403,54572.24974181196,56062.09249012559,57925.40091237887,59946.520884459234,61414.51615809091,63127.28647703218,65598.32042639956,67643.10154367934,70672.39126104306,74185.42522304931,78915.90821183378,83878.90736189664,89555.10440690092,95789.1002428326
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,9112.345281682661,5575.079218029012,7413.214928645004,8039.125802403543,8119.1869349319695,8169.606841743134,7901.110369366549,7420.781867242923,6324.08850956739,7029.250641296912,7418.613512399278,7595.207726589489,8457.291423488155,8591.388509601984,8281.880401320399,8406.857498273988,10472.474539591558,11963.620222979982,14788.798567343114,16893.1394486695,20465.912493841653,23699.524143091527,27120.70133156729,31769.905140567633,31865.56323242712,33349.182854549326,34692.16412775405,36633.075439684486,39613.61701509931,42465.62192425372,43063.15466398099,42887.60802487134,43513.68808584582,44832.65978869673,45837.88746226425,46675.49747550542,47255.991108954426,47580.440190143076,48782.944943544935,50619.87926501026,52647.30865984801,54732.53460142762,57330.08225796761,60114.22829984983,61914.653176317115,63697.60061533601,66437.10443517132,68333.71969448245,71627.73008850422,75190.4953346485,80060.33178038146,85016.02044941,90702.43024629839,97001.23936025184
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,7977.893475237081,6450.393980894094,7187.95761791275,8120.727913358567,8562.770233418452,8141.844906945832,8742.122612162531,7413.856966467352,8143.260805580237,8448.922565695564,7536.486127953944,7661.867826316038,8183.373331675119,8439.963866381035,9112.13145539381,12905.592760521238,14272.026090088504,17843.200878478787,19780.953178211836,23853.347977821843,27051.007340012533,30541.79169454734,35579.87992850966,32794.06193493146,33902.806749702344,35377.30756219808,38272.622088201766,42230.53369136353,45226.92863720989,45080.570912955256,44038.42849203698,42884.13143143912,43099.04361889329,43253.43942267011,43393.56157778734,43551.84615191169,44908.95046270176,48085.264862442404,52364.6174512503,55172.369290771996,57209.66016889267,60088.84859023218,62992.37677910689,64381.04511567376,66307.87232881458,69547.59342044005,71167.18458920404,74956.75388933727,78720.21652727138,83971.15822201247,88993.61044337123,94849.5036349379,101304.17407340737
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,9498.06079243601,6371.675944712604,7107.86359403495,8010.039618513229,8444.575912158696,8806.148131957063,8839.557674457314,8360.463477404624,8363.370882212428,9241.209398756342,7842.10483049431,7682.047288495281,8327.859433946232,8558.859098476109,9329.389068962957,13364.746440288447,15045.36785000125,18891.20950961458,21181.066228345284,25188.422427768135,28564.55257085309,32018.936923923346,37144.42153056026,34158.66780597942,34150.73454293634,35642.67596393665,38675.17370610653,42742.947823933726,45750.97030651977,46019.22557448372,44670.85832788212,42964.237555480286,43055.877472542335,43201.14479961111,43347.93803981533,43541.790869132026,45097.66893174847,48398.83879853103,52792.76556833919,55627.615832061325,57666.850097137445,60573.783391091434,63484.092818144585,65013.26694115974,67295.66353659493,70654.40223684438,72505.95234437418,76217.59378110823,80259.44450806352,85636.92798959246,90816.91050413427,96727.74708477169,103186.55254807384
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,11919.033048773439,8945.257809077564,11249.601467730765,10442.375598721794,11676.553521989224,9719.462507044327,10132.216185436122,8339.255330148682,9118.870460187332,9635.932132547285,9355.922075932067,8036.698917614221,8799.768630726612,8939.814981327765,10506.835708401512,12037.18665879784,14687.613093992502,17168.507850833925,20826.269310265747,24376.269764867335,28056.115782170833,32844.630192414625,34694.08829097435,35070.69631283349,35992.41658162375,37638.912335403795,40431.66503441739,42998.143675039864,43902.917893997546,44125.22597498851,45614.78325492856,45308.183688195655,45073.822280463166,44961.52765707411,44699.52172892293,43755.73448828526,44388.415510420746,45813.47747532761,47356.892099227545,49109.87407169383,51134.121708121995,53282.85454878717,54996.04584723938,56953.68543995772,59663.981571215554,61926.85591384174,65209.03427264457,68992.1851394464,74086.99063144141,79382.21485278095,85487.02807942209,92088.70939614395
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,11210.001903780085,7497.017579526353,8943.792733920454,8874.812361723585,9754.188623318038,9609.244625106145,9563.553513923145,9536.899144502113,9646.954776405682,9467.217823848092,8327.741767693617,7878.130824545751,8071.7585189497295,8557.00274342557,11783.355872328084,13502.834678077765,16885.022675171174,19144.414772964814,23237.34194054874,26736.02810883549,30480.183488814062,35613.16520800011,34689.13706731191,36095.091723910766,35994.798518640026,38560.881627863346,42053.47982818873,44766.3764428517,45122.741513557005,44599.39350929923,44479.92168341171,43712.545523024295,43623.70153872695,43659.93543048406,43662.66433810909,44191.1231707255,45737.66298489291,47427.39226266248,49069.08899702644,50703.74929423022,53032.446267480664,55294.1459536971,56549.53160284462,58640.860719941265,61865.23486454485,63837.71533529398,67594.0862040782,71545.16358341457,76941.5475968854,82286.9840035533,88483.77110439974,95241.86944067222
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,11982.243377801908,8670.932071927793,9208.032167106892,9673.650105834791,10499.671241699933,10419.377619125538,11269.494766940445,10184.617499251119,9459.927808762544,9613.041785068632,8746.54545312534,8089.079914724907,8763.03576057474,12717.477588614332,14302.479586852893,18035.966067316876,20176.674598243262,24441.937585306434,27886.4667960217,31638.624343345018,36927.1805242047,34615.47608546252,36407.113101305964,36909.82823663873,39249.29127518899,42763.43727276914,45660.42367254714,45865.9749229584,45098.01883037451,44191.95044127794,44482.88281332138,43896.288691394235,43759.81986129076,43771.106781939336,44777.4940472149,46534.21109768808,48250.434772570974,49953.39552307479,51470.623565314716,53990.14015741091,56370.005909977015,57360.1434368172,59500.18862519247,62864.266166780464,64794.279451780065,68745.10436303618,72728.22829117988,78192.64373023226,83610.32776686616,89771.31599335064,96645.35677189339
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,12374.318030208544,9670.895375389508,9709.695790821268,10396.525636343027,10362.563854789014,10217.856203953426,10426.927899484843,10480.841995521492,10019.404657338915,10059.830776364963,8394.358466143902,8057.29995036781,8396.218343493403,10962.794837244277,13324.233747258077,17446.777504303172,20651.747290637217,24409.637439451537,28389.246005592897,32075.278574166303,37204.33672971406,37083.02311561601,36348.80459223244,37886.0513419801,38588.355943555,42372.07573411419,45909.79237433585,46564.2971133892,45665.779647743766,45072.50559029842,45180.2452592636,44439.439039143625,44200.35463446067,44053.29505359126,44102.42376847013,45596.934103112646,48066.10384947959,50115.85392426191,51848.85985392117,53986.358638555124,56650.2756449466,58084.68057321301,59690.46852354633,62868.83024456717,65464.68955077941,68807.5860427864,73180.52823606567,78626.77965943769,84316.59012071724,90459.70473053676,97350.66232423748
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,15956.021936125084,10871.076825107548,12216.359957354194,10695.447366293836,11259.405338178716,10571.070132383242,10782.894756841943,11277.71884053725,11378.688856698995,10083.286846195464,9388.77479032287,8807.858671871698,9948.775974181235,11555.624532166892,14455.350159690024,17178.897189365754,21093.462172223375,24965.247985287227,29032.92847294558,34281.923217467585,35995.658439042665,36590.08289868161,38469.81860873806,39088.39538857548,41323.0916064849,44186.816861597465,45464.83557648283,46087.362361892156,46898.523977426354,46798.52727469998,46636.401086037,45781.73204738645,45243.86462078575,44075.80563159728,44705.528485868585,46354.49520075628,48002.21724648804,49907.60829397727,52060.53988137343,54561.02226896991,56680.4039122956,59019.26708218269,62081.60069717571,64721.834419684405,68292.9223424634,72491.80265049927,77940.0382473649,83692.70550482113,90092.6608352288,96902.26331303235
