Infinity,Infinity,Infinity,Infinity,Infinity,39514.410430288626,30464.075642587377,27130.42440253028,29870.447233175364,34545.30662961126,43415.20081737447,55239.75727379087,67285.46702780295,69490.33021163024,67135.18353266506,49176.78737431031,35478.13477439029,29384.029010327547,28150.14422631154,27213.314466586726,29697.425790043686,29688.11569821381,28944.56444845965,31792.84083652745,34080.15437427224,37064.52432822492,38836.03154196009,40869.87203752795,45679.42113144281,51475.70531476363,59010.50710887443,69691.11130326486,79548.16056360485,89735.13917634918,97056.55475698592,101493.12945269569,100728.47144364662,96982.55490471491,93369.48188486752,92752.84979258753,96527.45931530891,103811.22676547867,107140.21313968765,99762.19157181263,91238.57289183211,91916.54182360804,93971.98594523058,91929.07759085197,88640.14286302181,86562.93079997088,84804.10443970416,85260.37450440324,88970.8516414254,96345.98617461605,106858.73746908239,115595.81142320929,123300.03115080304,128301.01325133073,136505.72347716184,146170.24620383824,152362.77309513898,156736.032155037,161867.12453956835,168628.60223071033,175974.75387404684,181921.91933813997
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,34608.33389056543,30206.82342446111,29440.29466975851,34866.67331488841,42698.63688803304,53901.002268503784,66606.23913033598,71466.25873534816,70108.20537819162,57960.610659727565,38058.77282795627,32642.303172942266,28454.039168780393,26872.147875483875,28503.888774200193,29442.292658169816,29048.952602843103,30653.72043802431,32024.475772266884,34031.563930284734,35166.50880427034,36712.60520513855,39062.352712539534,42881.74361385295,48479.998921887855,56858.36505100829,66196.44633702285,77204.22244810328,87352.55763356067,96310.28529300568,102216.27196412787,100722.78146198335,96729.48066954614,94845.61997082658,96691.33428567738,102615.16194948342,106914.21065892604,103415.93421247868,94017.21529935238,91303.72175839324,92799.78744978285,91529.06812184677,88609.94526742598,86695.64783723168,85511.42832261272,84618.28600440374,85759.16421526021,89829.68902920846,96685.39580706104,103334.90509208318,112331.52119166401,119877.66013921562,130626.36787703454,143572.62615572853,152655.11235226327,157845.69972886832,163556.91613800687,169976.04872900675,177402.12986850712,184002.37532213327
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,43766.18701128023,34958.20785760869,31797.796075921015,36040.37668922872,43586.24179013976,54284.99415242831,67116.40005219626,74760.36532577444,76740.42155821578,67663.4833603842,50615.45199056835,36415.77321449713,29824.531020133905,28691.346581526042,28141.144824974897,29233.958403456127,30334.30803283771,30507.226506556708,31759.89340904551,33397.273552754225,34408.32139166404,35601.88023754223,37429.55649740211,40635.727466820616,45504.478653360406,52836.310375355584,61108.886488009106,70963.39100861741,80128.11402466088,88284.84545052564,95314.17670398469,101161.6302718186,101273.39820490176,97727.51333286695,98197.85915979574,102862.16707745398,106956.02324435045,107422.1988303973,100682.34852992895,93902.44050437865,92436.26222125943,92957.9734325336,91897.46602912204,88863.22623645561,86953.00965094117,85298.3176597104,85448.71276285895,88810.10688485162,94750.57969341414,100446.488071823,108381.13017092262,114981.01570753187,124593.17268705758,136235.41689009444,147109.13927054152,158657.39208489275,169589.79491948712,175756.56345616432,183468.30383912285,190528.10714973486
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,40547.44235196182,36783.41812372128,38334.144514995685,46999.56424021129,58420.947145726124,71733.37295375549,78734.46864640788,82645.27693222687,70564.11561267245,61164.38496138239,39769.724406211186,33328.78622238005,29598.951953614865,29265.146401177026,28726.454956682883,29636.469202383236,31020.816573796263,32069.863256791876,34568.47997524165,34826.68660358352,36943.296311605845,39356.36631298543,42862.72481306204,48070.943820282046,56472.55224119862,64874.38811860448,75067.41438462325,83690.22197903217,91261.73681948188,97282.83989356941,102667.12798128366,106297.13942868613,102496.07848661617,102780.65494363816,106306.05881369361,110149.10723984447,108510.14644444412,105721.08291876814,99653.59096558488,94153.88765095656,94263.76540493041,92671.15812670198,89298.37353002114,86908.06762646671,86632.86955551863,87115.92526819331,91668.82457993983,98454.94828451677,104101.60922422122,112487.05508023902,118679.27164724155,128992.99261874107,141044.4835974022,151665.63380609464,163373.8010824874,175655.17851153086,182541.03616510407,190057.56660702257,197093.21413103555
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,50292.76866899948,42290.86245119957,41539.46942572737,49254.79167543663,60732.83508999033,73725.8742165647,80695.0385619266,87438.29144756992,77446.2905021178,71730.05453080281,52845.53046008815,37458.8628990444,31456.5650453541,31742.186392290103,28856.87199670061,29875.639749142352,32033.986526275054,32458.747110729328,35238.643492138275,35246.756395158,37649.14480192282,40233.13480279546,43800.099219563795,49095.55622917176,57843.689851634575,66278.07513823296,76567.3445952822,84999.57163312506,92367.22969876321,98056.98345920315,103265.63161735961,107291.34831366238,107632.8594721989,106602.64105685356,109027.4259490794,111646.25368058163,109162.66912828367,110410.35874230562,107527.46824451468,97544.47980094234,94942.2178383333,94607.82792993101,92985.00204910732,89285.71801448242,88467.97058215161,88575.63744588527,92795.38013745802,99815.70730673286,105476.70574556809,113974.2518665066,120041.94920620177,130560.5399492154,142733.80654498507,153273.48372458428,165035.1748262845,178205.0085892476,190342.46633209707,197656.44422931047,204941.48982683424
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,45772.362195829286,44081.26437994193,48565.59048618013,60514.18591668229,73933.91921762889,81962.83549773539,88154.29943125552,82885.94014895911,72975.29255951318,62318.95764069957,40095.18378229745,34013.413374577925,31367.462589050174,29738.48160383305,29439.448226359244,30947.535395547206,32126.527990429815,34234.72180283664,35205.42777744539,36615.96519526064,39399.11700434637,43595.84310075541,48844.749516413736,57274.751605138736,66628.22394915797,76795.8835351204,85859.84723300194,93065.42825443344,98773.00558484849,103316.91819615859,107089.13744796821,110882.16491459332,108950.01945729372,110732.26485372009,112364.16307178208,111142.5817754596,110047.37439562715,110090.43308685113,101637.01807991967,95309.37768777228,94908.8323303325,92992.5995022508,89382.04800838439,87523.31251719594,88362.56637026095,91991.7127463409,99615.46225367466,106147.02681602897,114248.3517614758,121056.53791364958,130643.14373226852,143204.4649103516,154310.6661758276,165689.64636656144,178861.4073176828,192242.92844319443,200160.56730069345,207299.2572231558
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,54044.811282015566,47876.56435896814,49611.91309238493,59392.088138273,71935.05523633446,79748.64454372412,86830.18993026362,87042.03280885844,78765.01880166374,72305.6416995816,52936.05462159413,37688.69469546234,32428.352227305055,31937.601429915227,29469.23565946565,30434.063447484314,31200.651508133662,32497.016108391832,33002.78115535584,33880.99220725182,35429.884386620906,38171.02256987563,42352.41545046309,49179.78859681364,56863.119112096516,66128.24760479554,74516.42343140618,81800.03575498906,87722.58101497374,92498.49673691939,95875.49386127362,99318.04403532983,104117.36844291742,110048.00087810378,113276.61916820382,112107.93816546399,109953.91519315344,112785.40464252965,108580.81820758163,98058.68666460154,95186.33184257637,94752.45189466262,93251.91759497012,89599.92591597128,88462.43283490126,91627.20575115077,97538.74823921516,103138.35373606131,110918.37098699613,117345.761897155,126740.41408233494,138102.3958179694,148636.5976953083,159820.66501703663,172337.85422839725,185865.5661933092,200305.59729034375,211765.32193163474
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,50446.715344813245,50920.40578771904,57789.33300312172,68532.05960277158,74955.09284397666,80720.05398204035,81068.14882139927,81890.23397047777,73336.58133912383,62437.37977641338,40309.87284503758,34819.74413570594,32268.20547606714,30571.209979546693,30433.745713543256,31232.437622123118,32275.445328262438,32761.58078705145,33317.02727405463,34312.48183800695,36282.91499746885,39497.162974518695,45002.21865137564,51299.00336873604,59037.58661165457,66014.26773358535,72060.61483463124,77040.77673667243,81087.88490521192,83895.64215060842,86714.83712614707,90580.4305458381,95371.58676524,98673.47215658012,98984.74958130471,99483.41624020509,101612.92112485527,102238.46102658723,101940.49406596684,95480.87799925468,95114.1170905561,93532.43286953487,89676.25959325029,88113.05017641111,90494.12924642484,95245.22978671645,99682.0331157085,106095.72800180427,111295.19920881462,119174.33336548338,128822.7315032852,137752.02695350288,147242.0262926757,157973.51219568308,169637.28995478377,182141.05364774953,194348.1964193202
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,57281.409306227026,52593.14500535735,55967.37217655864,63387.30349446571,67214.94021274139,70428.69700269627,71663.0763651356,72011.82518276501,72486.73046995534,73113.74654105125,53748.02016427567,38678.37019829929,34715.19448265627,33949.382651066626,31071.12444693347,31961.76895051347,32428.260331125428,33324.51119984232,33110.502225523676,33433.96305535516,34378.95840730533,36162.69498719734,39490.345434644856,43370.56840513848,48309.283231119574,52770.0501022636,56637.83188091604,60117.592115590036,63108.37986287345,65124.89847309574,67099.492567327,69368.29004714912,72053.22900113041,73542.37438055793,73926.88714525949,74203.37428070222,75165.67200782127,75349.31826999714,75654.11730856226,76132.83308505642,76972.42954918955,78658.26431536328,79385.25775598701,79694.9758406009,80702.26353707371,83377.28408793293,85721.47147394544,89587.67261641848,92546.38513317358,97554.93160454447,103939.29973209312,109796.26585120126,116085.4420158771,123366.42352990723,131417.21748553775,140137.56850031647,148628.08204571102
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,55757.59431465326,58271.5531927713,64599.04636559919,68149.52395232469,71412.54757608258,70986.52872136116,71496.20593584715,71658.33568255758,71990.50880468561,63016.83846433162,41344.83644531769,36391.53261976195,33724.88862364278,31894.323656878547,31629.842307552102,32528.216412443886,32998.3145849877,33142.33239545808,33678.71162788826,34703.798345728086,36595.914284510065,40387.61553194781,44285.45700166587,49319.60919987402,53538.29906504516,57157.37648240957,60184.4501277641,62966.19797102102,64774.64169139868,66615.05291686862,69178.04693475824,72532.9511581534,74216.48902808671,73709.7177525691,73866.21069432737,75504.34707032295,75387.45938753996,75542.64985109681,75690.4395113739,76031.27858503538,76951.760837382,77222.07927289832,77528.14670162655,79031.15197914065,82470.52959665949,85645.68742588889,90432.98370730526,93299.09084094138,98587.88348399056,105186.10307663,110919.31052441061,117291.85826194355,124652.96130910258,132727.70141044265,141534.6881257663,149978.66507924005
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,60603.02518356252,56985.683211235046,61115.66853838371,63316.654449911584,65040.45218856201,67248.72359281228,67697.14619106369,68564.18614839473,70252.02016239883,71989.1432678611,55491.21688548568,42380.28255741389,38037.704352419976,36246.03913876219,33623.66595461515,33552.915854426785,34314.78102952098,33688.63379261064,33404.36663081105,33929.59878226266,34861.180020033855,36861.75274851168,39181.542459206,42260.38337647522,44970.14942474555,47342.833267647635,49700.16426558232,51938.93929803177,53480.557260580965,54972.79105562434,56290.49157440897,57774.51574312962,58362.380523116706,59188.93912013934,59653.41538354659,60320.16354895895,60550.14646486024,61256.83563099152,62354.07615788529,64015.4294047303,66866.63236347692,68198.77619020145,68700.88572618013,69024.04723816816,70446.1252772255,71609.21608286003,73848.85557858934,75417.81806924757,78528.59224419895,82747.83250020958,86563.37527118386,90696.03262207934,95640.8312434708,101191.80200010289,107310.1684470576,113230.24721136034
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,58268.31600322724,59565.97147153027,60224.06851395007,60542.688978131606,66879.63114900599,69023.70397494864,71498.38056674002,73986.28900714572,75376.57315874398,67527.40937194492,49874.362285498435,44151.75962206449,39860.753625353,38218.43106648406,36249.597935433616,37956.13767327163,36012.554290814245,34925.11505582364,34878.72046584048,35204.6829589834,35808.72606354181,36803.167423994484,38059.10896941205,39567.46523671971,41524.91847003628,44720.74426317352,48518.35769500883,52014.963177637575,55335.3164580637,56723.42077277549,57233.888576060104,57524.12487855889,60988.29644967175,61834.07122703308,60593.04774050487,62298.92898408631,63628.75912136594,65402.11896253682,67535.99109340027,71225.36706444934,71408.80160154415,70586.35034558667,69178.17734467919,69406.23061512863,69600.11748478595,70150.45575454089,70594.44964323123,71565.71461960062,73066.07165290437,74488.15756961574,76004.93594577601,77965.60350614943,80331.78071010414,83035.3546299849,85675.803440408
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,62383.44406232538,58749.21481015111,59036.909014433346,59240.88176398078,66666.97811607475,69513.86852796855,72322.05489746058,75062.16189218489,76515.8719114066,77473.49965263082,65363.677063877316,51418.8542088241,45232.754561771224,43667.27762893761,39202.01776370921,40010.45896466666,38092.133335346516,36021.91729579152,35166.280226572555,35258.094593550086,35627.05941875419,36300.204502681816,37053.09210740374,38111.98837289943,39656.928291835895,42609.28282332634,46275.42329256982,49850.72999252387,53209.37049697811,54767.23114836559,55457.04288677844,55911.95181640265,60283.225614547184,62530.527877978406,61219.41892095277,62943.30686385059,64523.893871289576,66333.90004134813,68589.48271160244,72475.0226502931,72339.51681707113,71354.57581509692,69442.44225542701,69331.90096300821,69491.21644330934,69702.84671557893,69912.92185933114,70395.8777253682,71272.59961431508,72074.75581032374,72968.44462496048,74180.71635766907,75715.41630468711,77524.19786796796,79277.45657364887
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,60003.802081017464,58985.244829766896,59330.44790193647,65256.286775158165,67558.48197647954,71116.49347331515,76378.88104837734,79263.26694439842,80141.17591221056,75927.9060534189,57601.164050706924,50275.5164877542,46152.19391605988,43061.43470232958,41588.24535442172,40960.2425464847,37749.35029223904,36094.78635835184,35656.80971293463,35876.501082276394,36203.18248391513,36964.117158946756,37724.78079105611,38639.416599523305,40470.07699110709,42785.1819146534,45008.00933354472,47058.99695917382,47807.974856741515,48086.26204055053,48372.31432822045,51834.96660624928,54303.01744398663,55826.30111875652,57727.68553225997,60899.95465573561,64903.57977029802,69956.54111206533,74588.15970457433,75522.42856687814,73858.3139262963,70983.60977057547,69403.60980747321,69439.40887549138,69684.03935374606,69763.69425559852,70318.52098415454,71398.92987979639,72149.45992834234,73127.33451311228,74418.91169035804,75967.94028666406,77830.90110771947,79535.10410200649
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,63327.042664478424,58827.138470794,59129.9967243869,67641.98861445818,68912.40643049529,73010.63956221381,78658.86929338482,82423.48762380563,83005.6826822437,88565.95363910282,75566.44278666074,59582.073253855604,53662.06136629103,50167.36556641769,46615.212738216804,44581.899505943395,41023.776865719716,38054.183908766754,36489.35874311178,35846.67175009437,36007.534136511815,36332.09554399459,36910.291434409795,37969.479484659685,40475.66263354042,43821.19643416199,46303.963675363724,48255.000407333784,48442.17120289369,48346.040200054325,48929.85919075568,53806.75714057677,56021.22308882585,56748.168500391286,59239.90038739032,62759.557767910395,67010.41833245527,72303.16166799713,78381.3161673349,78983.05310359324,76462.21213896525,72499.69489480768,69936.73512733182,69659.708377881,69575.38685839128,69782.79731462093,69973.510001288,70397.59821935496,70761.28908616357,71171.10859047323,71819.17854708385,72699.2417559036,73775.86152313168,74800.07187966348
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,60113.94539660516,59249.86159778975,68539.90982643908,69555.24349000213,73768.79914011543,79563.38248534853,84664.79820417527,86664.41355236719,92342.33705691558,87219.65660770293,66762.4317923747,59723.366912664875,53562.56602679599,51407.410066617216,46906.52461731567,44495.475810320546,40307.95613993321,37801.76540841154,36454.26937125057,36348.756751366,36357.04633365425,37009.98582003161,38175.39998616359,40819.33223404611,44255.92186717763,46802.69866307854,48765.62257347792,48745.281079154134,48541.269690129026,49171.273756920586,54452.004871704536,56577.45341897177,57160.87774925155,59771.613093853186,63384.93749312142,67725.49179712113,73077.29959457816,80641.42956329153,81783.56030618404,80179.10889577269,75317.39245498675,71562.2836835678,69877.00977243061,69538.53098750276,69784.11926448456,69857.56255620066,70128.89350391449,70339.948678144,70602.92921166854,71025.63752654825,71637.07785930677,72433.99277293154,73190.19164751988
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,63614.122695838225,59624.25436092491,70588.19360780409,73327.23121700401,76770.77510655939,83360.97865904466,88760.88247779082,91426.3487418446,97365.52595218693,101901.33239921904,86463.26165012836,70836.81680128092,62608.302131945034,60257.95725842762,53380.32095183644,49306.97224533177,44478.230437634,40349.54894733819,37511.90301485875,36457.47953360586,36327.682014560174,37039.768134947604,38351.84802023567,41271.68997629773,44947.324963171464,48760.92681055593,50913.519248899094,50519.794845820594,49569.10565188322,50197.93028908184,56777.74935733198,60105.51068224463,60020.23449824267,62127.945652573675,66604.18388447074,71399.84928658223,77192.98993169752,85271.36482836017,87454.65382852573,85235.7085264303,78821.09958878306,73655.88560319606,70938.55902494474,70048.13307116978,70237.65232026463,69960.34065833867,69951.0037133653,70061.17715260586,70147.67865880337,70285.81543571682,70542.6708674396,70870.61633230241,71183.25368752434
