Infinity,Infinity,Infinity,Infinity,Infinity,30309.515589133483,33598.56933532532,33018.37165462003,31686.674803898724,37302.89033528062,38886.44502010056,41309.940046111355,46885.49599762547,44150.50980413059,38638.95325795983,34968.60361517265,27485.816738369165,24592.46947633447,25447.937599753615,24610.50529165568,25268.850202569974,27742.84608563246,26574.81032004249,26892.78686684056,27366.79389354513,29057.801675817198,30383.836323319225,33652.90979424961,35454.47836051096,35441.828101493134,35048.66226282403,35334.52598973253,37439.61292086947,37173.86083802043,37298.99142227672,37954.17009232932,42635.432785528086,42798.14512809215,43981.036868715964,47421.750251748694,55759.1405371155,63809.95305791864,73012.9588466739,82243.94272097609,90742.83572072098,97462.41835871663,98155.73468468424,96209.2874215781,94845.55484701629,94781.5344362632,97006.7632801725,101060.31263409782,105781.14350592195,113698.13388302788,121930.44913080665,130168.26190964117,138617.9579552173,146132.7815511092,154429.9362277065,162389.7505302539,170758.10903161793,180562.6441385047
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,35919.846598190124,34708.52298337235,34830.67755597664,35668.690552843225,40033.26518623317,42160.28061813134,42601.403181955226,43454.017045069086,44700.88607444428,40483.922144343705,35367.54303812282,28212.48792342664,25081.713712752146,25898.18593836333,25579.718718138472,25626.686952219683,27149.3119851841,28387.32682046733,28226.355029250597,28241.483611844164,29079.7178439206,30357.77150480507,31467.30444612743,32654.104114946847,34516.72084898462,36286.606161790565,36015.5284844229,37204.145374986074,38542.715053815,38442.418475193066,39023.3550345753,39999.90098918495,41062.958234223726,42890.192448236696,47525.51965600293,53006.10219899485,59225.744507994445,65662.37053941328,71677.71730689394,76567.53272232755,81089.48613866651,86305.05141593305,90968.01851682967,95667.19529316098,99076.74067604785,100442.26529818446,103672.95781364423,109353.56307440007,115563.29182376928,122019.6162840635,128609.4749729883,135626.30683910885,143505.10579394075,151178.4824204828,159248.2927787454,168493.47458836788
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,39485.42128425963,38582.21748203089,37023.356487815276,38441.485159380245,40924.549906510074,46883.1369647877,47788.259943826895,43392.84611993741,43623.8857048039,38750.41207366643,35134.27276046531,27723.545712978612,25580.510710275204,25244.869939365093,25100.819231582027,27364.932177321727,25879.521692073686,26220.99921997547,26615.00692789232,27930.230842523633,29669.893137913845,32700.712732001844,33361.54327672125,32744.446856961964,32963.78017427487,33236.57096735632,34868.04307092582,35263.16201382871,35563.23202065534,36032.679237832264,40112.891375958374,40795.7190586468,41781.56821273373,44830.1626997808,51751.91348569663,57270.967796588506,63859.138608496876,70294.87000976902,76018.89580107504,80248.32387886134,82438.56733898273,85785.5460797513,89689.59964025965,94251.8243800241,99666.58342080488,102492.01287521425,106088.17095927722,112650.83923692678,119490.77008723286,126277.01347090973,133012.49361865106,140266.54088185623,148456.03611621892,156279.7471350454,164443.63594830228,174139.10836535622
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,41193.95876551011,38961.16396381424,41916.708628118286,41221.2739157875,48420.454148577235,49009.952003307495,43537.017138331525,43695.618880357244,43734.385244535464,38897.83498183148,35354.42558495787,28745.915636521662,25254.760852000592,25800.303432159406,27465.343003494316,25900.017458684106,26232.17357677489,26651.407170018705,28081.738228328504,29841.110897536862,32916.505382198666,33547.470504828474,32895.87039541785,33007.993940132015,33285.22207968825,35034.56136549706,35368.585917698096,35641.3075566862,36143.69065160575,40404.27211859212,41014.111352219,41990.77495514345,45129.2953514774,52199.32163188452,57741.79139962501,64346.97153531415,70786.21827863564,76494.93675315144,80694.43721484019,82810.84968570215,86093.0071020171,89963.32772485442,94549.4552003105,100031.3683149881,104912.16920139766,106440.60929303392,113105.92471637267,119960.56532399825,126760.90466490279,133505.5030039235,140769.15738460477,148967.3817094181,156781.5398828652,164950.02721936483,174677.32729631438
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,45254.55136823305,43190.55292240197,44702.5714333725,44426.589810731944,50024.43953668375,54693.69964010679,49060.75806708869,43838.42181522289,43719.79755022935,38813.719088829486,35244.55667943053,29083.55837479992,25784.24287057395,25965.298614010153,27979.841803570176,27663.089017630624,26206.167619419622,26742.760400000807,28483.275930126834,30325.061591628564,34273.00434431439,36556.16362996267,35135.26703415708,33130.87176791258,33327.3534017009,35523.532405673395,35551.303761921685,35732.100713489905,36378.400258794325,41297.38773380789,42636.171863641976,43292.978844075784,46607.284990622065,55354.39401988987,63181.680882297114,69897.51607754872,76711.12281353441,82337.43585551984,86119.3872430239,87166.93819793299,87756.53893182792,90213.96672551842,94895.38945512961,100561.35585532198,106098.73601099849,109236.90928056653,116533.88258887976,124396.97325084233,131891.1364197484,138974.7616613703,146432.22338802597,154912.34968626295,163061.31864610544,171402.00982654534,181325.96691556505
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,44927.53181405134,45406.275769904554,46898.07834382627,48965.19893622679,54851.71490967533,49819.843149515626,43776.85844849028,43811.79194739375,43870.92113519975,38975.23373901936,36135.18076193095,28824.473103934888,25609.336867097507,27709.680503170457,27595.461789787027,26086.78834611478,26374.439452970448,27630.780645322808,29335.319543083202,32901.59306588215,35818.60948339723,34746.518026141246,33133.47785427205,33224.813905016206,34797.66020699771,35180.43530161634,35460.27496801813,35950.21747177855,40120.43222960313,41936.63842872453,42806.637669661475,45793.37967722521,54090.37615297672,62004.931057690716,68659.13879116983,75488.78570150459,81149.39209802698,85067.44784392396,86563.25270112757,87437.68046947193,89908.36771660451,94350.4143481935,99728.69491227636,105147.2435955359,110519.36968367374,115380.09151879197,123237.7299353426,130675.47346990915,137777.32635044574,145173.63327584445,153612.653752541,161749.42269995407,170058.1202806859,179871.59665019074
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,48368.051105208324,48544.85928120211,48967.04528264168,50961.976672010715,53858.54422480712,54322.67402074601,49283.77359100602,44160.40191795365,44244.15441340067,39308.7279704265,35621.88136678837,29216.23978214051,25893.465157579267,26754.17624564242,26902.984891041626,27157.336944454215,26261.544233903984,26920.162031421864,27894.658331033304,30236.19259860427,32063.523553327814,32762.792696063712,33112.18665933748,33432.1434461645,34074.173542502365,34347.48090593061,34675.04247608666,35015.70283092364,37910.13891382375,39096.15186869229,40289.36930745118,43081.79881130138,50286.02665398227,58308.732840544144,67320.451111003,76571.338816019,84018.59717913774,88129.64428815845,90120.70159668381,90963.62850682964,91127.08579312035,94001.87089539629,98742.64750471988,103345.16472168831,107942.00247415941,115381.86281912582,123834.75804892016,132179.58711040416,139866.8250337521,147548.09315911803,156032.07133624735,164384.0970025271,172955.04908568124,182801.10704388496
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,49436.57027001879,48857.663543791605,52439.94373221067,53272.53686886409,53676.75801192225,50124.06226457136,44370.87671526838,44552.8957034347,44560.15075692508,39463.804911735475,35911.81598177424,28953.259111393938,26710.25799642857,26964.97747152312,27278.54104650013,26374.163592781486,26782.102114525704,27515.726179544723,29558.713449002807,31171.911631667794,31734.077251315095,32157.12633883296,32618.19399610311,33466.00867918478,33842.260497087234,34272.95834212185,34673.31383486439,37350.81108412605,38308.07474651593,39225.12352101486,41550.69919448305,48022.86866104873,55147.28401532432,63216.4041313458,71482.48979850787,79042.61525484308,85135.32150722698,89281.5034806952,90204.08102905766,90431.79012813445,93229.34600088849,97154.0139108089,100946.72327639222,104759.3897066157,111190.49174850479,118583.30050291865,126445.03792225444,134559.0378740658,143193.3255776979,152844.52295713744,162418.96813957545,171764.9001520382,181544.38354591254
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,54283.00250778556,53043.60768262425,56060.769022991895,57035.05532719507,53934.18050903225,53859.757174316735,49451.95737499494,44371.63043121044,44397.60455993372,40263.679195830984,35701.50816597262,29486.748322179392,27921.827844263873,26783.74987280948,26870.30267249817,27046.979729179868,27269.49694622645,28208.141040641716,30827.063887444187,32215.189433167896,32070.38213276015,31837.638264676414,31971.871684945585,33460.7280158241,33798.04969033912,33979.5696243748,34367.1449319475,38395.73812896955,38930.20534574091,39840.73546422472,42658.64777785588,50055.55699924075,57274.07204251792,65506.19610695496,73792.34609968313,81270.66074626744,87096.19213849375,90400.15967991095,93271.49032535849,93466.36582063006,94263.71639578998,97930.580133252,101928.84207312523,105988.67216938199,113051.50797883674,120706.81068884183,128711.38413680653,136887.74015184792,145649.09495683963,155443.02713502364,165052.6294287059,175066.4356649142,186090.3880745493
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,52975.42549102692,54447.858416737945,56555.30623241891,53552.22302523325,53795.04117250684,50726.355456322075,45175.59222233515,45073.41139571548,44801.430577298015,39723.66426981933,35767.09016486964,29864.678214798365,26917.206683728687,27070.935727292144,27019.174612546216,26741.803405040275,27339.34232517836,29174.27601696697,30527.826873208556,30918.946120499393,31274.053155909274,31647.39596206592,32293.24198018421,32571.232330606825,32913.058848254856,33194.42340720673,35617.889665513416,36439.905737250185,37237.928882458575,39391.403726885204,45603.19812866808,52526.73491590459,60385.19307110389,68468.76673131563,75863.92513768334,81831.50529321135,86006.15578048836,89686.77404369283,92775.88140710683,93806.33308160369,97123.64050724654,100856.79600394111,104587.23953072309,110935.4721121108,118249.02143635678,126048.6867356064,134085.43976885738,142678.75414118217,152282.55901139905,161805.31344221256,171688.87763992292,183072.01188705052
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,58147.550471401584,59345.6577983897,59762.58036973512,57003.40943203716,53680.55046691199,53926.11820260372,49792.97190491315,44653.286108833854,45213.96813891902,40369.221351801214,35876.26731611432,31228.27470948946,27994.345389759346,26892.923758331086,27000.570190679922,27755.49746459403,27861.674462057155,30154.435505517977,31393.53867602736,31189.32739797521,31000.11720570832,31108.23398164205,32253.931597749004,32453.48643124129,32578.794643022917,32822.42220701199,36278.70736570914,36835.87710851555,37610.651230693926,40126.921157349,47018.63740587978,53949.155202073256,61913.482130487275,69987.9299735651,77298.13137813873,83040.77544016232,86454.22797029468,89546.56179761286,92414.9135722704,95779.00863376656,97941.26428886376,101296.66415474746,105248.58604179317,112014.10002548063,119522.62610345673,127422.61766841571,135530.5213516333,144184.72904291967,153902.3006109841,163479.26247466417,173411.63827408865,184885.62998720285
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,57705.77026213501,57919.98068961938,56717.996071929956,53848.04706719543,54513.35956462407,51811.22158580309,46121.28627878758,45237.34387892626,45276.1728999377,39861.10427323612,36723.246765714306,30249.1372540239,27380.73599480075,27171.347078244795,27250.896853890696,27154.988110625713,28708.68979363739,29851.907354580508,30098.837943072398,30545.409603138018,31041.380186638944,31622.825185214162,31961.552038018406,32370.565842178523,32650.740388184568,34727.82493499838,35248.43375020079,35727.17152885387,37330.40497453724,42669.914576561816,48603.13369558847,55431.52275294678,62448.2764047954,68846.15319361618,73883.4729729925,77186.63571828749,80105.4763103921,82519.95203971885,85141.85266098005,88171.4688651645,91083.86931103001,94010.23447999168,99337.5530134966,105591.15917122137,112306.63350092163,119263.49797974472,126752.45547335992,135193.13467040609,143567.81309968623,152287.68788517677,162425.7938218738
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,63356.451285071016,61014.21267914093,58140.038509017126,57104.46415979,54604.38475764791,55146.07216824545,50943.13014103533,44915.2565382389,45461.34354784591,40560.42232281937,36495.02114712164,31760.084285746998,28680.549803098387,27286.0438727221,27288.039731192777,27668.592479331222,28451.92695750482,29418.59817815264,29822.610799576694,30546.41097147597,31254.167507425256,31462.084716710102,31892.691745802476,32500.228926504387,32747.429658261917,34320.697195192115,34875.69274592766,35454.941882203355,37090.12637352194,42223.20769661622,48081.54415948498,54797.65410220713,61718.489560653165,68101.29775670673,73185.72642014758,77041.01148560978,80885.93897736316,83393.23562557947,85961.80392682675,88873.50741476382,91653.45824343381,94363.73665141415,99585.52251247515,105708.89590842348,112344.62031308547,119254.92653954838,126717.44357892501,135115.99618341625,143397.12298459344,152050.2255132566,162071.0310805563
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,60423.79064802223,58373.19912933949,57532.522208675946,55371.43387586411,56390.37037518694,53589.95686259459,46352.96558896699,45915.45965316261,45719.1649926716,40243.679487583584,37462.46000276575,31405.354110983815,28134.207860340764,27516.199010659697,27638.71455443352,28094.738974763965,28815.28551414803,29363.834565963418,30629.397426001233,31789.11270424683,31441.06857156228,32254.972153516577,32988.69411563775,33120.16527933036,33939.4676510897,34554.002683438914,35220.020965317155,36689.5431172571,41185.71656025069,46389.848805921974,52389.08105874153,58598.83520818942,64293.35324072072,68831.31881709973,72707.94728834374,76992.93202520013,80740.28275311504,84423.1139175503,88223.48255513367,91581.96345333513,94142.7959384561,99065.01738476235,104813.22005537318,110887.95652879046,117103.11002330207,123797.82234106003,131366.5076462002,138786.36657297675,146563.4015302309,155666.8330133191
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,66345.94496678656,60622.960598478014,58618.17435247125,58233.93646651189,56073.569955325955,56553.12364937621,51422.301111409244,45690.61685850995,45806.91674735795,41301.81023367716,37259.27113663488,32702.823251082536,29299.95913723349,27624.063238323142,27692.252192738597,28873.627971445705,29056.756579229743,29283.97766995036,30206.209186473316,31118.465773308777,31599.278772689788,31996.011236480295,32645.38697600816,32957.73221407805,34174.737494160356,34349.40244531723,34777.195867320355,36093.226266859674,40640.780270122654,45851.75465509673,51894.64617128088,58106.18449953693,63881.76700243289,68399.3462922485,71746.20794278053,75225.63528770681,78211.9483699562,81339.92762727833,84680.72508981866,87806.82338640877,90693.5671466099,95723.12575088922,101474.15122134093,107554.90995762877,113814.21140738753,120563.87608007858,128183.99851558935,135666.24571942037,143539.62531738004,152684.53825676147
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,60560.4613683765,58684.68532167902,58409.69084976887,56538.98315494044,57191.13256825135,54316.08647831891,47005.74175844305,46025.66151399976,46920.35136506661,40862.87472164452,38026.76229930482,31935.980867502338,28527.44171854384,27992.46205354586,29219.702591211102,29373.307621539432,29248.316145372628,29879.845234563843,30558.148015998613,31270.62834538383,31712.967160273747,32245.125485224853,32574.307885126822,34477.928642985185,34346.42046528121,34723.43340530463,36123.6698289289,41029.72841002866,46148.30061074293,52224.22842908383,58401.49862362205,64133.85786015966,68554.92506583002,71377.52575437032,74107.12851838839,76339.42514897963,78801.48856366653,81600.87091305954,84322.9638629963,87001.92828530757,91996.03571504439,97816.0811709027,104052.57091855814,110503.63460089467,117472.31511421922,125329.58519937578,133120.36971233055,141303.56341283937,150793.17144057574
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,66965.836534505,62069.97229845726,61331.50690387593,61464.21335563944,59201.18347856065,58038.82544324721,53637.4665503471,47000.354419511124,46974.16865380554,43383.84853723458,39585.64069224009,34468.79626394947,29871.462052394425,27940.937570726674,28322.662416760948,28960.204098786868,29699.39155846111,31321.957716952467,32042.63465279775,31370.645218124355,32782.88775578639,33563.01160138215,33497.96256026854,33338.03183686092,33553.49833746865,33744.07370102164,34058.25324726101,36356.74279698559,39020.6339253839,42283.786865898,45645.382747180156,48691.189319058394,50838.66540014384,52395.84508669478,54693.095767954,56775.02408534602,58701.91260270063,60414.50918328401,61852.00059980688,63024.618215467104,65504.1342899261,68472.36167286646,71721.89290458176,75095.12017213774,78835.2783316985,83233.98558822613,87572.60741124098,92176.21386845183,97788.45390223984
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,64636.38007813207,64637.44970360766,65132.81882017768,63125.30292377418,60392.48316727439,59398.597075380436,50524.71173721202,47972.02583397022,51790.18636019331,46115.6409259866,42309.17302040678,33859.11862124398,29860.50409692746,28519.32421458258,29252.059453261496,31250.843849042838,34207.187354606795,34924.988074747984,32442.63471025634,35133.65591565113,36278.21420965358,35737.92890812526,33023.64398991251,34285.31916774853,34837.91129118159,34162.102090206165,34678.168078941504,35550.03677818902,36723.95046405737,37990.58952362478,39114.2173247264,39861.84303918174,41612.397282315564,45375.618169529465,49194.50544447203,52405.15024653224,54758.11864130748,56524.637794098235,57604.92663265693,58854.981128395375,60170.42147974792,61546.81130655752,62944.69180275768,64532.881906646726,66552.22754702192,68470.55554291708,70541.38520483939,73281.81804988971
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,70945.03814567621,67917.36876218133,67954.27841798139,67944.83399300647,62383.569783048035,63050.219193000885,57119.20439532984,48987.7495549046,51762.87734299544,48539.874304177494,43769.37942080316,36327.20605023857,31150.859709354303,28520.63296587388,29232.473568759477,31154.160174397904,34534.48679287444,36255.1067395529,33887.177654095096,35136.43500153285,37232.12927435539,36948.80385492472,33939.694541513745,34202.83518672449,34747.75829344942,34087.88328205813,34660.421047069496,35509.863239436636,36677.875528653945,37930.33891295218,39074.352735837994,39821.2074544826,41501.28648826464,45174.25265600039,48913.23967905376,52030.04950127047,54276.83178367635,55962.615379699746,56965.005481433385,58186.57732964147,59477.22502268521,60839.61616624644,62227.893826089974,63838.638051690716,65869.77705489488,67815.57007734221,69889.804399314,72651.14899696932
