Infinity,Infinity,Infinity,Infinity,Infinity,40845.466836695276,40713.167266991746,29308.965342993783,20390.64640933079,15617.40491613386,17003.77695288989,18194.844596420473,19664.185924934096,22437.98411386504,27208.143509059373,31878.32753504668,35626.84262461146,39341.29893334453,42614.31213442081,45397.03855774296,46688.96394834998,48171.92349295587,47981.64809736521,51082.16702463001,53832.59151457903,59178.4142762289,63638.505197288905,71645.46444460374,66027.77139134097,59531.506651912445,55611.51727557122,55975.076502419906,56952.29141203038,54104.404252374195,56704.96255607193,54954.01603812511,58421.820958820426,54071.33479277412,51763.1623733726,54968.448920022594,54821.21307828616,56935.71650503355,59641.82051815461,63279.78140935495,71378.67419050162,78073.39505522353,85327.60905056434,88747.27525514529,87454.93417981235,96025.03176196574,101427.32591398685,112912.71988014494,122160.73439985947,132286.26099434972,141316.36095697898,150860.3728820279,161615.1305343503,172581.7558011896,183259.84244138826,196986.857513723,212310.0468662652,227848.06973429432,241733.53321543627,253143.8427789178,262238.720356171,272065.0954293214,284627.9725180116,298725.12037188536,312279.7098549645,326118.0797030879
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,36213.03642080472,27601.304832613503,19275.06252924185,14325.468229113094,14807.133098634698,16112.383783535655,17542.481083046063,19774.86925602374,24408.560294389517,29232.83989589599,32848.85674697167,36440.2353814781,39886.929127204814,42673.21468460152,44227.66358417208,45793.23082186777,45683.86582007231,48489.640230810524,51225.06018199841,56022.706882039114,60003.7257511504,66909.69960326028,63420.525808287115,57119.41937750424,51970.06228645725,52335.53949768257,53648.38578497702,51660.34967641623,52645.60214982274,52350.89210073286,54615.676764091106,52593.19975541087,50526.60942770759,51322.47275505239,52347.47627773975,54415.56533666579,56028.22817064124,59748.39902136256,66249.04167938675,72541.76347314865,79705.04072717216,83243.81719204926,82951.51517919642,89544.79135458561,95705.84743725673,106233.32342622627,115335.89273306156,125382.85342373852,134282.80371209202,143638.21199517147,154208.86241310913,165082.7309777725,175841.9447401643,189098.57188143802,204149.77044610705,219747.660043481,233693.43367593666,246084.9373854764,255226.15227552538,264814.1983399363,277293.62405391206,290975.1874453247,304684.73061002005,318421.9859836151
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,46435.15015419217,37336.28867437428,28366.127485676752,20236.86564187891,15732.527829934479,16010.557087388826,17343.98856972612,20136.722556308527,24572.459156056837,30312.71593938265,35697.97140283532,40742.7713483121,44531.55784384055,48132.89514616962,50539.064539529616,52029.72787189936,52139.60199488594,54359.62034628079,56785.39912388411,60467.61387694172,65663.06875152378,71668.76620976225,69788.46592201399,65022.070970679124,60590.42283889115,54887.99719624744,54917.175229801636,55282.32931922681,54951.15215127577,54532.441487347496,55632.69143273557,55908.11794397397,53572.24286637487,54091.786096765456,52522.59994049539,54330.75144148831,57895.4698043913,59166.68219204581,65916.24102166458,73758.07040027996,81477.6226147647,87874.39438981393,89455.02802729918,95807.05235806071,100955.47731032778,110970.38670988783,123001.93757454446,133543.51946825226,143809.8588091343,154182.2822258696,165351.9852811287,176439.6856722535,187686.91140734658,201773.14849276017,216847.1609644878,232736.9082795742,248033.43842813882,261754.2783011327,274883.24603058124,284789.18298654805,296969.1710795861,311016.1898253055,324816.3533283375,339574.8286797991
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,40174.32022873445,30070.47845778107,23206.77796128081,19457.64531579725,19458.405452555966,20813.359298550997,24734.596495813024,29676.44631213886,35219.701904473666,40910.14300045669,46295.23850415945,49812.4663594609,53260.884119577815,55299.148567376265,56748.51547738007,56611.854814465114,59473.57581088625,61884.36125313041,66736.18665162293,72725.52189692778,80772.67722267087,74195.2634492016,69122.91824528127,67793.02420359914,61198.30067560526,60594.268415904495,59401.50415050152,62048.61269268129,58892.8620244215,62197.84484728978,58227.670408844555,55414.9489668452,60319.895579041346,55062.856204293814,58478.09322025494,64015.657934425384,64741.971517467064,74807.50985308267,83360.55677058737,91309.98280514732,97514.35128517162,97256.89022910313,107237.18043789164,111046.84506586539,122872.36200387504,135212.2014612043,145914.6127297668,156410.60305088546,167234.43207887752,178754.6939372213,189991.67790748068,201150.62646445315,216120.2070042932,231619.8947658696,247498.68719756306,262710.7546205898,276264.11140374467,289441.6653378996,299674.07039022417,312350.32411089743,326658.796280822,340537.13861777354,355527.9098176936
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,48578.2069987838,38563.29461685276,30403.836215460782,23094.83571178052,18239.018800705635,18629.25602332367,22057.249437579965,27369.312159281886,32760.59373115567,39355.78911370124,46420.572233093255,51570.345797769754,55428.93843571451,58448.73129167021,60880.81706094394,60700.393077367204,63521.5787356057,65296.97935135811,69358.5603853247,73731.48700336782,81869.55832434708,76366.4282917742,73039.44124670689,71586.06966358497,66133.16176417976,59809.74183948455,58134.80220229686,61533.06032537983,58530.95272080647,60453.25982841796,57750.99915551878,57404.712643354214,59547.03776206609,56140.98492218023,56066.93498493528,60327.432703622966,63250.0284013836,69694.63246915882,77827.46401202402,86752.45098736824,93665.34408014742,97348.26694853963,107247.03116116686,111681.0643667131,121570.3082762551,133304.9243779641,146819.33547765962,157709.28985410774,169702.82249100562,182148.85260888163,193918.68153201512,205367.37133291273,220393.16869185423,236483.17726830003,252392.93123721052,268008.5412226109,282991.18866873643,297570.8089590086,311499.7844203424,324307.70233686623,338202.0160849026,352470.7770801248,367417.3646236036
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,41171.1584859214,31584.55183767187,25354.172898617067,21342.272946945923,20246.202504017892,22382.699199408904,28178.382501170083,34357.67155687986,40609.42454483683,48717.54026812414,55815.9604890771,59448.96423848701,62344.88775654865,64484.69014334159,64340.85708910742,66669.6884521066,69069.96892174936,72903.98388535906,78253.98770416448,86763.70346197771,84532.85444150826,76696.252276648,74267.9115154555,72101.94218886402,64994.038033741024,62226.70085921322,62956.19201231263,64240.21456667992,63025.555396355056,62180.03052930009,58984.04358209621,59972.04831238213,61159.89244284047,57762.89091818721,60726.37227100988,64495.24804967099,71875.77599877262,79518.26674214743,88534.88911284263,96749.281596335,101411.50585592992,112442.73125427807,120830.84295258445,128974.40419905732,141123.8789207415,154232.43109633378,167188.71021026664,179250.631415014,192124.74697987194,204203.32072196904,215805.97273005403,230524.72438543587,247420.2448429555,263687.0350316083,279318.73812359286,294206.5365818508,308637.36879175523,322480.74910693715,335529.7101474077,349801.5203996833,364378.71051819687,379342.0617438439
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,50920.94325687279,42165.43477093663,35133.730936618165,27382.04488259781,22700.750127687115,25690.071975026545,31885.793660363983,38209.469487053815,44522.38188047918,52958.27152259896,60058.12947596549,65308.55843211037,68374.4746690685,71346.63133397372,71919.01933382908,74784.62336648023,77130.95745857467,80920.00647940156,85914.05149085225,93885.21032542284,88821.85975121157,81664.6415995475,82622.49667031666,79921.74022860883,73664.18198209413,65037.37713766894,67346.97067011685,67272.1140081086,67296.20020183083,64032.600892095594,60444.93651654463,66182.51298613254,63109.46918355725,61778.97547619426,64860.38877367056,68285.48344240534,77503.47149129957,85561.29838370334,94889.9188654885,102902.75916827147,106539.06184238849,119862.42799941887,127437.29263653263,137318.05300848908,149025.09165687635,162382.482532513,176307.29735399756,189114.87375396892,203276.19626141826,216445.07450707298,228554.0015349837,244141.02894954252,261427.34752689025,278343.32212499203,293942.95103902137,309219.78406564344,325012.274885383,340554.1581279614,357620.84875269455,372280.866857923,386438.12374307605,401901.29136121453
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,45555.48798941458,37211.19197156685,30500.36906784568,26667.90410732082,28352.25388425743,33332.463291403714,40142.485345747,47275.58411975103,55419.25299012424,63548.20455649961,70736.21317587708,73515.75070103987,76352.96357450326,76561.9292435708,79604.95395201967,81440.30003499173,86004.69289654234,90878.38802018174,100091.65879792122,94721.13313227202,90776.4485947881,87645.8707453734,83863.35315584559,80818.26374083414,71177.64607497181,72805.95734674085,69704.49005570088,74316.85886885136,67313.40067836616,65489.96128781975,69057.58039809518,64263.878612370856,67764.65098386543,67817.0600797266,69858.89882640708,80397.30036756158,89498.44705755395,98387.55742379386,106438.83902106616,111110.39048933124,125964.08552460813,134470.94509362732,148588.3990930314,158575.64286535166,172403.62244192426,185953.51446904885,200898.7195786675,215153.6728319112,228783.01307811151,241195.8386412752,257058.5278365485,274145.81931966473,291851.92444336024,307793.7775701026,323071.15961076046,338754.7427324679,354212.83886688773,371281.5881188044,386228.19017461786,400765.24227541505,416570.53739270184
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,56248.78681628797,48884.678738990595,41319.443435391804,33781.07796603628,32110.501303731886,38044.78678186278,45273.70936413099,52594.96945579538,60904.296729517344,69291.78933920807,76481.59562106973,80805.4780700172,83756.91132714027,84766.27960591343,88649.84556517829,91046.47320120469,95731.93741797103,100704.72229214275,109913.3575918142,103177.0242981203,96268.65014837436,94299.83039931019,93784.17635788488,90101.48800526168,81052.87734743253,77269.61857142142,75339.60354849769,78958.36995874837,72490.66390220216,68167.60745471939,72082.45599235775,71430.4038151489,70963.25072689036,73428.25590268534,75504.1433365402,86230.49983999315,97272.0716550909,106657.7987669709,114998.86115126888,119211.42656496628,133636.47632036198,144264.33145025553,157859.10880640536,169687.94038968626,183117.4016658598,196920.68309090787,212913.83511918923,228022.54541791533,242969.2261696875,256448.7349021258,273024.9862637818,291019.2925454742,309156.8310970816,325726.4372936942,340950.64302500006,357042.54298457084,373918.69675113284,392767.96093558636,411793.2036769282,426739.8239146976,442164.59822258836
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,54806.7206956465,45830.76571621148,39361.87357906179,38949.75711814247,43723.30471072689,49772.374675918705,57638.499460520376,66904.12618699041,74926.87811455068,83099.90247132437,89257.28455395227,91857.63164190356,92625.10483176893,96433.16502116101,99007.75558125784,103503.86846514753,109527.62619101895,119267.68356260094,112219.84283013045,104839.60067574661,107059.61362948612,102211.27154267693,97256.63098426591,90922.92963246997,87051.15118101209,83605.56342444806,84929.97496680393,81610.27639429783,73387.01519568876,80622.47683583722,76489.09882095615,74867.7078579729,82851.8000707089,81703.07120034107,92116.29167720153,104720.24663762207,115331.44956440832,123127.5097081272,126771.23667061658,143466.6166579958,155174.18990510993,170308.87539549114,186477.57078762318,198310.6357749661,212625.36281836548,228401.78121187567,245749.7550830975,260837.07847048028,274756.28065489983,291948.02872154134,310391.71467503725,328352.15011593327,345659.58372515766,361183.33129925234,377262.02445418685,394186.55026048294,413124.1115914505,432244.0158699164,447477.4170062053,463375.6337080251
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,64959.1859121289,56994.58580632034,49668.9379395687,45458.02620316264,46792.22013260904,53753.54324802321,62025.28499869422,71421.43164643721,79616.96940964468,88063.15467427768,94229.80988353485,98391.34188233216,99314.05902361966,103826.19800132648,107234.90065890747,112234.69561204575,118340.10798343815,128101.97447855865,121430.81756486071,112733.85369735544,111854.12692549966,108202.25359072865,106546.84829109996,99652.12717150638,96261.10717408099,87505.23059342176,89893.00815945234,85790.82159857216,78137.40656637632,82635.22496325933,79047.12751388097,81468.95653047354,85380.92546210886,86674.51441747241,96978.9507359741,109736.73021950739,122219.89229282152,130526.24223298392,134545.0597306727,150594.3833096443,161905.8313104631,179071.98948674276,194682.91740103276,208302.507353334,222232.63100575283,238213.80897703773,256567.44149613217,272517.9499542799,287740.61868653545,305935.78591285157,325074.1302248634,343904.96399139665,361650.7389527592,377809.7208202394,393819.140163612,411125.7956060328,431447.2271605328,452325.7032943707,471639.8108926969,487928.33013529
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,61415.898880522655,52665.06173588571,49282.17413485649,51787.82534384812,57592.93954779416,64640.435229529634,74500.36592499705,83696.92663542749,91786.61788519943,99024.33033284624,105047.2803652412,105679.34533062218,109795.87678597754,113138.21875819487,118110.8459426073,123877.0446096959,134303.0191425691,129053.274507281,120148.02214307174,118216.00317466863,118904.15524545066,113021.32547307393,105166.49939683518,103927.72848299862,95583.09203876922,96032.41067164252,90458.86141448459,86066.80998939068,85771.82371931554,86243.95951743082,84860.75186191458,87219.70646452442,94142.39221160936,100575.94871528263,112885.40190357153,126878.71071575653,136463.7398389881,140279.34865195924,155029.8716174694,168863.01339268906,186740.02178018165,203828.75904955962,221740.60116576098,234035.9095587529,250440.4536730522,268520.444386984,286660.45088257204,302039.03148943436,320488.373025264,340132.8378520177,359421.5929432373,377012.437903447,393927.6972627107,410241.32636177994,427463.09895162785,447724.5141358636,468623.0674470807,488019.5741664706,504553.778755284
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,70395.14590570923,62617.429048920385,58118.29425195675,56771.042416769575,59091.686598749686,67049.98075353008,77246.95827879843,86629.8014686791,94899.33759147,102469.42769084321,108567.54205108677,110809.41678506281,114946.52222078793,118985.13767245394,124643.83589729131,130739.92109045136,140852.0417972629,136436.19801330386,128048.4232160874,124259.04228466524,121967.03618196053,117381.85474398175,113099.3479780345,110779.65752768432,103374.8767758683,98084.12589692582,94421.66698829769,89329.88873433633,88663.33119367794,87187.95195486813,86010.11929296098,92003.81275594377,94968.40606822986,103231.2646156298,115285.27897538713,129312.12968303959,140844.50930937758,145514.0708365191,159909.26567600804,173375.2154972904,190512.38629754708,209575.48159943483,226858.30992699848,240914.53889615415,256855.07532203733,275098.547200117,294199.3865670719,310465.97299536085,330027.9509848543,350580.9015789069,370539.96036639845,389045.7095047162,406415.9697144892,423397.9254867821,440435.9824690274,460993.6323103603,483213.2627580762,504385.93932184385,524949.606339169
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,65322.50006084906,59072.63607594932,58390.13872943817,61972.89616571365,68614.79156711747,77487.57982676764,87395.01580840912,96645.78852683525,104054.48220904033,111220.43196841612,115409.33428970289,119056.43763848051,122705.70388842377,127956.83916282041,133810.8639610842,143013.33711192617,140625.80531267085,133796.65983567678,128945.27910679004,125833.58425524017,125774.31097180457,117733.94980669618,113623.8880651835,109130.48742279687,103678.19047196535,99207.31622396268,92800.06786457791,94224.59703005078,88914.32418617122,91332.21584768288,92979.20835511408,94518.50323679845,107459.59898356565,115439.85712517027,129018.47078331147,142100.1901137327,148494.4054730789,161671.23992939494,174095.8650507349,193245.99915393713,212890.62325995174,231617.22961990355,249867.20251549623,264051.84760854027,282537.522648902,301326.24946320744,319776.46569570666,339238.5603224401,359904.9187233269,380392.79313026625,399368.5972984081,416645.1615211695,434310.1607837961,451620.6823284864,471906.8979919144,493990.5331731269,515131.5452221492,535708.068414238
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,73306.93331328826,67721.6342861119,65820.44961090613,65638.38290659129,68698.84701001486,78428.52152244504,88744.62339921891,98196.91885627226,105902.28452776032,113406.59031473786,117739.6707082037,122862.67501086052,126551.54424927614,132213.11319149466,138529.35889035382,147497.34700511064,145910.84381161316,140019.75968856862,134883.92674204623,130127.4048061981,127247.45903837332,120908.517868739,119592.46013981901,114725.93980639044,109655.90006619875,100547.11318885729,96171.30364978865,95741.87937425758,91022.36171258477,91066.72821677197,92393.29136226654,97698.478491946,105325.4198969136,115407.61644152715,128730.79707655977,141315.41975551023,150679.1558249591,163734.73673021467,176160.08161237978,194455.7153256571,213287.407951347,233964.5931766359,251506.73997190603,267381.16408542375,285287.2565449963,304182.86025493866,323640.7447872802,343738.77436720004,365379.58147681796,386809.0814642961,406485.47959760815,424744.79992224363,442849.5739653796,460756.9635039276,480715.3397336714,503042.34349141014,525468.5930088714,547760.590745862
