Infinity,Infinity,Infinity,Infinity,Infinity,12119.285063117852,3282.8025152635546,2882.9451966263687,3282.684469850788,3284.340543004982,3144.417371932933,3893.4357488621936,6735.943975312763,5739.649820172077,5463.864229266129,6224.547617897074,6434.001383932591,6080.536220489559,6126.09584080101,5941.179708755088,6212.644208320463,7028.079411129921,6809.7621634779225,6785.000088049968,8353.431277643484,11767.05098839396,13348.795600108397,18540.00303465823,21932.292462493613,28990.57310210775,33044.13915961915,37292.53427192723,44926.45689844861,52819.497082375005,61832.77653519853,71011.32327750216,66918.41623822828,62591.54781169555,59411.69725930116,51930.15247494682,51185.07978356355,48220.89401922344,49030.47647136178,50355.553152348824,57804.44401078242,61495.58216774461,64991.62615581103,70858.39944365222,74166.53539505096,84740.6727038852,95533.45351508027,104981.42320649367,117254.15037137445,127186.70014217841,137043.8098248624,147697.00516739447,158871.67801210424,167741.99078074566,175089.83658895025
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,8318.828928710176,2670.56072696255,2533.407137513645,3140.84249346605,3809.1894857470743,3695.4591776860134,4107.369956195225,5045.930246005467,7557.034883682665,5865.415261616667,6957.295963994551,7115.417262361414,6497.016059194534,7026.303868132462,6914.327669456017,6380.716431259386,7187.358875746163,7770.482302955629,7412.097361720606,8983.23810864196,10161.456661797989,12808.587123911675,15457.766973160235,19821.43424914944,22795.155431553067,25619.80717367426,30292.307006057817,35691.09115051523,42485.64417695803,49047.57407002387,49878.53353187058,50731.0740998689,51572.01491382745,52093.79427897472,52163.44864909788,52624.74958647733,49094.47476843775,49689.8885683591,52775.81014490011,55392.13903745555,57703.84946252899,61069.778022667204,63547.99132509105,69911.62877746481,77352.01377329034,85544.94836244095,94433.07763934099,103726.27524674432,113407.12359202643,123849.6085536876,135002.89969860952,146191.2420488168,158508.39834839434
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,12284.995902361972,4108.083501660147,3512.659207933464,3089.3392760411157,3348.439228135217,3802.156133838683,6437.766948276503,4521.73528006768,4741.764367749444,5207.113169969156,5378.661115695264,5693.612034151478,5927.593902088057,6020.475793161502,6104.74723755625,6763.549389503246,6725.544070929795,6941.80867633832,8022.7797055975825,11003.975468317318,11672.770232281984,15888.24781947307,17714.964432604636,23342.056684483327,25511.424499767378,28279.326611917746,34207.02497420813,39782.69896022031,47249.0587626715,54121.78126631571,50273.13853820524,52483.02985111148,51281.809568219054,52656.275224070945,52127.7669872782,51304.94419594235,48794.60299672422,50694.00917643041,57143.77088218417,58280.085197956905,60166.16376442378,64497.95448988606,65967.15096478265,74760.76712948414,82511.74069695386,90883.24391338551,99973.44064229426,109373.73541208776,119160.60619329583,129762.9568433228,140962.92266828712,152218.5949822922,164702.80782266878
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,9253.986104212452,3625.6337728382405,3184.9480728593203,3422.806014954797,4136.213305921186,6670.117577619852,4627.269440931039,4710.675947326892,5252.604064270388,5438.571747083874,5781.0064684174295,5983.294312039014,6047.8420764140565,6240.48748369657,6876.584566951372,6840.1319659781475,7021.501359445401,8352.445312872318,11320.970578058288,11918.857809413643,16237.598380973486,18033.61344916638,23769.438208800682,25876.587307646365,28625.83151411579,34645.302535320305,40247.92978275431,47767.3891378892,54627.49607590237,50446.116822080294,52706.38748326793,51390.840272126625,52810.43896240245,52342.27518251861,52286.64738910401,51996.29658084643,50913.66493091464,57517.167965151755,58617.67742601905,60502.75943614026,64890.678646192195,66312.98543391918,75261.14085856007,83042.8640723507,91424.51774853225,100526.1961567173,109947.29554833328,119745.31671382957,130365.99620422893,141575.66582786845,152836.8412602177,165331.0141982222
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,13619.866244747818,5459.517491520891,4469.399044714928,3612.8986997029724,4476.3856820181345,7512.790849782394,7190.772147882429,4582.486787634747,5442.77147136262,5566.322552483538,5991.96278837913,6180.739997473811,6144.00258539587,6385.871190256551,7251.23622676858,7477.645524956078,7169.612955493583,8833.556189974965,12727.016359206411,14597.602193346136,18730.566032295646,21913.19957225865,27125.031044556777,30311.21848512654,32241.54017499898,38472.77494878009,45335.00262541116,53182.75570608709,60778.23975600851,55947.85301691731,53803.42777261736,53424.468928562506,53314.62656392745,53031.997895500055,52353.54496944386,52274.794574266736,51451.6572874663,59654.15257422104,63918.145300649936,64254.76997394537,68397.68028278666,70594.73502511629,79020.47003483649,89286.0262379359,98019.8395408182,107341.92326545226,116985.89275654452,126908.00918485169,137682.516631475,149043.47958748986,160393.75519462512,172966.07069444493
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10131.995937508593,4205.8481514660825,3457.234659557444,4124.661538622046,6966.588468292158,7083.562727528523,4795.455894223789,5072.66018888079,5219.8822586037595,5531.5743075985665,5768.6421711629955,5862.376786624815,6011.243521531083,6708.419005760548,7103.37440548467,7075.46661336993,8328.20353875419,12050.015829630494,14064.660928038596,17745.1707521077,21155.184929123905,26038.54943628408,29512.149583884828,31409.936033925827,37321.02639717898,44187.264496071104,51904.90010758316,59557.81092696316,55883.241736464624,53140.81953435767,53270.91589225115,52819.02548990188,52999.74551336087,52436.69400589236,52851.92525568792,53937.46942484026,58465.935093345404,63126.05480016831,63487.58287134742,67421.76897885,69876.34516689177,77689.614062688,87977.81047169509,96686.23903155312,105974.8625397923,115564.68835651384,125485.04705837136,136223.08564025364,147571.12929434836,158931.8669993609,171467.34157160472
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,14045.928962348022,5740.556533633871,4396.778057411065,3829.944720133019,5702.102282258746,5940.307126208797,6536.384630210423,4741.224262103484,4862.659381312556,4988.778625681325,5064.85757857387,5219.224745027578,5316.725944514886,5605.222448750055,5855.604688386928,6099.325882853674,6876.685823065176,9567.08577859142,11482.13713669261,15970.37968678966,19835.71284806428,26354.57584417742,30561.62890631685,33854.57907796045,38481.10362044548,45159.75511170402,53908.5392035486,61662.9641843571,60353.04798554325,57659.83553525934,53457.01085206383,54077.730416858954,53029.90708376693,53203.30535266146,52676.97961900352,53568.18020613494,57275.71780043611,61539.94934448885,65199.64811324279,68895.4052391876,71208.06447456594,79289.23317983755,88314.82043565942,99504.25032646907,109061.48634441113,118796.60965662907,128852.84530973,139648.82273756646,151072.4878246222,162561.210014313,175150.01553871593
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10390.565581591154,4412.6328832963945,3740.6930602526745,5331.104343721626,5495.138016626322,6249.914234321073,5001.870975314228,4855.586569533228,4973.120530816798,5110.9888311890145,5324.71106932446,5346.937038136868,5579.612429780363,5767.064874785253,6016.784368571969,6603.26229753279,8813.608761272742,10294.048793605514,14176.225193728842,17325.568871366,23049.072759544593,26861.17048685356,30489.11046311372,36711.63221205815,43604.38941041847,52283.453067656905,60729.86824343079,60094.40780278955,57392.60346249922,53352.91898398326,53915.689063538885,52991.68977553166,53224.404235134105,52625.75841509681,53554.841966982385,58774.77453706775,60977.327364312274,64087.15369380613,68232.33556257849,70663.41626245763,78351.91539221795,87302.58250873648,97681.57783098875,107880.03151695861,117592.42333801712,127628.16830051056,138372.7843349999,149735.68121369055,161245.2563016203,173738.6694910386
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,14551.042131416694,5940.186239777485,4979.3450882440675,6433.721335110062,5646.2886781017105,5697.855998730758,6244.521721100476,4884.231306578361,5131.695284174782,5226.391532648306,5192.313393083704,5359.550759199695,6046.1924486732605,5932.185786415679,5951.550416461362,7116.675437249109,10060.056007019966,11325.904724663607,15791.854776365273,18739.96694106039,24868.009820582894,28406.492219042106,32021.145808763926,38715.54922992857,45718.65980684958,54700.81829544382,63548.05515507357,61832.86775600267,62594.90416425362,57842.60059834571,54644.113706241296,54056.438612024234,53053.20605523126,53504.294962659456,54346.274084327684,60685.896495705245,62482.07700001621,65448.32648450536,70583.98639616116,72802.906064766,81523.55854125119,90445.87607824002,100336.27082588238,111623.3424727556,122278.90148792855,132484.537558021,143434.27416553308,154821.1073641748,166377.48606159177,179121.62575171498
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10565.670437793908,4651.849136028333,5216.887933936219,5399.310270679969,6242.31659546877,5876.639901723379,5196.09535075231,4990.503178950247,5101.02822373693,5368.323933111492,5361.2959516637675,5604.888891147506,5852.271954299217,6042.369777432659,6491.108298065442,8692.155316196733,10155.029500315555,13920.507508738368,17105.91725118755,22710.283237679767,26473.833288790236,30068.806200893818,36181.08559523985,42966.57218109146,51536.9252407091,60150.50862272159,60700.10594363191,61466.793338786534,57593.54284983509,53903.393704062095,54140.567852164335,53270.952945679855,53244.69174693024,53558.638241241504,58499.525971327595,61977.11808774501,63922.80902539289,68475.54673447827,71276.35660560319,78954.63311656236,87716.10728818932,97557.430275775,108614.94798326932,119344.0504592726,129503.35011723718,140375.01175649528,151714.5764061141,163249.24734648108,175897.81699512628
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,14677.00076514459,6350.659224430669,6929.358506978197,5431.61924913836,5740.8402621224695,6123.777355373306,5991.6587631269085,5088.5891063721665,5194.127255516845,5234.886708678544,5319.468452321368,5881.041156927118,5848.963857610655,5966.4688611313995,6830.851488386202,9439.310483580479,10767.567516465839,15001.60996766323,17902.150433977567,23895.46668520867,27405.50202288656,30990.740357872357,37491.633616435676,44328.51199761628,53082.642898711936,61841.577784436275,60981.64713412424,62821.71982426305,61779.593978735065,58635.85504936844,54007.98272470072,54059.23035954639,53322.672725163495,54590.732187672475,59962.99033085286,63054.55541214442,65839.13050193952,69694.94598385006,72416.41997815129,81180.22531994362,90037.90310907409,99703.19339627627,110399.3888023983,121876.81858706706,133090.30715342675,144123.37815391528,155632.2931322023,167135.72148902103,179868.95748137473
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,10718.903579666598,5814.773463884694,5357.400853363331,6462.788047927504,6008.839258261563,6158.284505711824,5379.384126089713,5245.077652085259,5521.48898518296,5501.373144231824,5585.970355190825,5842.013151761002,6141.828334329634,6310.729076313238,8013.079844202586,9051.426952392241,12129.81759160468,14613.527678631233,19298.43964879453,22298.448539431512,25158.395083566633,30334.63416812568,36096.391567202656,43565.0817012432,51136.16563987515,51446.29789256632,52486.93998637224,52611.343852143014,52993.98725984197,53285.4294158126,53671.090782876214,53383.58282188156,53856.41937228244,57830.74034327049,60696.40845191175,63043.16184061883,66855.67737340229,69275.67447893137,76550.67409645654,84788.42684320507,93850.99515918485,103683.37749586065,113886.78087617479,124495.54904281901,135905.43388942577,147845.63638904935,159991.8843747007,173201.6460366835
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,14828.038678549112,7221.414741680495,6018.132434797628,6682.079781756258,5796.5786064773465,6123.2282052321825,6152.445320966933,5260.752392663212,5634.879939931898,5504.970078505636,5378.382153346667,5646.430766305796,6061.161040917844,6256.788197423278,7811.712767122162,8798.986136441876,11679.087821025583,14215.673335014922,18808.473154863754,21806.10071759894,24660.381980790222,29691.89932816705,35392.21739367333,42727.502276152394,50003.50551594947,50341.31511683324,51140.465624524244,51308.604357095384,51536.94679491308,51943.95776499307,52482.40950721666,52695.97867729548,53343.05115464189,57273.14540472193,60015.18490416433,62307.02082967882,65943.9723300527,68355.5478530474,75378.6140877087,83438.61476341735,92325.8412373737,101979.7761090338,112045.18346068155,122503.83986848505,133765.63620455127,145633.43007521683,157656.72718762755,170796.82341179712
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,11361.978765167223,6315.27454367741,7374.677098473634,6676.204642583311,6493.26976718599,6542.375701582291,5816.250847611921,6124.684518101785,6143.000379397524,5663.350330279184,5966.682076703695,6504.32055843142,6449.93548078979,7572.014953208793,8464.426231925267,10910.778545071465,13226.012478415814,17324.982812671366,20021.072609279006,22589.008408742542,27044.350551349795,32111.94182334799,38678.5184554862,45104.14669640406,45580.19865813543,46198.8853283043,46633.41981950041,46862.144661639555,47708.10501789732,48747.51470257804,49248.908005584635,49935.47451038078,53202.115907301355,55551.00171490946,57543.74231148787,60675.23501923798,62807.85981020456,69041.06568289013,76242.83620231356,84252.21867453732,93017.05562653329,102169.17812505356,111697.2587778004,121995.02197414932,132876.08219181886,143917.34257083572,156048.074484857
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,15445.142816129379,7432.784977575221,7581.178641975792,6779.768360663588,6202.321399202002,6341.375211549793,6429.645492788322,5820.307000683309,5985.917605688788,5541.835242044989,5664.628936704212,6131.726574001033,6248.886575276861,7473.768965336561,8178.049821441794,10556.153060658417,12590.289608772033,16505.39913663308,18966.877268034095,21296.03571017777,25650.468014895407,30653.7782382093,37240.13671813748,43770.08794103166,43965.19567542684,44521.96084737731,44668.91179149114,44780.31010556131,45258.90831240296,45924.82956806826,46130.17914173009,46599.005314227186,50075.758225829595,52430.69966085737,54361.33186338051,57494.23363347475,59537.35385384545,65841.71873230116,73135.58046524515,81191.27090062537,89982.28983642696,99177.31992686441,108726.10889085094,119067.67595058668,129988.0020458234,141080.55101211095,153230.1951146129
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,11453.315679562094,7511.124690000568,7574.470563787565,6937.8933874594995,6371.408285759262,6597.003772499161,6226.590850113954,6059.2394125852425,6128.729935557604,5677.973657426962,5911.042832640915,6075.577359037864,7416.597069072027,8150.986755063746,10790.870374850161,12611.132975823624,16731.241655247395,19067.19264556535,21385.735610559004,25930.15682568206,30902.546503489753,37544.84573191986,44231.329654995854,43874.395828835855,44667.981057826684,44557.97253535396,44787.41999641589,45021.41814958399,45426.00769819217,45480.31800264277,45883.38689742511,49861.66533983971,52430.12326584632,54494.34305319695,57771.62900838098,59646.31172088311,66223.69315947629,73552.56760861294,81555.20588479615,90343.77178278039,99550.58231787215,109109.74188805275,119434.35280754507,130340.6596397982,141428.96448287912,153544.59064939123
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,16386.05280833187,10716.91473438684,8494.86260640624,8257.528204886132,7337.056404090863,7688.51857227205,8262.904983266471,7255.226114950157,6703.671832648493,6569.9112194332465,7070.856735156826,6140.664573502611,6344.823556742247,6387.191687018117,7274.9336746686695,7929.819588731096,9792.545646917742,10645.431105627351,11412.761777266258,13533.899255312048,16043.669690902354,19680.637043444538,23387.61069456315,23598.534827070587,23789.731322350715,24485.587025417073,24735.97692195051,26160.648778294264,27964.834421161664,28634.537961203518,28707.42611730149,30387.381960753424,31195.98265050827,31739.97703113793,33005.44186053221,33618.77274832079,37075.59501540694,41289.8302605027,46037.9242445296,51349.04020107544,56978.28028948805,62887.06075230908,69399.47055424607,76350.40754856977,83434.87703933062,91338.90631956932
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,18326.350168733446,10407.693820577555,11601.391566247581,10296.3716889495,10026.550462966656,11185.995629978683,10157.871903046786,8458.961477847552,9358.868577989158,9639.773308651967,7432.797652665172,6395.832296549802,6902.779508831679,6580.473064948603,7100.709851364682,7792.133504758709,8112.229408942869,8415.317393692107,9071.69656380186,9937.123744913473,11355.184513906843,12705.24021261297,14327.292331427936,14991.644956708615,17687.251347030175,19126.394237763183,23156.19945621416,27783.659352635,30420.49939472137,29661.151950343556,29004.84660224152,29181.760967161914,29382.523603304395,29588.719892250236,29861.023858747616,31098.074556496795,32812.20689548679,34914.72734034674,37402.097381746906,40102.681956458655,43002.02943035438,46327.50985687649,50021.8511568529,53780.02009460648,58210.71295356349
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,23155.467505963898,13576.638835009873,12469.944974644259,11561.271359606933,10923.82638498208,12189.123499395853,12129.976679425394,9612.538561210358,9879.794671239775,10438.663655967444,8523.256523438306,6444.371873240427,6855.691520259336,6557.266477763805,7064.973016208847,7744.137916243561,8047.256347981213,8328.996957451356,8987.572835824252,9860.156604794893,11298.679022935597,12656.378459133743,14217.768856591229,14847.434281711397,17477.791857027238,18870.613427365683,22829.454695840377,27371.305100513833,29941.491951452786,29619.42768460022,29028.234463176137,29140.88180652035,29303.1184250321,29498.062049691805,29714.39346534468,30971.032471474806,32684.55961917989,34817.44703352146,37321.03635824911,40048.11619207423,42976.3575703921,46332.542510458115,50044.82118521048,53801.57679327059,58231.32841604981
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,23345.900385304114,16890.706611397945,17218.451385503093,16287.461941294203,17236.786027311595,17549.11449699106,14483.3920381089,13910.3324464157,15774.558972192604,12792.643711719473,8513.85236485655,7993.826237246091,7263.384807741577,7548.333644225288,7582.933642442697,8190.902209714379,8676.982507521197,8650.495137258446,9044.629361569838,9641.155158980886,10140.934143850722,13411.273098191621,15190.664238827461,19632.038927450496,20508.483481856463,25382.366718725105,30107.287134521895,32102.037369422116,32350.124732204626,29859.353326005377,29566.320464292137,29899.54236275031,29573.803738534738,30327.062352999375,30208.64434874152,30980.603817113966,31973.88497373127,33221.50124376899,34651.711456508085,36197.900463572376,38050.10681270219,40184.00323059558,42384.241839534174,45108.29202489871
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,26775.616357146184,18248.56025228123,16473.33256669071,15912.59162555357,16172.458287803114,16748.778839610637,15159.943694713584,13424.606778150792,14357.94288429135,12346.016726120803,9045.085541217377,7140.885893842805,7008.97435923606,6895.592088848785,7317.518989970436,7467.733818529416,7615.414788972348,8021.287639009398,8518.364663210805,9544.96922822297,10620.403374666479,12041.639091301698,13072.779924163711,16242.55507355089,18159.64507694091,22747.26061786124,27987.25763357845,30492.63499188188,31246.007560336224,30098.070324777025,29269.31373022835,29430.818503319697,29472.336981130517,29771.027229031813,30675.451711833914,31553.489562373925,32616.921853858472,33910.49225644283,35406.341739220494,36955.01247878856,38897.52718351961,41027.363047717074,43293.13170339388,46011.542565881384
