Infinity,Infinity,Infinity,Infinity,Infinity,26676.36257020969,27663.409422549594,23613.29329058787,17789.42895555599,16262.509764719789,16709.824688416204,17043.707839604558,17336.493802263245,18279.3288160379,20604.609468157592,23555.93350841223,26805.902641195324,30998.524262476494,35272.353217362535,39549.63402410838,43615.51096234119,47764.34766824651,49196.54710764885,51938.37205325959,54662.72494453299,57786.00531007362,61481.12907980621,66625.0731354139,64743.624803538114,58706.03712940708,57257.62659147083,57688.72390364245,56989.372955831175,55222.93994335688,55092.0789791976,55571.99696042431,55839.151076331116,56088.26320867905,54064.1442033945,55720.329148839846,55884.02632239544,56294.249011641616,57803.45435923453,58929.39441086511,63228.2398860343,68467.78771881662,72270.31819162404,73981.91341979707,73261.4674426117,78068.39275498022,84418.51131917909,89719.31052217344,98189.49059003215,105804.96996185654,113405.45767732253,122056.80837110776,132065.05433820843,142226.93680494104,152123.78373927373,164799.0109282746,179607.21078402095,194095.66009264594,207828.5777409003,221258.98569113965,235327.7969906975,250381.72716623187,267701.98610073584,286268.1156561877,304506.1829353668,323327.76013973844
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,27460.466139424654,24540.42640465894,19320.312609060755,18004.997634152845,16671.246613442592,16990.30676790579,17275.29638240985,18193.258693765252,20506.3612948328,23519.703921154764,26793.761682807068,31011.75644351972,35332.655130762825,39642.70230032156,43745.06873308517,47881.835965264065,50937.12423469658,53919.70725485,56310.37010238563,59851.327927218765,63197.336262025114,68548.58913577057,66610.63415626288,60409.122367202675,60038.95636359039,58432.06293495247,56764.9803994916,55156.50127346191,56048.23502217073,55499.27286041953,55570.977468620506,55928.10061557167,54196.5394363921,55537.692017335736,55787.741353449506,56166.60725115872,57483.90917876018,58464.19390505547,62307.717716044695,67047.959044199,71795.347042638,73490.89346579449,72944.3527241061,77472.12615284986,83957.38846129585,89097.71992085344,97558.92977038395,105188.10007618088,112769.99520475589,121399.75485538393,131364.40114995104,141527.97006175024,151447.64246753717,164052.70894307218,178826.4632257432,193348.8982520948,207086.57766354058,220554.64980924214,234610.5652454339,249651.50334671853,266932.38054373534,285507.8220808035,303704.32412412966,322512.4610560427
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,28638.465582060933,28192.87436278542,24945.976071731664,18465.145374209224,16690.762369010645,17117.357401190173,17405.31351297804,17933.63550187393,19807.091049457198,22352.39719926527,25130.008144545864,28698.857496868946,32460.76188179601,36290.694707575116,40076.10237779437,43994.13417042483,46931.32602204086,51118.023380739935,54952.536354699645,58959.351193325034,62056.40453831245,66806.45141314877,67178.36023083855,65010.72854016681,59438.152458569726,57669.705846759134,57966.53023541739,56986.12958973511,55779.13971301084,55360.561377124875,55892.35438298306,56451.990954059336,56975.29135884169,54787.733147372084,55503.570040821054,55805.293598568314,56392.023495331974,56841.04958339511,59106.80582359802,62034.878168549956,65481.84273842665,68441.93609369722,70165.66758226579,76205.90403556573,81013.2913326411,88563.04989587085,97087.00816165752,106563.36755924256,114890.3555708333,123517.06715710546,133438.06658863043,143848.19942390634,154232.079899181,166708.80203697187,180759.98866117766,196130.09963936429,210416.0990006846,223948.8091614261,237946.80795859476,252609.28529482696,269711.71030278626,288237.9720363856,306937.18951973785,325929.157405914
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,28179.3267056312,25904.105984105307,20106.298008965303,18481.135010342972,17160.890831908247,17359.57912392923,17584.339171800093,18704.81131515398,20270.199257835655,21948.72190524338,24239.73514140732,26612.265304586203,28981.027367090643,31300.626776462715,33730.289231783594,35409.66658922172,38096.61236080031,40517.06955980879,43535.37807845182,46646.34216597988,51063.76243280581,51156.35966339022,51384.7615245766,52573.02848734703,53248.47679566596,53663.624173154996,53820.59883898365,54904.17377483031,55098.38242548339,55895.46184971201,56154.77970757666,56763.34364417887,55005.89913163911,55272.09773878776,55385.87058225513,55932.55374137759,56240.83004799898,58684.920670263695,61886.50551036254,65570.82647952608,68717.26530293954,70003.47987932616,76060.56605280172,80449.79637654375,87679.90221576727,95749.72627917393,104626.53147641078,113768.17006518993,122950.55201998711,132697.535059068,143089.11376300978,153382.157670502,165763.3188466985,179787.6092944002,195032.90367462876,209308.47249759952,222837.36177513763,236712.15079579683,251478.50011671495,268456.6482612959,286925.9405592537,305625.038373271,324598.1509559153
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,33512.767777016146,34932.26752907009,29873.354795619212,22228.41991061301,20742.549564923305,20930.211611555715,19722.668952889013,20028.74996807958,21480.49488480766,22746.46957533037,24464.358727507613,26997.064394297988,29353.991087679446,32143.93188811608,34722.250982040714,36794.469605734994,38507.698785422086,40938.6479587029,42970.445497358625,44807.54251592745,46147.95344714664,48300.81538927886,51367.710296120014,52744.72274906657,54091.883152179034,55006.969613501846,56600.50898034653,55155.530705293124,57604.349112470714,56442.95713532708,60897.79820650918,61983.94165520795,58248.58969481379,59525.555045436064,57988.90167191369,56595.492732767714,57389.261646329476,56819.46332956697,57453.30623292239,58083.0069414348,58552.18650672074,58852.71019773706,60148.82244925172,60686.57249736038,62345.5352738661,64305.07347491396,66750.36966524535,69302.86050765819,72362.95882044948,76038.44565778576,79987.55226321465,84041.01025540654,89593.47707583428,96123.85707685775,103004.3618182656,109696.1139890988,116253.71908633181,123086.16066942156,130354.73571215119,138958.4767373386,148394.47535082375,157910.55434464192,167908.3885577338
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,36029.62261653639,31755.231510883135,24658.338973953953,23351.923003349257,21744.921188499316,20269.67856132774,20440.281447660862,21868.866913564594,23114.52558719896,24779.24090722548,27349.680832575625,29686.682658165286,32561.107977256983,35176.59016296315,37346.03184032186,38924.19289884104,41375.42083818771,43291.961536097624,45016.11549070002,46105.88106650697,48833.12941518597,52074.16356290761,53094.21551148,54509.05834325024,55494.14908999477,57321.37557684242,55541.78253939591,58261.47695171235,56845.52829495352,61829.83956429326,63012.75457940199,58656.82121387244,60636.63983959078,58637.68071159931,56973.87868958962,57833.97614570598,56816.25190967784,57367.289147300435,57901.38350459535,58316.718899719184,58749.9800258534,59638.19120238158,59900.36922001798,61008.59103654843,62392.298909226934,64177.55386132872,66043.78378182316,68365.76877864267,71233.49024720705,74328.18870043708,77534.37471373126,82079.55168492746,87474.59143156142,93217.49929984042,98804.05325437115,104296.89249955297,110061.57850284746,116199.15282865308,123574.23588285445,131731.76801123776,139950.59074236933,148642.21700624554
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,43021.253087180674,42235.75008154315,35722.10085076466,28422.532145972717,26611.51994371901,24866.499326571837,23458.9102416846,24082.912056005138,25043.161542873386,26183.649909878448,28177.81504930713,30637.674148810496,33624.57675809551,36700.66741791892,39090.655999907875,40891.65935242448,42386.02570204537,44148.41358354338,45356.93153190946,46145.12201483659,49820.11747726589,53259.00812352049,53888.55635323966,55561.61317589238,57282.99592549651,59822.86827557733,59092.55890167046,59633.42661724106,60203.01170629925,63793.601168851696,69274.3653860312,64736.689426706245,65280.59163142594,64022.900528373924,60396.64090252001,59368.5436281019,58343.35782366417,57623.93427602722,58105.37004432614,58571.807213515574,59170.18893543939,59506.84287910871,59690.06419101084,60448.204640531556,61322.02091623661,62586.53280953907,63874.79511313381,65540.59920462481,67604.60007678207,69868.67690086646,72224.45961744749,75755.85132915128,80076.82807661574,84738.5553568417,89227.73863888462,93631.504331721,98233.59089525262,103231.91850963465,109327.74023822109,116149.73724598624,123006.87441343695,130260.67785359074
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,45254.4795299734,39338.30371884178,32648.880253926673,30989.546041142607,27123.913070974995,25302.13215856906,25772.909811695594,26625.99672196912,27622.34711140104,29607.879187525956,32132.3411756802,35159.777559261085,38348.02775017696,40853.69590934864,42556.99709918259,43926.2711386213,45496.07736377188,46409.580608342396,46640.46763760292,51242.95345234273,55400.887017873276,55582.7191322428,57056.15668176628,58952.37809879438,61862.85322566718,60782.53426462578,61519.19430648277,61887.607605893885,66149.43186742865,72268.740357322,66810.84803010873,67590.48420704779,66654.91771932633,62106.92235799628,60921.32122711608,59247.49483920819,57933.047459161935,58313.63707865068,58845.87763788596,59791.43492419143,59307.40767332985,59544.7743255004,59963.29310612669,60380.453977775986,61126.157468278725,61866.85066393001,62892.25399066457,64202.1559164666,65673.76255287208,67256.34357605892,69773.27257947461,72994.21026514354,76525.57562505676,79909.31745962074,83238.29377529709,86737.40789229453,90567.85066271875,95370.44421686919,100827.15300811175,106313.11373589237,112121.93520681698
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,54007.17516611525,51409.149167535965,45355.31750236534,37634.59808787498,33307.047607484805,31132.790491763313,29946.56564730709,30065.722840307804,30758.82086847433,32295.5322200034,34271.39467766941,37453.84797874896,40847.20015671471,43921.906803496844,45682.75498788987,47288.30176599655,47791.44870732236,48336.253202442575,47660.39681559327,52636.42601477478,57854.78695137694,57686.98039075098,58853.87446475721,61124.58183394411,65080.2519224258,64214.206842185384,66413.30385602347,64165.41668031691,71317.17748285766,76128.62946887553,73938.32854769798,75385.1936405294,72640.13590423102,68399.47789690491,65385.38187796376,61174.030658781405,59723.56881400693,58709.27012920708,59275.384223362205,60643.03884144127,59506.43957535707,59680.9759720861,59705.72186008217,59901.27235656978,60253.25417265243,60604.081277346144,61191.3694230044,62029.268344685486,62987.37702494317,64105.530760717644,65931.43211879746,68265.92491708536,70897.05724418313,73473.5023193423,76064.30313966048,78900.51093152973,81875.28302109637,85735.53721027826,90214.29286831012,94733.17672394602,99548.80030571074
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,52059.27259767869,46535.04157098798,39437.57119879999,35549.9032020732,31310.736336267288,29626.62415749276,29660.015091471632,30298.47195637232,31584.657867864807,33540.06510467297,36651.60877081421,40012.71975899122,43167.126157309656,45231.250663874875,46763.687314171024,47434.29764128002,48095.27358360573,47763.92524905833,50964.42968316401,56743.308909274405,58559.47650825995,59041.43862983904,60909.328525337034,64543.07035873187,65014.09998107978,65996.22077064529,64690.01407356756,70187.44010456279,75548.01296750957,75510.8643150119,74743.83113433931,72781.74924148084,69541.68811542263,65409.14963027653,62103.79745817948,60282.52297634641,58824.192015677356,59185.17496246403,59953.054332050124,60350.516761930514,59382.856148472674,59802.12168406595,60236.86722306819,60658.209887880366,61071.17772185001,61783.77076021207,62695.662924197095,63682.56103928723,64742.37726489441,66816.42438331291,69317.7047709987,71914.88542866417,74458.87966398147,77005.79384710517,79815.36351056785,82954.1311669468,86912.35405034714,91462.34883471351,95972.37514902726,100872.70123528308
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,61028.3618970761,58812.6544398978,52335.63955710139,42337.44193744354,37653.531756098426,35624.56931627832,33699.19899978781,33549.485305773065,34468.318589716626,35714.49043596664,38269.44045630466,41714.75152226987,45083.79288583985,47776.37179570796,49702.91073135584,50536.00656413358,50262.27919367818,49616.904949314536,52155.56533278045,56933.95346108123,60012.71115243708,61257.65042996877,62817.595264482945,66659.571146522,67761.58837851357,69552.86428292154,69235.17600098043,72673.81059281263,79823.76255710557,78819.4123805543,82069.42752654356,80078.34895608034,75591.56726546148,71790.64150288807,66520.41192583709,62139.18392079269,60572.78705268241,59573.91686492372,60344.02965544077,60390.30482894932,59561.11919629611,59690.60405077013,60154.53177798585,60568.07244798676,60959.86347995075,61692.47649753282,62634.57312934285,63587.8276815159,64669.52800447494,66715.87933079572,69134.1327751306,71774.21609944038,74336.38281214859,76897.31269586424,79745.07696086774,82847.86144006683,86780.78022358648,91326.02955832456,95841.62051376709,100743.04850191872
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,62704.53054520815,56700.19034095167,46794.81894899992,42178.92152404091,37974.69465825908,35618.42521576892,35171.3184948188,36110.88614224834,37375.240779524946,40035.70801027886,43511.77244091737,47023.67875243683,49308.36115994965,51229.85188702472,51790.37097969695,51310.1630650993,50134.04112362544,54772.81514429033,59881.864700819424,62244.17518332509,64528.631655100646,65533.078780509546,69534.54903800545,70007.04054965836,73195.50212930099,71515.19743957795,76603.08214284106,83378.84959297223,81111.6448251465,86996.25080995631,82888.77531982458,77950.849540832,75262.18507738627,68017.91710107615,64335.406554161804,62146.24441983133,60792.86510955024,61779.365859638536,60805.084606514436,60900.53073894266,59726.64073732531,59866.198905499645,60116.63348214649,60390.62085373537,60865.74911420887,61374.35626077149,62012.60726975485,62713.61083961325,63986.902223953395,65806.93352070721,67791.43060220484,69714.63625455512,71652.89033774128,73673.21806478986,75960.20218001546,78980.6235291227,82573.41201725957,86191.86129296766,90033.19650695457
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,75112.62269400075,72368.04136684367,62629.947027076465,51732.126153023055,47114.65520583327,44375.61496735099,41895.40081482715,42137.400668913164,43004.567165611224,45187.1496647854,48167.42210196161,51937.910210073045,54156.89895459269,56749.085488096025,57293.928245559335,56676.76027935436,53822.417729137596,59712.05445081169,64276.659447295126,64501.56818728109,68317.08204404186,70305.27030510965,74678.95360504708,74221.51334370527,79001.97994221842,77335.1855875588,85010.20235094993,89992.13016169259,87705.73822063173,94092.50759885347,93372.31688936037,87624.00828477791,83919.72989235904,75714.739951278,69787.37884749976,64979.281660361914,63638.94302550433,63978.1820694755,61514.50915419889,61836.61205174192,60018.949245222575,59961.51467560911,60080.92409017383,60218.93403140275,60389.148279518246,60553.383929802854,60714.597837543755,60993.67650658003,61503.404487606924,62235.11330544575,63209.88038738375,64172.876533127484,65197.64794610769,66401.19462701434,67659.91408841785,69434.77943584291,71655.5748792492,73870.1573300172,76269.56752393434
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,76202.64453888586,66841.2668185813,55850.43508127657,51161.63820030118,46218.76812816819,43196.011825306865,43080.89170642643,43965.24955102417,46124.926846434246,49206.563386175934,53080.17374501184,55305.91966998273,57497.736542730774,58110.111340229276,57291.78406239894,54415.01195593032,60034.94849322018,66870.1321082559,67676.86776438337,70708.74989817273,73672.57210298645,77368.02273513566,77346.56445133101,81241.93928753608,81114.52327058831,87145.42007794733,93788.42105134908,91334.64762025831,96279.37419644489,98235.5418326837,90481.27595135418,86285.53700968593,79436.68073798051,71560.21579443796,67352.57019426236,65409.128527501045,65235.44909321701,63161.066226682844,62233.48059352831,61459.060453663966,60026.59155319494,60027.61690321765,60146.98283889063,60250.46029676345,60294.798700103005,60375.23685170709,60484.65701386024,60846.324089708425,61475.2174155342,62241.26273554215,62984.168591397625,63757.934405237495,64636.09902226931,65613.51055307261,67088.68353375384,68972.24393194419,70893.53703356184,72978.24216308825
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,88853.3806794804,82677.56533857586,71770.83810319743,60728.665845537515,55307.45412098456,51815.96585521788,49622.217209991206,49827.961666602045,51567.72638502917,54159.53142907728,57587.23286696682,59975.58374631721,62109.456546514775,63391.036798277004,62605.451335366524,59646.41720751154,63847.22765577269,71994.68716702517,72362.21779281963,73228.53499827004,77690.86966918284,82309.91623526349,82784.81721179675,85645.94451933421,87197.1123755832,93103.57597884354,102351.26020961779,98196.52961110804,103045.1735368534,105530.91570860606,101194.257379313,96163.41048892876,88392.03198547043,79587.2947650761,73067.9221822527,68508.16191944346,68238.91985468101,65606.9217085352,63069.49763585046,62539.4947476379,60386.55915488791,60176.88115128704,60232.87914486225,60305.189791395314,60300.062610493536,60388.32965286826,60476.04743996324,60800.8844186491,61426.41220921065,62146.84966702994,62818.557111158196,63510.17068263155,64267.30393300739,65166.1638163562,66516.31475538682,68276.58407098903,70054.58712646633,71968.15650447144
