1170.5246118328298,1479.636504627359,5243.149975990393,11235.422963700716,13097.723146030166,21438.16029353948,31824.226176919932,38554.841851270816,49178.59105737712,59305.32946122829,68081.37509646821,77878.900661802,90274.28843832572,100163.21837430395,112252.9778467751,121604.11969065639,132157.8491090089,139197.22544837053,145471.2773264071,149803.57175386822,154017.70408667126,160082.8885258664,167727.6411570947,172230.52427718398,177159.07361571642,180356.72188850853,181335.05277983705,182073.11582074748,182563.31269186176,182927.8024368922,183279.6124901688,183509.68086343652,183708.02238530637,184126.34244170165,186954.73758071853,191018.00145487807,194563.1175909604,196253.96156376568,196738.0841864843,197086.529275605,198096.24633680133,200559.54101645076,207887.4631547872,217015.61342686624,225147.6259407722,232667.83995406172,239213.7709537644,242149.51012230353,243712.83624309924,244226.34169264883,244759.62719009886,245183.6443771278,245592.3853499381,246001.73053124503,246521.1505907696,246939.98740119525,247247.74306166414,247520.87213241647,247690.79098222766,247858.88662315934,248177.37010608328,248617.47438278992,249233.39168032666,250019.1256506178
Infinity,Infinity,Infinity,Infinity,Infinity,24579.100351653527,11643.943331996692,12756.135902338447,9012.951004474795,6099.428551364642,6669.013606588811,6639.725799777276,6415.47164284846,6771.200667427056,6501.526758835635,7025.220864057356,7315.051647275503,9039.904606981549,9992.036292061919,13036.475067865515,15548.50426491996,15166.196458774246,14988.950024145657,17131.709586504585,17706.788086032982,20071.677066821616,27814.986631329175,33592.75382257507,42909.128171612,50930.986175059916,61655.776661677446,71805.78368847187,82319.21945433912,95010.36754088278,93273.06436181268,88749.02833622978,88516.96681642745,87656.48617321566,95841.9905377879,104095.7405964035,108829.76063737174,108971.85204380698,102454.67318406144,93161.3048897363,86366.66569051148,81284.33144455601,80606.58164094455,84158.90743943019,89422.93723833254,95787.72613523905,102454.00829505158,108901.4955219839,116655.46273065727,124761.46711058663,130487.04887499165,134790.9863344611,138644.60480101826,140119.3755060219,144029.65760079699,150261.1356909193,156894.91227861083,164339.50931475955,172186.302033793,180207.44447701646
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,22630.418646076796,12489.612949765009,13525.23841753389,8809.945416093395,6641.776879499516,7053.688110851355,8175.903513235706,7091.029224746236,8307.770132815705,7424.025121558001,8361.773657973261,7781.949146460496,8394.981208255083,9390.065120939154,10434.142951441634,11122.318292808182,12015.071196463523,12496.690450698421,13296.54345882577,14538.99277426305,18203.365633582325,21832.291220066665,27518.38638141568,32907.2122933712,40021.83139039064,47096.58849344593,54407.905551295844,63303.40767920766,65935.15578180253,68701.28237629498,71882.0798986734,76039.94648827381,81588.19205622391,87346.48438853961,90574.34612928561,92155.47437922728,92996.06322589736,94220.84219905484,92774.66264276628,84980.27573842631,80958.0927191527,81208.7267216087,83614.10202262994,87532.18177985531,91629.28357672457,95945.74547772047,100718.228809587,106018.82930894675,110457.77086747802,115296.80880866428,121289.62403548553,126638.02453896779,133489.68182838746,141131.6580996621,150462.63271176105,160167.8799404848,170692.76823828125,180034.3348552749
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,24894.476553052587,12632.906210580713,12652.518713165102,9177.659027068046,6490.052218606842,6794.731931392707,6769.653507055383,6864.540770534851,7070.174009592051,6891.54306047952,7175.0595405186505,8561.439453199815,9411.940639942068,11903.52572411004,13096.606934138184,11672.755483239016,11619.341477449649,13589.310404452044,14039.32706083639,16070.168287539185,22588.679991883488,25805.331988236165,32549.69814189348,37574.97503072652,45361.00160584823,52251.49541813442,59596.995693988145,69009.65590157532,67318.79763108672,69558.37581530624,72753.08652325894,78348.02016985016,85415.21951693384,91391.95535061511,93860.83456066952,94394.68001374176,92714.0593426295,92976.77753460131,93404.37359987851,86915.93136253799,82129.0429809629,84063.30323216096,87296.42184269185,91492.38087708478,95769.75027159107,99809.20551957272,105175.97997021112,110571.36204368855,114268.02731518264,119297.95957214336,126041.92469535925,130985.66989648258,138564.38011100495,146384.15390396546,156146.77313179008,165951.07099873023,176666.76058369107,188249.444224496
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,23786.379144272825,12717.737360444866,12892.996501401905,9266.948694642382,6830.863962538132,6915.319627189391,7214.625879986005,7119.7906636505195,7476.326078177937,7157.2707054744,8573.558107289771,9467.255609851334,12024.27403418075,13213.432242536284,11767.4215173984,11707.082459103993,13774.840995528742,14207.878744434132,16307.331680477986,22933.000633790565,26154.54954599083,32976.26628359457,37998.28727488875,45828.102844647394,52733.43606816933,60095.30081752356,69554.03828905197,67597.21703955703,69790.55794206333,73031.0715596903,78683.3926530147,85844.93710655821,91862.25556521845,94262.47274987742,94704.909612722,92839.86516288387,93057.41228376502,93511.67230563596,93445.13662159524,85978.16227627442,84703.18890831427,87664.3559163877,91913.17717612736,96182.70599115918,100238.23721441854,105629.70589222925,111055.63333944461,114708.48447789752,119753.73499598193,126548.02181980573,131463.67143261313,139065.72602149416,146922.085655358,156711.64144810248,166529.4823494591,177247.5732527817,188867.60186084762
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,26458.957618532644,12966.834542567094,13036.41938308231,9891.952169343333,6992.7158886918005,6872.191849452638,7418.146826505849,7031.372090507537,7570.313028850836,7193.34664881185,8948.034061262271,10640.205816018108,13713.320130586555,16434.393461598753,14794.808368945045,12502.461185286715,14391.776549285996,15791.986971807568,17689.171600936876,25631.481078479585,31644.536244100746,38288.559187436294,44281.32572152896,51882.17781705878,59432.07358221884,66644.47017298004,76238.31105285053,73851.3680820034,71562.97443704087,74293.77783340606,80237.79709981663,89161.01604341055,96794.03870830512,99291.58092007878,98786.2206806747,95373.95273377367,93198.50697288458,93712.3444943932,94312.94953917016,88221.20785369979,86605.94108710915,91540.59186411575,96707.11004317125,101261.04286091705,105453.56999999566,110673.6557995822,116734.51912376376,120375.65475039593,124704.67744935672,131851.8075973186,137423.90938480097,144752.67676204632,153401.0474944914,163443.9422717854,173707.91524719557,184569.85528585955,196411.814810517
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,24003.733591927867,12943.605580010628,13328.799165356455,9559.303885756499,6919.666437133974,7286.604206430294,7393.039679997515,7317.904482315576,7511.711996205511,8441.098681285148,9931.078294577224,12865.302964852799,15639.633426241515,14381.233103277249,12241.960806660614,13742.565845774616,15308.327464171169,17001.58943775471,24441.45338267481,30593.951535331063,36984.9663370347,43107.17898470908,50525.32928020542,58134.78799955781,65341.48019301473,74821.9369359976,73428.98535805059,70957.76430320567,73585.01866528267,79267.82402170052,87920.9182314408,95599.3091289273,98412.83828750315,98138.90864199074,95278.89736648553,93072.02185988623,93443.22144161025,93949.35073023595,94242.5378888376,89413.06607392218,90820.02684366591,95589.58064425844,100159.61798873167,104374.64335557749,109523.5960020079,115547.75602547987,119392.41039894545,123628.55445486699,130605.13763944554,136329.81186524336,143454.1623871353,152045.91569937277,162000.61011518343,172274.65945791104,183133.6731329876,194892.53319774257
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,26729.103536882747,13188.146223043068,13113.02662615371,10021.682942589505,7281.764680674011,7048.766294299955,7442.146627149034,7154.38820567567,7372.423083915839,7865.698653275513,8714.30052104009,10967.964475167035,13393.747628141911,14039.876849388833,14322.178884688827,13473.157036837898,14457.601156674531,16385.61155796281,22760.143246612573,28818.54434044536,37676.81986437198,45267.513655935414,53568.44889748954,60796.035221776445,68704.86831890701,77862.77520450595,77921.64469251498,76108.39739114752,74015.99680697003,78615.37143387044,86180.99269679707,94174.00206101182,99242.14450671592,101187.70946440613,98487.01077730158,95501.80334519235,93344.2411405019,93664.84066083346,94146.61856776886,90570.6350721317,91183.98628921252,97099.89508072624,102096.0415260633,106708.90955081824,111841.0366273083,117561.9177958188,122252.81815417326,126603.96232500343,132537.0201186556,138585.5623308324,146274.20775111965,154354.43576531758,164903.70972209953,175284.45907308668,186549.74292024775,198383.71222161214
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,24291.99386507585,13176.853363992355,13349.551209060852,10006.400286270444,7236.8056069167,7489.990401369279,7508.939776192628,7372.572505298817,7935.919820025538,8522.753729087583,10472.972126283108,12584.932688447268,12989.625532152579,13124.652679647503,13234.646501703914,13919.871745601153,15384.346390400946,21052.338815338855,26336.634480690318,34273.76312808047,41617.081202487614,51033.049151065934,59733.033812370486,67637.73574319769,76683.84976014555,77248.13496912023,75527.41402136617,73326.73312651718,77467.40611354953,84026.7918971307,91103.96709106857,95503.16347423485,97841.75421045219,98085.6990990438,95481.75826663077,93279.16804373782,93478.26431935008,93782.90079674739,95748.2519840284,93484.9852538284,96316.37735558518,101312.24062698976,105865.51064868987,111022.95007000602,116730.38511064135,121475.4275396332,125780.00556120463,131651.64818808882,137710.46878703957,145257.38593324122,153274.52391607632,163669.12497896585,174036.8697017847,185266.8931353447,197021.13271008868
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,26938.048499019365,13662.556415075183,13436.14886894975,10145.239815554089,7833.117371912542,7193.757184903664,7462.747095273762,7341.915701710825,8653.538107685306,9333.250931500346,11850.669672200607,14020.729546350336,13598.434649354807,13376.139052486165,15063.37341515564,14609.088135967544,16423.50036894667,23204.115012854094,28383.861080158586,36739.0524379251,43955.036290551725,53624.9559720799,62786.0137232398,71809.43723299023,81773.3901459551,80300.57904920193,80299.7864220383,78834.08976043419,79030.56584685229,86186.62034874088,93183.42159047847,97235.99031437952,99100.64227368635,98347.03598883582,98261.5883415739,95813.17153187087,93723.53407831244,94194.20601672093,97065.17724257488,96541.44093867665,98750.40080685765,104166.67477123828,109103.63994543332,114789.74637307112,120481.08974975412,124595.210230706,129900.67900668774,136168.8803169313,140966.52163051208,149182.5179929407,157706.0884467682,167759.3422543704,178565.2532695335,189968.9347041357,202169.62892118748
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,24481.73480316955,13355.394881752762,13836.81034639198,10278.647254113917,7715.446279003207,7292.256662365661,7551.595222946345,7866.209378627902,8487.714391583102,10312.746359745743,12295.191536199934,12654.383663077924,12835.489677841613,13760.0487453177,13898.230583938537,15317.92220877235,20810.813469544773,26002.03988542273,33799.52362462938,41021.24663353762,50252.35899481207,59294.36637881692,68658.42990335826,78829.92370772744,79218.01057509007,79401.0514995365,77898.00839037012,77463.08534778406,83985.46955015995,90829.41603512074,95062.6494310528,97276.75295656905,97536.06063694277,97750.77460604666,95694.17888893033,93513.16869056171,93813.09815341228,95683.92976752947,99659.17070916719,98895.92642286667,101899.43910585881,106950.27541986835,112386.32089574006,118020.26278192332,122452.82159829752,127665.66152430794,133626.54476787578,138598.4406424169,146489.62070287333,154955.3443956939,164797.4843620916,175543.72062460025,186843.4715648935,198985.61491156835
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,27324.912398126795,13956.291455403374,13564.021684294832,10638.514657068097,8089.2769061014815,7427.060752265939,7522.535575867858,8493.204627158966,9125.49364797193,11455.209344000334,13491.103928852453,13118.171762773747,12908.132095549581,14432.459113467105,14843.301687551937,15975.022047156566,22391.9045325218,27394.734888978546,35527.4420133901,42617.01173357771,52051.954051328554,61025.44365165324,70363.20581852402,81714.18797845051,81843.50447216773,81745.73946937539,82182.48504565269,82904.22586605969,85278.53543325358,92199.82152466604,96219.03144780797,98117.22917630494,97595.70842879501,97619.93699656865,97789.68491453875,95954.58575228631,93982.30538518293,96561.49189686442,100918.15828626863,103281.59281000838,105764.79035201354,108838.2679875231,114974.32883524534,120920.12735060793,125034.22669209755,130000.49316243843,137057.57329367433,142017.80540949822,149064.3910736274,157873.89632428886,168294.1844314188,178551.47517529086,190285.50845435675,202534.0890535768
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,24838.686440664544,14121.834203887127,14134.792402657233,10984.735500540137,7957.116164516631,7739.748420817699,8135.427899862339,8465.644167133949,10139.16203317225,11979.773977328241,12221.261809700058,12346.480467076995,13058.005126279671,13458.396846846184,14460.79824197351,19277.96549437336,23723.614770081516,30598.615678604405,36882.82503882894,45043.57470244493,53006.69824790889,61261.81454750478,71226.94581839886,73229.97778942784,74952.51517400812,76752.23454448534,80162.70124570464,83086.16943826256,88958.26313326284,92462.51260432563,94155.40760428955,94315.85556248378,94530.78935049594,94685.93189512398,94825.1405226567,93687.78601026497,95188.36876708367,98617.58671545867,103232.64622648984,103710.68761953943,106720.49558929449,112402.82551225738,118463.99815562183,122882.36269794246,127754.96657707781,134559.50448096456,139630.4378577365,146339.21991522622,154904.09037403218,165188.96726159827,175398.8040677393,186913.48300693542,199163.89322232787
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,27582.8961235891,14816.027128073361,13901.552730350744,11540.371466698718,8333.535721756181,7941.173082925459,7847.114214153442,8243.013688127578,9486.907535556993,10856.740352233153,11072.076629042811,11278.172392217617,11736.8829768886,12123.79437138475,13118.056806559422,17498.04407214187,21654.132146162774,28137.49489054727,34156.51310178698,42052.34460754026,49812.28731279216,57841.66664791871,67572.75180496383,69862.45477279916,71971.30264147354,74303.90110682943,78063.05876100343,83780.83297693954,89040.89628610773,92369.89436456232,93931.55014835895,94145.72327519243,94515.09283825649,94808.10555976642,94939.20054977022,95091.09832841148,94992.1142550826,98007.76855440845,102412.81368527157,107012.11443291184,108416.12513248259,112134.77918595834,118002.69432799108,122772.88026617678,127979.00756582196,134428.76851769027,140275.5293152429,147158.22748255008,154713.20064376126,164850.59358604133,175325.01146536766,186707.0458252622,198942.14334259563
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,26214.289217280093,14649.100919773588,15318.475575734748,11483.79340064926,8849.49816881448,7985.556634140684,8160.021783991725,8955.18334144428,9834.994277932965,10085.808637056094,10588.408987915287,10909.375032438267,11348.225225170832,12224.921891782968,15873.50515431392,19431.321450870688,25079.77220734588,30337.86329039189,37373.12801774306,44292.55348631151,51488.2290261103,60274.119243463865,62556.056856437746,64646.13562247071,66937.71103756406,70336.95983930532,75401.38361259362,80701.17121547442,83602.29436328377,84895.28990353172,85410.08895611503,86213.67976856673,86879.1554125224,87448.71087977446,87946.32775444191,88950.97207889635,91356.32612422734,95139.97599880559,99044.16149281908,103140.60950182509,107811.57290862326,112912.21747680868,117117.02599878701,121698.7188104295,127620.28164469666,132784.7571833606,139461.678930805,146984.1089782509,156195.15541165156,165697.53452429528,176095.3298414925,187297.45077153423
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,28699.883771469744,15347.856236098438,15011.629089022364,11904.361228555994,8992.391320899995,8300.554514403357,8211.321785967424,9249.178365963506,10169.745054928437,9978.484055001896,10173.246650365707,10447.897364566637,10677.184993047724,11414.454715649583,15249.197652578998,18829.10928984407,24596.732138896703,29912.983823092865,36998.727415161826,43978.73459228557,51212.2999134646,60042.303523879506,62042.86632632467,64063.158433742785,66229.90108789416,69687.18191610466,74919.71166005716,80323.26171613354,83285.74728335174,84513.59013243084,84688.6320680872,85107.44992710993,85404.18092123402,85626.4000183466,85818.67625346496,86853.22609608981,89470.10531220886,93320.84777318161,97409.81062494432,101582.40475649443,106396.3266075382,111635.06830721672,115843.19059696673,120473.29119635193,126498.74604400301,131705.76781709763,138524.73541494066,146109.67633415828,155383.1068826911,164977.40658148334,175453.73112499638,186721.84233829068
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,26860.984030824064,15495.847821759693,15350.31563441304,11993.738514042929,9454.70122411528,8558.555449228961,9746.416857993838,10689.243323552057,10020.141522754755,10010.426270966198,10492.806391392145,10649.222144162353,11425.416633942168,15775.410794903397,19185.841770696425,25100.819228907763,30311.34024165803,37465.649034389295,44380.41655251432,51586.255324173006,60465.36879101126,61835.76970306513,63606.51739516297,65485.62241274848,68842.29148894692,74214.08306049366,79838.1912371269,83061.61811058737,84487.01217521599,84518.19439392789,84713.10192583496,84823.89496784778,84882.97761927897,84957.92134603519,86276.17859764288,89387.5393986528,93571.92732546304,97807.4215704198,101842.76280182494,106814.47465388461,112063.73268094158,116094.76592628576,120745.83548568717,126894.0694036604,132023.5125576657,138928.93843639822,146491.2812789032,155754.78138167164,165375.0599418097,175830.87301480508,187101.6961701043
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,30476.4073356636,17923.352865959965,16448.399072009983,13798.502023379606,9966.7999986185,9082.848117514615,9132.854823933445,10120.450334253337,10526.896302463243,10747.003400654572,10153.271502985015,10263.231129098294,10294.323125082383,12226.93471352619,13859.152193281505,17078.79224363862,19884.240044055827,24017.291439218636,27995.520025046666,32156.185235941753,37550.85387660195,38428.76665962733,39654.027620403955,40776.01365627558,42444.19500577978,45189.41025249333,48004.779531041706,49200.77181259221,49485.92796079464,50158.72383136443,51460.392682869846,52440.30357822917,53214.943445075914,53742.51863150216,54125.119327386376,55412.946959358414,57188.304873271285,59177.92343696684,61139.5766295984,63623.80443806091,66403.84106400966,68353.3006019684,70589.62663461722,73890.38341300617,76552.18368247645,80437.22189310104,84881.66428542664,90613.02945648105,96569.5007323155,103194.34511775292,110439.15607272199
