Infinity,Infinity,Infinity,Infinity,Infinity,32705.258471950903,27818.41687315478,33309.09428689062,30783.487308284468,29540.02914259854,30425.687456293224,33686.93272880675,43860.7969053679,53413.225386899394,60455.66918958929,77977.25412547801,89028.6884283585,108643.59646749025,120663.28371498357,142786.44995879926,164035.8475174808,182087.20521499874,203063.03989921603,219499.89406965402,234794.48925217288,251637.52864808452,258795.0417148159,244757.93653002608,244150.36141979703,243106.38432518064,231952.654124362,236152.33543212057,235915.84049172324,235775.30215997854,232859.99510481447,233394.80900870686,235363.7964262261,233604.86964221863,239952.52761000424,262679.3727928988,278825.6911755231,292690.03584283293,307955.6412719744,322045.81871182995,334978.43016335776,351938.9330482082,361841.2801474074,372881.030690204,390241.7601653606,404724.74847378605,422909.3813816372,442245.1297463925
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,31575.505136630316,37925.35668327891,34274.18826366585,33137.69232215127,34014.88648004281,37949.96898708618,48970.59078827869,59232.63371862372,66595.80019920244,85104.20232456565,96129.63300116832,116505.77491259799,128545.07084764601,151193.64975162805,172802.92925675114,191079.706411925,212250.27762498794,228546.37047233238,243629.0571586687,260498.03898462432,267324.16752644075,251219.73221733756,249878.41507942483,248694.17469514403,237173.42801964429,241253.74952893518,240432.50930879262,240435.96262313245,236614.79202146822,237699.4238208034,239582.21042479508,237954.13861934163,244958.63733941424,269123.66798390413,285792.4744435934,300025.69882996933,315424.96797018865,329584.7413917485,342450.20433965896,359559.06739242753,369187.24381720345,380437.67832655576,398212.86578102695,412964.2649898637,431430.8943707113,450993.34384993225
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,45509.21007176197,48093.670310693175,44035.953577823326,42687.88573025741,41022.031575991845,47752.806564075785,58719.64942427173,72848.69114247637,81836.87918211303,101374.1665085734,114484.20316832006,136297.49064142007,149166.27250398038,173379.27931489193,196349.4954900031,220533.56750742372,238603.8572510135,257632.09769355253,273021.1813305338,290390.02664595126,297879.00728169765,279906.16423926875,272286.0024252595,271051.02846754884,264680.381501674,256785.16107066453,255902.4829345645,257543.4049308381,249705.91622958184,251698.4979950467,251033.46736880078,253230.21364597924,256472.65500327566,282816.74270120094,305124.55887800915,321545.7589120546,336945.5324999682,351298.5778562227,364199.2178858481,384460.1845525928,395411.4632799424,406859.93735900166,422725.3744060204,441790.33986964397,460150.0516613603,479184.8445382017
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,51464.69089658617,48305.36479329189,45819.38542819254,44255.08657117381,50869.73880671005,62390.552714900376,77319.81315884712,87039.24900709903,106809.9970121921,120881.01893163251,142603.95770012843,156270.8891615359,180382.8764651411,203842.8411876887,228356.37811880672,246617.37315428283,265860.62632226036,281062.3900311639,298216.80745567183,305844.22218091495,287825.90599261934,278002.00590248214,276100.16183704697,269630.95166309975,261326.29237329023,260378.71250420102,261420.28560708344,253849.16966494586,254882.67459342044,254844.31216222138,256944.53400080322,260198.6953879957,286928.8251319347,310712.7062890336,327658.59983760456,343379.78084418114,357819.0430764817,370807.6655473905,390880.49473807495,402032.95556539367,413190.7843053675,429212.4633843119,448700.43174797256,467317.48058835487,486620.64866471646
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,59895.465464609435,54874.74197930588,51626.525618555155,49851.45941267963,52673.02038064017,65806.94800449825,80093.5760277136,93879.07684843848,113644.53632014952,129334.57271832852,151972.4994398306,167755.3089225105,191372.21889022872,216272.07094322384,241874.0142542715,265956.70758656843,282300.4561069156,300267.8705738836,317462.1863291767,326349.123380275,312341.9983828569,299442.6986839004,291414.658739791,285785.10197785526,282015.3628176467,269966.65497490234,270556.98040765105,266216.8225632053,262200.21448876895,263481.7844442364,263043.4263221857,269128.6371115141,289296.0889833783,315483.68439769093,338113.7327847615,355811.60798727314,370342.642333962,383586.2510606006,402990.19106551626,418022.01867189107,430345.2834321907,445969.9202288176,463362.6485512164,486000.94405084813,505072.96596144914
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,57357.032211180376,54946.26858584816,52044.81765790976,54752.22663782861,67506.82393930599,82207.74422837845,96825.6482882552,116966.89323835092,132997.1565450378,156328.63786639177,172191.6690576687,196331.72416512624,221128.67718050507,247168.63208497711,271617.3789297536,288193.34358563874,306398.99768984236,323373.2123178367,332274.37957169214,319109.055213693,306076.32178271696,295814.5940386237,289660.91224357474,285724.96279208775,273410.77827719063,273901.7771798225,269179.6865324268,265259.74523715995,265566.0522561217,265742.4978520469,271595.1128960665,291309.8852094798,317804.643039266,341878.00949160516,360076.36000355193,374970.4964339923,388340.6959422228,407697.7454156753,422682.3367460382,435169.79909553146,450396.4686572444,467897.85170515405,490840.962422944,510147.0385784644
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,63001.7638406479,58304.69270678028,54761.77332124692,55735.9486706528,63276.99951273583,76343.84517225494,89306.3080304755,110503.16179681683,129046.47682770017,155183.77484361545,173245.01184025308,197947.87921885034,222176.75848266724,249421.38525753006,274961.32083952747,297586.4298811511,313101.65334822505,332504.2187598222,342413.4173253615,334534.5140103494,324189.08035932947,310591.8924971947,299637.5035186203,295650.88975750725,289092.70802452863,277898.4142181879,274774.27413562447,272537.1800303115,268223.99725013867,269843.4872401018,272063.58307540044,291277.0840380764,311414.51402283617,333837.5747186534,357465.55513891374,378775.5209096787,392238.0802815172,411071.9039748319,426668.21067338967,442895.90182577446,458495.83251410077,475344.0229181198,495735.708412391,518941.79148755164
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,61162.37031258563,58434.388018598744,58572.31609535325,66195.76658305673,77353.89644314798,90224.42772554111,111946.05365529357,130082.08285399865,156618.7196886214,177656.56906267742,203811.92400391295,228543.25568468435,255658.88737954036,281594.97857966163,304551.1433497083,320201.7716130822,339912.68779955234,349489.94304948807,340907.369355091,331594.8404984966,318109.2319221526,304549.3600693381,300276.5144394118,293246.8441588511,281962.7015822766,278295.28846825205,276132.2162334923,271819.9348261457,272391.86707244866,275380.52593087626,294931.91468291753,314563.8039318953,334990.59451693925,358552.9618562248,381455.86886786897,397947.6310217269,416951.5881201257,432032.4581830058,448209.6524963958,464195.8417219053,480697.73778540874,501293.21384216275,524835.5014282007
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,65936.68196792864,60966.262038869456,60094.95201087994,65606.68322750952,75591.54055926402,87740.57190219128,108124.25124089768,125655.55081993042,150746.68904733844,171015.6261983599,200026.87720333858,227544.8990042547,254013.85488717532,281193.52857062354,305290.35805537907,327058.0790365252,344006.7995587609,356325.0758695598,349779.31579336,345526.34248487855,334658.2026579683,318039.02760170307,308800.0065428386,301978.0302572655,296357.0477901254,281424.07825156796,280548.3064169601,277937.82737519575,273895.1625984693,278084.0534102098,293251.7213092191,312373.9899391574,332772.84162459214,355240.0623245013,377033.19962387776,397851.484651258,418507.6145351141,433317.9215563552,450070.1843633207,469615.6286923789,486418.55766464985,506211.75183889864,527162.31696229
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,64888.532084099505,65602.71417329702,70912.96498771984,80722.46378980367,90350.8720528771,111799.84223970839,128768.10441034035,154631.0702595362,174438.1787800993,204185.21317729217,233842.52518838615,263657.4446632563,290123.52164634404,315756.02581488335,338259.7129411557,355504.2942732779,367716.3100972903,358893.04386351723,354742.80556360947,345103.22088702576,327850.6404557643,316599.3455772584,308813.83500625874,303109.08724764973,286874.6246601647,286355.61143252056,283400.25022401277,279223.1063318292,283030.46353021776,300661.82299741614,318189.12274307676,337537.66573565756,359086.0114652865,380880.5652402303,401779.1249139675,428401.2972270829,442779.71694917785,459038.5784071471,478944.92684252624,496210.3962788323,515825.01404027623,537070.4468600018
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,66712.85515182019,62968.14143493898,64969.20755454465,71584.61896062375,78076.18120853046,90805.54026721878,101331.46759686792,117851.88490081439,130506.74122129442,150169.20005178315,170303.860784215,192275.69606693755,214185.86047219095,234927.97025624383,254972.55111865644,276174.62697744125,291591.18502538314,294713.0344672365,300290.6251515013,305500.55925867637,308643.40186330525,312930.5460729538,311230.90226353717,305011.5588878803,297292.61409609445,283526.7104714615,282463.8329324158,280077.02118419943,277587.50756196753,290855.1335064113,304055.9039923156,317455.9300294963,331805.1041260539,345612.1274221792,358656.5904176962,376051.7180811969,390265.884297991,405393.6393216451,423204.967976333,441935.11097785336,463086.723247523,484735.89971633913
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,66555.408023834,67202.36298720163,70855.12390930667,76618.72235857294,88380.87112668181,97904.45374153707,113258.68132375812,124837.61389372003,143200.26267653692,161974.31440801712,182504.55475166874,202983.1063970084,222325.36354218342,240927.48802618752,260670.52167048233,274895.84462233563,277488.6020861049,282430.65099617525,287037.20086362516,289649.45415123773,293390.9258456022,295374.97743903147,297971.23935954703,298628.11436749913,288614.72729684616,285104.3685358919,284211.4051384456,282373.8602987742,289869.97175726993,302004.2497338202,314294.38999392313,327456.70178029826,340059.7489577235,351973.3325678036,367995.19168512314,380950.99768996844,394756.23753673624,411144.9211954319,428463.89916368644,448059.09434278775,468156.9559246028
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,67763.01994075847,66154.40306012193,69630.94076969028,74155.80394176696,84101.52614395232,92056.4590721642,105369.95475906406,115187.35041356039,131336.68128417473,147884.99284004746,166105.31774625703,184270.23360953215,201366.25729299316,217821.74116209493,235346.53461476366,247743.27670398058,249602.59413747466,253509.14758233243,257075.71684821876,258937.4587707935,261764.9405034383,263116.89320976246,264964.1452323413,265306.4772240117,266395.7238336951,267352.99724834546,268470.98832929216,270767.6849258743,281295.767241171,291687.17029680323,302221.2918205017,313614.5031103751,324518.5817928362,334761.9437563825,348847.0679044367,360148.34158798493,372242.5887292382,386734.99539298296,402081.9518688803,419566.3428575592,437521.99086073996
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,68929.32420069737,69793.27668291079,73129.51758675373,81502.41318401734,87988.04610203166,99394.55942652552,107560.5605775611,121496.18991427321,135767.3023137552,151537.9691122187,167210.12599688116,181904.32954046593,195988.60622077395,211050.22489364937,221405.05447293646,222529.55302586648,225247.94891204618,227836.0422628588,228949.5662572157,230893.26743424643,231625.52209446015,232768.41953956822,232889.09293135075,233504.56390777067,234087.16349142286,234766.88060393176,236288.4277560915,244906.885048093,253444.50846070691,262142.47402843606,271577.5287499696,280548.4155325515,288958.7119792903,300810.02227497177,310039.9706087958,319961.3141336279,332099.8349482416,345026.7098289304,359953.88439891767,375321.4277012279
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,69325.55283062936,68723.85910780505,71177.61780056151,77874.41557893946,82740.58955046852,92048.5415533854,98415.95864577292,109938.52502083567,121726.57703500985,134870.10250972712,147916.67271630958,160076.39630682176,171618.64368109265,184081.06811092224,192396.8433327974,192944.9358955468,194766.64181995534,196603.60968733628,197177.40820168058,198481.90730830116,198827.58303919603,199561.6264621045,199693.07416970946,200076.56331994568,200442.19767816243,200844.8577153498,201740.08613960666,208630.5346821757,215372.46091376556,222207.24389146868,229675.6714150524,236696.27032383476,243263.3015384178,252844.10905958113,260019.71578739493,267787.76420164335,277555.73924288806,288032.9593185475,300328.27280296525,313019.10046101327
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,70954.48964854694,70660.93931846568,76444.16908111288,80529.3812546283,88732.1896487105,94187.80036922614,104460.70500016081,114989.00635949205,126755.7491019786,138449.62265346272,149304.85414105968,159601.7099814177,170745.285418631,177919.05809107865,178208.66075818177,179548.8615643493,180954.35969967395,181281.48873090703,182245.06425655293,182432.98471090227,182945.42050691514,183183.1375371754,183478.72897114998,183775.99257456008,184061.64291224355,184642.71322658737,190571.5941191746,196321.61817278177,202190.3874625508,208584.72254640498,214586.6886805117,220207.2740841531,228703.67199170054,234903.5391987358,241645.500801783,250238.6037862689,259482.53288234829,270435.8763309307,281762.5071471569
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,71218.56430116156,70510.7114608289,76084.83771404959,79961.46447083086,87906.85066472559,93134.54604714649,103142.54851480997,113406.85721246041,124910.52171620491,136348.8407010131,146947.87330961585,156994.49159670103,167901.8407786697,174939.72238728465,175203.98705800605,176551.7804566038,177941.14766040898,178256.25313907475,179219.7310203649,179411.51128641216,179940.87230867625,180185.23601165827,180476.32142709807,180731.8312259051,180961.46189872074,181493.940019593,187341.36838983546,192964.49215414803,198683.37266486598,204920.71323444208,210784.443694044,216262.27621499854,224593.67564082262,230620.1298114722,237193.8197677745,245601.0048391669,254667.91467012835,265416.09674144024,276530.5788514773
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,72189.95916910065,74875.26023816774,77686.54240258962,84072.63838600708,88036.18860284516,96167.94221585,104478.61739175103,113908.5251819433,123231.55087754698,131820.21724109544,139846.8835320141,148671.96472604695,154207.70174961918,154404.76556142428,155258.69922231414,156256.61751424303,156467.55081773349,157144.65097170378,157374.46913419533,157834.50092019484,158536.88283225545,158934.38156873954,159416.4358749662,159854.48051603176,160238.3653485835,164715.44450886137,169006.78355105338,173350.84249089472,178160.14875788268,182586.06804430598,186696.9181638302,193155.65599464075,197645.0051606146,202573.57498723586,209130.80138037185,216288.5523091199,224937.68791299363,233928.6928092648
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,72431.60517898863,74890.77067029191,77704.67151943495,84084.59200623022,88060.58943525862,96214.20607445984,104536.69319061,113962.96280325523,123298.87520274892,131872.61822251938,139929.71750847602,148740.32571551442,154229.61446128262,154366.6046411661,155183.60570681683,156148.23920770013,156322.71968845956,156962.94444385258,157140.2659416222,157548.46066138925,158188.8403299051,158539.45125027234,158971.42021611865,159353.98024378542,159692.0622923259,164168.9660463855,168470.48925515666,172847.14796948497,177664.97021296973,182107.58207814465,186237.82996681743,192791.89511719331,197345.893386252,202353.07742159962,208982.49785833707,216210.9756737864,224957.63070681447,234002.40919536693
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,75936.85645398882,77134.84038123334,82677.30825533118,85982.5050719267,93202.49538646726,100598.80876384309,109018.45390743575,117362.33931164774,124984.37567801679,132141.33781545612,140052.9644230373,144921.7654925002,145104.9194906936,145822.2519173253,146712.5241555668,146925.3043340043,147561.4658477552,147854.61297776728,148349.24339564735,149262.58329312998,149766.70301575668,150321.6773232881,150760.7857130952,151048.3669033877,154983.62282374818,158686.76505105753,162462.94538248598,166571.27810239152,170345.52626129062,173868.62736225344,179663.97725671885,183521.20048812963,187798.3291844275,193578.55502479675,199940.04548246958,207710.75051075907,215776.90862602572
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,76101.1384597419,77062.74671308862,82408.88623779219,85556.49237410094,92428.6550043575,99415.20731654485,107326.58663026236,115147.5330637245,122283.34141055927,128936.54641083718,136290.02389833957,140686.1656737223,140949.45937923022,141543.05837295376,142449.39363389733,142747.76835446418,143460.29201047236,143921.2088936682,144580.56830085194,145837.09010667505,146620.36050680987,147514.38497339774,148234.5566691622,148649.7159488148,152241.60376472236,155607.66136937655,159061.8433018271,162767.68720761206,166140.34035533955,169333.88214257415,174605.33483185797,178030.68205502818,181792.98955538424,186965.64529312841,192704.92798656906,199778.37061439262,207162.50723147215
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,77993.30825767755,82262.97073895489,85291.35535278075,91976.48626086718,98788.59874727928,106544.02548336597,114202.3591711193,121202.2957584874,127677.14608782229,134870.3110715769,139162.01800380804,139430.22686791557,140038.3887836787,140930.1817254878,141241.71299192178,141939.6327934396,142420.2137062805,143093.80454953836,144413.3409685425,145211.9438216698,146115.835516726,146884.35214921852,147299.03848786798,150825.52775116495,154097.58582925904,157413.93497151058,161052.54648419993,164351.2205517952,167459.2179027842,172585.94945411274,175902.5707599816,179559.71173555803,184639.96114556576,190255.97007801748,197185.084644408,204431.85359253827
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,78146.900346121,82277.95137223385,85297.19934018071,92033.97728443456,98860.05688268896,106623.88484109589,114303.51104446035,121281.89179846317,127784.19023756753,134989.46775799658,139264.73910224816,139413.64812415018,140093.25204232536,141012.6680507883,141263.36184169032,142017.50583761864,142433.32444558997,143144.0709675552,144347.4470954007,145155.70309086776,146014.9673668653,146711.62106049058,147117.99965248938,150788.06486744963,154166.72689147902,157526.25241623362,161123.61876366014,164433.1829352478,167549.2555443341,172774.3049673125,176032.4091032923,179697.85007044682,184780.28583122045,190402.96264942235,197359.1085470836,204577.88425196332
