Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,27400.628334544723,28378.34358406799,29566.21635307586,29880.862535619748,31646.64568221299,34488.97394497792,36641.8801980991,37123.2719778489,35064.912299486175,30056.404562791337,27553.62279452847,27081.33857953705,24754.968972200328,26713.31537739218,29232.23436967974,29778.71596604916,27800.59306714311,26732.72481632398,26372.913950656544,26703.682527447472,28246.23888743607,31675.55548783565,34080.97493219618,32580.266705797927,33375.170930975364,35555.91748822254,35992.948088436155,33399.16552784685,33447.6566935826,34318.53335508358,34796.667553970634,36371.70358178706,38571.37303530568,41211.19720683776,44020.69839157724,46551.864384857035,48470.26828605638,51342.82207814058,55934.79983378491,60329.76938169506,64272.11966542896,67626.58263042878,70376.67697911216,72364.82061052562,74954.53749793055,77743.62376628291,80571.02658514323,83465.78645629744,86603.67981400015,90370.081652977,93995.15923079308,97908.34014954354,102634.29917509505
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,27297.407133248926,28685.324944159394,29629.193704623347,30777.165262992658,33047.74222822401,36668.339234265055,38554.00790112842,35955.28337754066,32027.159944433122,28459.04777858664,27136.77765119936,26392.55825038193,26380.706020664504,28945.52667519219,29731.204531036197,28713.874915994194,26992.786292790825,26461.738846763896,26655.06487450922,27620.655754284504,30448.129102172934,33364.67367798299,33004.63821966127,33165.63343233248,35098.53177024692,35796.482787452114,34925.24737288086,33216.12840015216,33711.21734440383,34079.968804513395,35938.63727473623,38119.927070124984,40800.82805398974,43599.73955310662,46011.38275846484,47670.851219000826,49337.17900810183,52084.59034469219,54664.95515429769,56962.46041508778,58891.646624277644,60441.56822576667,61578.40218132854,63617.116263275726,66031.78327210806,68637.39105174328,71367.22278297396,74374.79296735536,78033.1146946803,81658.12071316624,85552.75503311842,90337.65428744994
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,29594.88867435685,29051.804311712767,29148.3561272711,31854.728127430644,35203.17600957739,39346.4972967006,43691.897448029056,44085.4850242872,38666.52572743343,35523.76461437525,31442.516939378656,29493.30929912929,29988.711103613045,32040.683092879204,33641.76394472272,31999.22312084777,29453.321245111234,27589.81169345556,27648.15435684337,29267.128196706613,32889.14097017131,35836.81771628882,35554.917613751146,36737.612687756315,38067.68248452388,38911.21446625604,36550.142879077524,34883.71780749543,34685.36755385636,34269.35993128118,34775.88982796057,35631.50725060264,36758.762570890314,37939.03567393596,38972.98317123515,39607.28208828277,41223.12903138688,44813.612019383865,48451.19864581411,51479.114616585444,53694.92354126343,55369.270620166186,56355.37759535652,57420.52674109064,58518.4587491575,59648.28096147958,60842.675261307035,62194.750209665544,63957.95466036382,65666.33955061427,67572.28673888641,70046.30005043886
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,28748.451509147028,29093.423296636858,31753.220438044937,35059.917468265434,39099.574376855046,43418.780669426524,45161.89773931913,39077.70310948938,37129.19377890809,31967.957893609106,29115.96323900814,31222.21769765287,31613.790215774352,33302.576872486774,31836.990371416574,30247.77191637814,27706.669607358708,27564.96290462596,29113.466225650543,32639.30341355643,35597.479833250174,35331.63847860739,36971.40069775334,37896.47228084922,38830.39667596652,36676.016409337055,36482.47522423523,34721.64135121467,34452.44058505816,35167.80339958092,36007.11064090575,37147.12589905663,38345.559210022955,39245.39724728896,39841.234973680745,41542.6628883227,45035.93512883988,48558.51776029625,51511.178940849626,53891.73069164239,55469.6051566839,56482.26066044166,57609.45437371437,58753.25199336162,59906.199683742496,61092.232549178036,62452.120073211554,64219.27312545153,65943.6433597807,67875.94518262263,70411.79692229656
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,30679.74314112691,29223.725520058117,31752.7116230036,36019.36495733863,41098.21604063031,45790.637765201194,49950.611669756654,47394.58405477527,43723.29289241194,38977.02265952366,33546.898204306846,33859.16521148475,35117.31676239337,35960.770096767366,35400.769390810696,33366.71480640445,30346.11017810946,28830.745144138018,29993.40632550479,34029.718751055734,37699.05023100406,37641.53687642404,39228.13017701331,41381.157642303464,41601.41132861126,39898.379107065884,38125.60763358335,36374.65881320903,35461.06202673728,35483.17427354918,36070.12274957083,37215.315526267506,38426.15694596166,39226.5045938669,39803.7194530688,41264.07927476829,44571.89153923089,47872.4931501,50550.75553318944,52674.94802155639,54207.69039673399,55212.496628338544,56355.40056541583,57647.015738023234,59038.257293861105,60492.20718583044,62084.67400423657,64122.272686447795,65972.40987177036,67912.37953104769,70464.94564542857
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,29393.664542110666,34294.42805745482,39340.66512029401,45106.14923884019,50091.70895398009,54266.26139259015,51291.47272300109,47939.66368780282,43836.5969556124,36072.991171280584,37646.806611464606,40275.49733869439,39415.35788142675,37692.36645637853,35328.94057298717,32156.678643653904,30290.78487416729,32458.349806411567,37768.12940695845,41415.031303733005,39728.538274974715,42435.91301663263,45118.10867150975,44589.690818553485,40406.498715765985,40057.45626419449,39869.9635844865,36383.863827891284,34786.07853289038,35152.673446386005,35541.68278656045,35993.98944877116,36384.85732202341,36818.26500485969,39454.879121909005,45063.767330433046,50473.56252558567,52785.112254664666,54161.67254104765,55491.91896844134,56062.73218853418,56175.31355713628,56860.17744843259,57421.69843468567,57948.14810529767,58480.87472118943,59243.37926261319,59918.76169964643,60690.64275849152,61770.21924314731
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,31065.471717557582,31876.904985084777,36222.316099047835,42479.58402934753,48362.98249786442,52943.87224804528,53761.95411258278,53021.21048775602,47743.824120834935,41468.40240562284,38930.324688833476,39633.94792774746,39867.038280975794,38174.8501625249,36999.252013798556,34193.4508612939,31539.698756193186,31374.872956919018,35320.722490895714,39448.31127952348,39861.277972197415,41795.68848200591,44122.99857557999,45134.56937673066,42139.470814406974,41273.29243320723,39520.81512439533,36765.97176604342,35847.89197256992,35397.90082747632,36030.708456973676,36509.59674338349,36844.84785475708,36902.22466741237,38306.51254000489,41874.43217163805,45592.928216198685,48702.779249369545,50859.795201214,52491.10204576718,53437.415621607,54432.77611083507,55472.01249748076,56581.01873532085,57740.206988387625,59075.434638027094,60250.59884575659,60937.00852249766,61715.07518781148,63085.96525268042
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,33681.96522596512,38416.795928906606,45144.31342547115,52341.58881636543,58068.526547878486,58695.77573122936,59244.13474089669,53944.11626798549,47801.85723607175,43703.07881222635,45714.11923474002,46491.651552033996,43083.7471899043,40510.4825930082,36972.515955633324,34357.90248318361,34333.396272475016,38888.14828606832,42995.95493306669,43140.0244860743,45932.471685812525,48840.433171798555,49803.320791003556,45914.98182073808,42995.29676425766,42642.5554726219,40545.07062665532,36495.485580791996,34926.720144128456,35175.34401216794,35464.98138517727,35765.69705703291,36006.13232838895,37742.77575913292,42081.64553305093,46567.69994859076,49441.19548615233,51260.27230061353,52811.279795108654,53683.617933230955,54078.40417829429,54562.7301390274,55045.98366495341,55520.386598310084,56096.02109050751,56928.87369786802,57721.81524110754,58524.158468138834,59756.75775306855
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,40813.49042188728,44904.45631973106,52517.68192116636,60020.46754878098,65701.11843369922,64551.14597917179,68710.58793164178,65183.11666182157,56453.280684728896,55945.07289731662,54004.96723926107,53048.58252454932,48577.853077911066,45555.32679882155,42032.46738005298,40245.78702095551,40792.74855244967,45682.768562083074,49870.51517554847,48025.618755049276,52339.87006336152,55491.74136587136,55884.20187329133,49609.17333465034,49186.79520626965,48292.1640632224,43686.97778394012,37799.00856088699,36579.049670037755,35368.54444012139,35589.38677122925,36106.02562399388,36978.03414607309,40264.70415392708,45957.26937055956,50842.24415811466,53191.462392524445,54301.68533423816,55592.282859740306,56115.62051882761,55048.99392463988,55036.4520090862,55294.62830798276,55690.37388434986,56017.9179310441,56445.385764068655,56839.33935007127,57105.9528178661,57306.40089455527
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,45905.60948938601,53838.0216346863,61789.71880852168,68753.6767628136,68853.64375240171,72775.90852072346,70596.2420900971,61925.655660187665,61421.83233522148,57889.30847323059,58278.543357770795,54514.084429052105,49862.75798012673,45011.794635214654,42431.54154132774,42892.42970902621,47826.4492817877,52597.440390662436,50838.09113627637,54818.77522496868,58805.009553424374,59839.90267458031,53724.717559972065,52358.85405303817,49428.18981550632,46334.58783529039,41313.76584787547,37012.58479726701,35215.98151913639,35447.998110320914,35948.60645565295,36755.466602182816,39988.900632351164,45581.065556433714,50630.40354400298,53751.85977140283,54670.45803384806,55650.61844591855,56085.891670200486,55091.29617112826,54894.38512590702,55136.66227723808,55534.12894629699,55916.559845223186,56273.91632502533,56586.28217923825,56797.1935828435,57004.33509276311
Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,53977.502197632755,61349.990852803865,70205.26613805839,77467.01177089411,77396.795870965,79631.83609563146,80950.86640960108,74019.95604255161,71051.47006588553,71129.37474951513,67569.63721068486,61936.10611337253,56152.091190465275,50745.89710744661,48257.07096804079,49660.965908050646,55251.16350742159,60390.65821669403,58588.49091836633,60665.88156337129,66193.6565183451,67429.37433579078,60513.21516472758,56773.30261008546,56293.71108901869,52521.79256121542,44780.27554275981,38530.43901692596,37038.99103310381,35619.295203998896,36094.35930310014,37123.464977944874,40967.69574259663,48153.305582850226,54461.279126023015,58093.04900780238,58735.677087544456,58994.93192686542,59157.35569300476,57627.534030753464,55939.925532842295,55528.39604480796,55710.621158151014,55952.178252813275,56238.34071692107,56497.2712396348,56684.9262802813,56762.9643490462
